infra_id,infra_label,infra_type,road_name,infra_name,crossing_count,unique_truck_count
12,"R110,Left to Demra, Right to Narayanganj (LRP007A)",link,N1,"R110,Left to Demra, Right to Narayanganj",77348,77348
17,Road to Sylhet (N2) (LRP009A),link,N1,Road to Sylhet (N2),77348,77348
8,Road to Narayanganj(R111) (LRP004A),link,N1,Road to Narayanganj(R111),77345,77345
16,"Chittagong 251 km,Comilla 84 km (LRP009)",link,N1,"Chittagong 251 km,Comilla 84 km",77345,77345
9,Km post missing (LRP005),link,N1,Km post missing,77344,77344
3,Km post missing (LRP001),link,N1,Km post missing,77343,77343
11,Km post missing (LRP007),link,N1,Km post missing,77343,77343
14,Kachpur bridge (LRP008A),bridge,N1,Kachpur bridge,77343,77343
15,Bridge end (LRP008B),bridge,N1,Bridge end,77343,77343
5,Box culvert (LRP002A),bridge,N1,Box culvert,77342,77342
6,Km post missing (LRP003),link,N1,Km post missing,77342,77342
10,Km post missing (LRP006),link,N1,Km post missing,77341,77341
13,Km post missing (LRP008),link,N1,Km post missing,77341,77341
4,Km post missing (LRP002),link,N1,Km post missing,77337,77337
7,Km post missing (LRP004),link,N1,Km post missing,77335,77335
2,Intersection with Z1101 (LRPSB),link,N1,Intersection with Z1101,77334,77334
1,Box Culvert (LRPSA),bridge,N1,Box Culvert,77332,77332
1348,Km post broken (LRP006),link,N2,Km post broken,39518,39518
1347,Sylhet 226 km (LRP005),link,N2,Sylhet 226 km,39516,39516
1350,Km post broken (LRP007),link,N2,Km post broken,39515,39515
1352,Km post missing (LRP009),link,N2,Km post missing,39515,39515
1349,"Z1090 Left to Keyatpara,Right to Mahajanpur. (LRP006A)",link,N2,"Z1090 Left to Keyatpara,Right to Mahajanpur.",39514,39514
1351,Sylhet 223 km (LRP008),link,N2,Sylhet 223 km,39514,39514
1354,Km post broken (LRP011),link,N2,Km post broken,39512,39512
1356,Km post missing (LRP012),link,N2,Km post missing,39512,39512
1346,Information missing (LRP004),link,N2,Information missing,39511,39511
1355,R202 to Rupganj (LRP011A),link,N2,R202 to Rupganj,39511,39511
1357,Intersection with N105 (LRP012A),link,N2,Intersection with N105,39511,39511
1358,Bridge start (LRP012B),bridge,N2,Bridge start,39511,39511
1343,Bridge end (LRP002B),bridge,N2,Bridge end,39510,39510
1345,Road to Demra (R201) (LRP003A),link,N2,Road to Demra (R201),39510,39510
1353,Km post broken (LRP010),link,N2,Km post broken,39510,39510
1340,Sylhet 230 km (LRP001),link,N2,Sylhet 230 km,39509,39509
1344,Km post missing (LRP003),link,N2,Km post missing,39508,39508
