truck_id,source_id,sink_id,generated_at_step,removed_at_step,infra_crossing_count,total_driving_time
Truck5485666,N2 start,N105 start,1,5,11,4
Truck5485702,N2 start,N105 start,3,7,11,4
Truck5485705,N2 start,N105 start,3,7,11,4
Truck5485633,N1 start,N2 start,0,12,17,12
Truck5485634,N1 start,N2 start,0,12,17,12
Truck5485647,N2 start,N1 start,0,12,17,12
Truck5485656,N1 start,N2 start,1,13,17,12
Truck5485665,N2 start,N1 start,1,13,17,12
Truck5485670,N1 start,N2 start,2,14,17,12
Truck5485674,N1 start,N2 start,2,14,17,12
Truck5485684,N2 start,N1 start,2,14,17,12
Truck5485685,N2 start,N1 start,2,14,17,12
Truck5485838,N2 start,N105 start,10,14,11,4
Truck5485692,N1 start,N2 start,3,15,17,12
Truck5485641,N105 start,N1 start,0,16,28,16
Truck5485643,N105 start,N1 start,0,16,28,16
Truck5485644,N105 start,N1 start,0,16,28,16
Truck5485708,N1 start,N2 start,4,16,17,12
Truck5485710,N1 start,N2 start,4,16,17,12
Truck5485713,N1 start,N2 start,4,16,17,12
Truck5485651,N1 start,N105 start,1,17,28,16
Truck5485653,N1 start,N105 start,1,17,28,16
Truck5485654,N1 start,N105 start,1,17,28,16
Truck5485660,N105 start,N1 start,1,17,28,16
Truck5485661,N105 start,N1 start,1,17,28,16
Truck5485732,N1 start,N2 start,5,17,17,12
Truck5485745,N2 start,N1 start,5,17,17,12
Truck5485747,N2 start,N1 start,5,17,17,12
Truck5485673,N1 start,N105 start,2,18,28,16
Truck5485694,N1 start,N105 start,3,19,28,16
Truck5485696,N105 start,N1 start,3,19,28,16
Truck5485781,N1 start,N2 start,7,19,17,12
Truck5485714,N1 start,N105 start,4,20,28,16
Truck5485716,N1 start,N105 start,4,20,28,16
Truck5485719,N105 start,N1 start,4,20,28,16
Truck5485720,N105 start,N1 start,4,20,28,16
Truck5485803,N2 start,N1 start,8,20,17,12
Truck5485733,N1 start,N105 start,5,21,28,16
Truck5485734,N1 start,N105 start,5,21,28,16
Truck5485736,N1 start,N105 start,5,21,28,16
Truck5485820,N2 start,N1 start,9,21,17,12
Truck5485821,N2 start,N1 start,9,21,17,12
Truck5485822,N2 start,N1 start,9,21,17,12
Truck5485764,N105 start,N1 start,6,22,28,16
Truck5485765,N105 start,N1 start,6,22,28,16
Truck5485836,N2 start,N1 start,10,22,17,12
Truck5485837,N2 start,N1 start,10,22,17,12
Truck5485944,N105 start,N2 start,16,22,11,6
Truck5485783,N105 start,N1 start,7,23,28,16
Truck5485795,N1 start,N105 start,8,24,28,16
Truck5485799,N105 start,N1 start,8,24,28,16
Truck5485849,N1 start,N2 start,12,24,17,12
Truck5485852,N1 start,N2 start,12,24,17,12
Truck5485854,N1 start,N2 start,12,24,17,12
Truck5485863,N2 start,N1 start,12,24,17,12
Truck5485864,N2 start,N1 start,12,24,17,12
Truck5485817,N105 start,N1 start,9,25,28,16
Truck5485871,N1 start,N2 start,13,25,17,12
Truck5485873,N1 start,N2 start,13,25,17,12
Truck5485874,N1 start,N2 start,13,25,17,12
Truck5485831,N1 start,N105 start,10,26,28,16
Truck5485899,N2 start,N1 start,14,26,17,12
Truck5486008,N105 start,N2 start,20,26,11,6
Truck5486009,N105 start,N2 start,20,26,11,6
Truck5485902,N1 start,N2 start,15,27,17,12
Truck5485929,N2 start,N1 start,15,27,17,12
Truck5486071,N2 start,N105 start,23,27,11,4
Truck5485848,N1 start,N105 start,12,28,28,16
Truck5485936,N1 start,N2 start,16,28,17,12
Truck5485947,N2 start,N1 start,16,28,17,12
Truck5486044,N105 start,N2 start,22,28,11,6
Truck5486047,N105 start,N2 start,22,28,11,6
Truck5485870,N1 start,N105 start,13,29,28,16
Truck5485875,N1 start,N105 start,13,29,28,16
Truck5485877,N105 start,N1 start,13,29,28,16
Truck5485964,N2 start,N1 start,17,29,17,12
Truck5485965,N2 start,N1 start,17,29,17,12
Truck5485966,N2 start,N1 start,17,29,17,12
Truck5485885,N1 start,N105 start,14,30,28,16
Truck5485886,N1 start,N105 start,14,30,28,16
Truck5485888,N1 start,N105 start,14,30,28,16
Truck5485894,N105 start,N1 start,14,30,28,16
Truck5485980,N2 start,N1 start,18,30,17,12
Truck5485981,N2 start,N1 start,18,30,17,12
Truck5485982,N2 start,N1 start,18,30,17,12
Truck5485905,N1 start,N105 start,15,31,28,16
Truck5485916,N105 start,N1 start,15,31,28,16
Truck5485918,N105 start,N1 start,15,31,28,16
Truck5485987,N1 start,N2 start,19,31,17,12
Truck5485991,N2 start,N1 start,19,31,17,12
Truck5485993,N2 start,N1 start,19,31,17,12
Truck5486097,N105 start,N2 start,25,31,11,6
Truck5485937,N1 start,N105 start,16,32,28,16
Truck5485938,N1 start,N105 start,16,32,28,16
Truck5485939,N1 start,N105 start,16,32,28,16
Truck5485999,N1 start,N2 start,20,32,17,12
Truck5486000,N1 start,N2 start,20,32,17,12
Truck5486001,N1 start,N2 start,20,32,17,12
Truck5486014,N2 start,N1 start,20,32,17,12
Truck5485955,N1 start,N105 start,17,33,28,16
Truck5485958,N105 start,N1 start,17,33,28,16
Truck5486033,N2 start,N1 start,21,33,17,12
Truck5486034,N2 start,N1 start,21,33,17,12
Truck5486036,N2 start,N1 start,21,33,17,12
Truck5486182,N2 start,N105 start,29,33,11,4
Truck5485971,N1 start,N105 start,18,34,28,16
Truck5485974,N105 start,N1 start,18,34,28,16
Truck5485975,N105 start,N1 start,18,34,28,16
Truck5486051,N2 start,N1 start,22,34,17,12
Truck5486206,N2 start,N105 start,30,34,11,4
Truck5486058,N1 start,N2 start,23,35,17,12
Truck5486060,N1 start,N2 start,23,35,17,12
Truck5486063,N1 start,N2 start,23,35,17,12
Truck5486004,N1 start,N105 start,20,36,28,16
Truck5486088,N2 start,N1 start,24,36,17,12
Truck5486089,N2 start,N1 start,24,36,17,12
Truck5486027,N105 start,N1 start,21,37,28,16
Truck5486094,N1 start,N2 start,25,37,17,12
Truck5486220,N105 start,N2 start,31,37,11,6
Truck5486039,N1 start,N105 start,22,38,28,16
Truck5486045,N105 start,N1 start,22,38,28,16
Truck5486046,N105 start,N1 start,22,38,28,16
Truck5486048,N105 start,N1 start,22,38,28,16
Truck5486278,N2 start,N105 start,34,38,11,4
Truck5486067,N105 start,N1 start,23,39,28,16
Truck5486118,N1 start,N2 start,27,39,17,12
Truck5486119,N1 start,N2 start,27,39,17,12
Truck5486120,N1 start,N2 start,27,39,17,12
Truck5486123,N1 start,N2 start,27,39,17,12
Truck5486124,N1 start,N2 start,27,39,17,12
Truck5486075,N1 start,N105 start,24,40,28,16
Truck5486144,N1 start,N2 start,28,40,17,12
Truck5486145,N1 start,N2 start,28,40,17,12
Truck5486153,N2 start,N1 start,28,40,17,12
Truck5486098,N105 start,N1 start,25,41,28,16
Truck5486099,N105 start,N1 start,25,41,28,16
Truck5486163,N1 start,N2 start,29,41,17,12
Truck5486165,N1 start,N2 start,29,41,17,12
Truck5486166,N1 start,N2 start,29,41,17,12
Truck5486181,N2 start,N1 start,29,41,17,12
Truck5486108,N1 start,N105 start,26,42,28,16
Truck5486111,N105 start,N1 start,26,42,28,16
Truck5486185,N1 start,N2 start,30,42,17,12
Truck5486188,N1 start,N2 start,30,42,17,12
Truck5486204,N2 start,N1 start,30,42,17,12
Truck5486205,N2 start,N1 start,30,42,17,12
Truck5486304,N105 start,N2 start,36,42,11,6
Truck5485739,N102 end,N204 start,5,43,88,38
Truck5486121,N1 start,N105 start,27,43,28,16
Truck5486134,N105 start,N1 start,27,43,28,16
Truck5486213,N1 start,N2 start,31,43,17,12
Truck5486320,N105 start,N2 start,37,43,11,6
Truck5486227,N1 start,N2 start,32,44,17,12
Truck5486229,N1 start,N2 start,32,44,17,12
Truck5486241,N2 start,N1 start,32,44,17,12
Truck5486164,N1 start,N105 start,29,45,28,16
Truck5486172,N105 start,N1 start,29,45,28,16
Truck5486173,N105 start,N1 start,29,45,28,16
Truck5486174,N105 start,N1 start,29,45,28,16
Truck5486245,N1 start,N2 start,33,45,17,12
Truck5486249,N1 start,N2 start,33,45,17,12
Truck5486256,N2 start,N1 start,33,45,17,12
Truck5486355,N105 start,N2 start,39,45,11,6
Truck5486199,N105 start,N1 start,30,46,28,16
Truck5486264,N1 start,N2 start,34,46,17,12
Truck5486266,N1 start,N2 start,34,46,17,12
Truck5486276,N2 start,N1 start,34,46,17,12
Truck5486279,N2 start,N1 start,34,46,17,12
Truck5486280,N2 start,N1 start,34,46,17,12
Truck5486218,N105 start,N1 start,31,47,28,16
Truck5486219,N105 start,N1 start,31,47,28,16
Truck5486296,N2 start,N1 start,35,47,17,12
Truck5486407,N105 start,N2 start,41,47,11,6
Truck5486233,N1 start,N105 start,32,48,28,16
Truck5486235,N105 start,N1 start,32,48,28,16
Truck5486237,N105 start,N1 start,32,48,28,16
Truck5486308,N2 start,N1 start,36,48,17,12
Truck5486309,N2 start,N1 start,36,48,17,12
Truck5486310,N2 start,N1 start,36,48,17,12
Truck5486311,N2 start,N1 start,36,48,17,12
Truck5486247,N1 start,N105 start,33,49,28,16
Truck5486252,N105 start,N1 start,33,49,28,16
Truck5486253,N105 start,N1 start,33,49,28,16
Truck5486315,N1 start,N2 start,37,49,17,12
Truck5486325,N2 start,N1 start,37,49,17,12
Truck5486443,N105 start,N2 start,43,49,11,6
Truck5486263,N1 start,N105 start,34,50,28,16
Truck5486265,N1 start,N105 start,34,50,28,16
Truck5486271,N105 start,N1 start,34,50,28,16
Truck5486331,N1 start,N2 start,38,50,17,12
Truck5486342,N2 start,N1 start,38,50,17,12
Truck5486285,N1 start,N105 start,35,51,28,16
Truck5486291,N105 start,N1 start,35,51,28,16
Truck5486352,N1 start,N2 start,39,51,17,12
Truck5486358,N2 start,N1 start,39,51,17,12
Truck5486359,N2 start,N1 start,39,51,17,12
Truck5486362,N2 start,N1 start,39,51,17,12
Truck5486363,N2 start,N1 start,39,51,17,12
Truck5486520,N2 start,N105 start,47,51,11,4
Truck5486521,N2 start,N105 start,47,51,11,4
Truck5486369,N1 start,N2 start,40,52,17,12
Truck5486385,N2 start,N1 start,40,52,17,12
Truck5486386,N2 start,N1 start,40,52,17,12
Truck5486387,N2 start,N1 start,40,52,17,12
Truck5486390,N2 start,N1 start,40,52,17,12
Truck5486392,N2 start,N1 start,40,52,17,12
Truck5486317,N1 start,N105 start,37,53,28,16
Truck5486398,N1 start,N2 start,41,53,17,12
Truck5486336,N105 start,N1 start,38,54,28,16
Truck5486424,N2 start,N1 start,42,54,17,12
Truck5486425,N2 start,N1 start,42,54,17,12
Truck5486574,N2 start,N105 start,50,54,11,4
Truck5486354,N105 start,N1 start,39,55,28,16
Truck5486429,N1 start,N2 start,43,55,17,12
Truck5486432,N1 start,N2 start,43,55,17,12
Truck5486448,N2 start,N1 start,43,55,17,12
Truck5486373,N1 start,N105 start,40,56,28,16
Truck5486379,N105 start,N1 start,40,56,28,16
Truck5486380,N105 start,N1 start,40,56,28,16
Truck5486465,N2 start,N1 start,44,56,17,12
Truck5486466,N2 start,N1 start,44,56,17,12
Truck5486467,N2 start,N1 start,44,56,17,12
Truck5486605,N2 start,N105 start,52,56,11,4
Truck5486475,N1 start,N2 start,45,57,17,12
Truck5486620,N2 start,N105 start,53,57,11,4
Truck5486420,N105 start,N1 start,42,58,28,16
Truck5486494,N2 start,N1 start,46,58,17,12
Truck5486495,N2 start,N1 start,46,58,17,12
Truck5486496,N2 start,N1 start,46,58,17,12
Truck5486498,N2 start,N1 start,46,58,17,12
Truck5486430,N1 start,N105 start,43,59,28,16
