truck_id,source_id,sink_id,generated_at_step,removed_at_step,infra_crossing_count,total_driving_time
Truck3826649,N105 start,N2 start,1,7,11,6
Truck3826700,N105 start,N2 start,3,9,11,6
Truck3826744,N2 start,N105 start,5,9,11,4
Truck3826720,N105 start,N2 start,4,10,11,6
Truck3826642,N2 start,N1 start,0,12,17,12
Truck3826643,N1 start,N2 start,1,13,17,12
Truck3826657,N2 start,N1 start,1,13,17,12
Truck3826658,N2 start,N1 start,1,13,17,12
Truck3826661,N2 start,N1 start,1,13,17,12
Truck3826774,N105 start,N2 start,7,13,11,6
Truck3826668,N1 start,N2 start,2,14,17,12
Truck3826684,N2 start,N1 start,2,14,17,12
Truck3826687,N2 start,N1 start,2,14,17,12
Truck3826688,N2 start,N1 start,2,14,17,12
Truck3826689,N2 start,N1 start,2,14,17,12
Truck3826692,N1 start,N2 start,3,15,17,12
Truck3826693,N1 start,N2 start,3,15,17,12
Truck3826706,N2 start,N1 start,3,15,17,12
Truck3826707,N2 start,N1 start,3,15,17,12
Truck3826709,N2 start,N1 start,3,15,17,12
Truck3826810,N105 start,N2 start,9,15,11,6
Truck3826638,N1 start,N105 start,0,16,28,16
Truck3826641,N105 start,N1 start,0,16,28,16
Truck3826715,N1 start,N2 start,4,16,17,12
Truck3826730,N2 start,N1 start,4,16,17,12
Truck3826644,N1 start,N105 start,1,17,28,16
Truck3826651,N105 start,N1 start,1,17,28,16
Truck3826652,N105 start,N1 start,1,17,28,16
Truck3826667,N1 start,N105 start,2,18,28,16
Truck3826673,N105 start,N1 start,2,18,28,16
Truck3826675,N105 start,N1 start,2,18,28,16
Truck3826676,N105 start,N1 start,2,18,28,16
Truck3826750,N1 start,N2 start,6,18,17,12
Truck3826697,N105 start,N1 start,3,19,28,16
Truck3826698,N105 start,N1 start,3,19,28,16
Truck3826701,N105 start,N1 start,3,19,28,16
Truck3826767,N1 start,N2 start,7,19,17,12
Truck3826780,N2 start,N1 start,7,19,17,12
Truck3826782,N2 start,N1 start,7,19,17,12
Truck3826921,N2 start,N105 start,15,19,11,4
Truck3826786,N1 start,N2 start,8,20,17,12
Truck3826897,N105 start,N2 start,14,20,11,6
Truck3826740,N105 start,N1 start,5,21,28,16
Truck3826802,N1 start,N2 start,9,21,17,12
Truck3826803,N1 start,N2 start,9,21,17,12
Truck3826949,N2 start,N105 start,17,21,11,4
Truck3826755,N105 start,N1 start,6,22,28,16
Truck3826756,N105 start,N1 start,6,22,28,16
Truck3826757,N105 start,N1 start,6,22,28,16
Truck3826816,N1 start,N2 start,10,22,17,12
Truck3826822,N1 start,N2 start,10,22,17,12
Truck3826830,N2 start,N1 start,10,22,17,12
Truck3826831,N2 start,N1 start,10,22,17,12
Truck3826770,N1 start,N105 start,7,23,28,16
Truck3826835,N1 start,N2 start,11,23,17,12
Truck3826837,N1 start,N2 start,11,23,17,12
Truck3826848,N2 start,N1 start,11,23,17,12
Truck3826784,N1 start,N105 start,8,24,28,16
Truck3826791,N105 start,N1 start,8,24,28,16
Truck3826855,N1 start,N2 start,12,24,17,12
Truck3826863,N2 start,N1 start,12,24,17,12
Truck3827000,N2 start,N105 start,20,24,11,4
Truck3826799,N1 start,N105 start,9,25,28,16
Truck3826801,N1 start,N105 start,9,25,28,16
Truck3826804,N1 start,N105 start,9,25,28,16
Truck3826811,N105 start,N1 start,9,25,28,16
Truck3826876,N2 start,N1 start,13,25,17,12
Truck3826877,N2 start,N1 start,13,25,17,12
Truck3826815,N1 start,N105 start,10,26,28,16
Truck3826827,N105 start,N1 start,10,26,28,16
Truck3826885,N1 start,N2 start,14,26,17,12
Truck3826890,N1 start,N2 start,14,26,17,12
Truck3826901,N2 start,N1 start,14,26,17,12
Truck3826903,N2 start,N1 start,14,26,17,12
Truck3826841,N105 start,N1 start,11,27,28,16
Truck3826842,N105 start,N1 start,11,27,28,16
Truck3826908,N1 start,N2 start,15,27,17,12
Truck3826912,N1 start,N2 start,15,27,17,12
Truck3826915,N1 start,N2 start,15,27,17,12
Truck3826858,N105 start,N1 start,12,28,28,16
Truck3826926,N1 start,N2 start,16,28,17,12
Truck3826934,N2 start,N1 start,16,28,17,12
Truck3826942,N1 start,N2 start,17,29,17,12
Truck3826948,N2 start,N1 start,17,29,17,12
Truck3827086,N2 start,N105 start,25,29,11,4
Truck3826888,N1 start,N105 start,14,30,28,16
Truck3826894,N105 start,N1 start,14,30,28,16
Truck3826895,N105 start,N1 start,14,30,28,16
