truck_id,source_id,sink_id,generated_at_step,removed_at_step,infra_crossing_count,total_driving_time
Truck1148255,N2 start,N105 start,2,6,11,4
Truck1148273,N2 start,N105 start,3,7,11,4
Truck1148281,N105 start,N2 start,4,10,11,6
Truck1148215,N1 start,N2 start,0,12,17,12
Truck1148225,N2 start,N1 start,0,12,17,12
Truck1148231,N1 start,N2 start,1,13,17,12
Truck1148233,N1 start,N2 start,1,13,17,12
Truck1148241,N2 start,N1 start,1,13,17,12
Truck1148256,N2 start,N1 start,2,14,17,12
Truck1148257,N2 start,N1 start,2,14,17,12
Truck1148258,N2 start,N1 start,2,14,17,12
Truck1148264,N1 start,N2 start,3,15,17,12
Truck1148265,N1 start,N2 start,3,15,17,12
Truck1148271,N2 start,N1 start,3,15,17,12
Truck1148272,N2 start,N1 start,3,15,17,12
Truck1148376,N204 end,N207 start,9,15,13,6
Truck1148214,N1 start,N105 start,0,16,28,16
Truck1148290,N1 start,N2 start,5,17,17,12
Truck1148291,N1 start,N2 start,5,17,17,12
Truck1148295,N1 start,N2 start,5,17,17,12
Truck1148297,N1 start,N2 start,5,17,17,12
Truck1148251,N105 start,N1 start,2,18,28,16
Truck1148315,N1 start,N2 start,6,18,17,12
Truck1148317,N1 start,N2 start,6,18,17,12
Truck1148329,N2 start,N1 start,6,18,17,12
Truck1148447,N2 start,N105 start,14,18,11,4
Truck1148261,N1 start,N105 start,3,19,28,16
Truck1148267,N105 start,N1 start,3,19,28,16
Truck1148268,N105 start,N1 start,3,19,28,16
Truck1148269,N105 start,N1 start,3,19,28,16
Truck1148332,N1 start,N2 start,7,19,17,12
Truck1148346,N2 start,N1 start,7,19,17,12
Truck1148275,N1 start,N105 start,4,20,28,16
Truck1148280,N105 start,N1 start,4,20,28,16
Truck1148347,N1 start,N2 start,8,20,17,12
Truck1148304,N105 start,N1 start,5,21,28,16
Truck1148307,N105 start,N1 start,5,21,28,16
Truck1148308,N105 start,N1 start,5,21,28,16
Truck1148364,N1 start,N2 start,9,21,17,12
Truck1148316,N1 start,N105 start,6,22,28,16
Truck1148318,N1 start,N105 start,6,22,28,16
Truck1148324,N105 start,N1 start,6,22,28,16
Truck1148325,N105 start,N1 start,6,22,28,16
Truck1148326,N105 start,N1 start,6,22,28,16
Truck1148389,N2 start,N1 start,10,22,17,12
Truck1148391,N2 start,N1 start,10,22,17,12
Truck1148333,N1 start,N105 start,7,23,28,16
Truck1148334,N1 start,N105 start,7,23,28,16
Truck1148337,N105 start,N1 start,7,23,28,16
Truck1148338,N105 start,N1 start,7,23,28,16
Truck1148352,N105 start,N1 start,8,24,28,16
Truck1148410,N1 start,N2 start,12,24,17,12
Truck1148412,N1 start,N2 start,12,24,17,12
Truck1148414,N1 start,N2 start,12,24,17,12
Truck1148422,N2 start,N1 start,12,24,17,12
Truck1148370,N105 start,N1 start,9,25,28,16
Truck1148371,N105 start,N1 start,9,25,28,16
Truck1148425,N1 start,N2 start,13,25,17,12
Truck1148439,N2 start,N1 start,13,25,17,12
Truck1148382,N105 start,N1 start,10,26,28,16
