truck_id,source_id,sink_id,generated_at_step,removed_at_step,infra_crossing_count,total_driving_time
Truck4719890,N105 start,N2 start,4,10,11,6
Truck4719934,N2 start,N105 start,6,10,11,4
Truck4719935,N2 start,N105 start,6,10,11,4
Truck4719949,N2 start,N105 start,7,11,11,4
Truck4719813,N1 start,N2 start,0,12,17,12
Truck4719815,N1 start,N2 start,0,12,17,12
Truck4719831,N2 start,N1 start,0,12,17,12
Truck4719964,N2 start,N105 start,8,12,11,4
Truck4719945,N105 start,N2 start,7,13,11,6
Truck4719852,N1 start,N2 start,2,14,17,12
Truck4719876,N2 start,N1 start,3,15,17,12
Truck4719877,N2 start,N1 start,3,15,17,12
Truck4720026,N2 start,N105 start,11,15,11,4
Truck4719812,N1 start,N105 start,0,16,28,16
Truck4719818,N1 start,N105 start,0,16,28,16
Truck4719824,N105 start,N1 start,0,16,28,16
Truck4719825,N105 start,N1 start,0,16,28,16
Truck4719885,N1 start,N2 start,4,16,17,12
Truck4719894,N2 start,N1 start,4,16,17,12
Truck4719895,N2 start,N1 start,4,16,17,12
Truck4719900,N1 start,N2 start,5,17,17,12
Truck4719909,N2 start,N1 start,5,17,17,12
Truck4719910,N2 start,N1 start,5,17,17,12
Truck4719849,N1 start,N105 start,2,18,28,16
Truck4719850,N1 start,N105 start,2,18,28,16
Truck4719919,N1 start,N2 start,6,18,17,12
Truck4719921,N1 start,N2 start,6,18,17,12
Truck4719922,N1 start,N2 start,6,18,17,12
Truck4719932,N2 start,N1 start,6,18,17,12
Truck4719933,N2 start,N1 start,6,18,17,12
Truck4720037,N105 start,N2 start,12,18,11,6
Truck4720072,N2 start,N105 start,14,18,11,4
Truck4719862,N1 start,N105 start,3,19,28,16
Truck4719939,N1 start,N2 start,7,19,17,12
Truck4719889,N105 start,N1 start,4,20,28,16
Truck4719954,N1 start,N2 start,8,20,17,12
Truck4719966,N2 start,N1 start,8,20,17,12
Truck4719901,N1 start,N105 start,5,21,28,16
Truck4719971,N1 start,N2 start,9,21,17,12
Truck4719918,N1 start,N105 start,6,22,28,16
Truck4719929,N105 start,N1 start,6,22,28,16
Truck4719990,N1 start,N2 start,10,22,17,12
Truck4720004,N2 start,N1 start,10,22,17,12
Truck4720005,N2 start,N1 start,10,22,17,12
Truck4720104,N105 start,N2 start,16,22,11,6
Truck4720012,N1 start,N2 start,11,23,17,12
Truck4720014,N1 start,N2 start,11,23,17,12
Truck4719952,N1 start,N105 start,8,24,28,16
Truck4719953,N1 start,N105 start,8,24,28,16
Truck4720034,N1 start,N2 start,12,24,17,12
Truck4720041,N2 start,N1 start,12,24,17,12
Truck4719973,N1 start,N105 start,9,25,28,16
Truck4720045,N1 start,N2 start,13,25,17,12
Truck4720052,N2 start,N1 start,13,25,17,12
Truck4720053,N2 start,N1 start,13,25,17,12
Truck4720209,N2 start,N105 start,21,25,11,4
Truck4719984,N1 start,N105 start,10,26,28,16
Truck4719991,N1 start,N105 start,10,26,28,16
Truck4719998,N105 start,N1 start,10,26,28,16
Truck4720058,N1 start,N2 start,14,26,17,12
Truck4720059,N1 start,N2 start,14,26,17,12
Truck4720061,N1 start,N2 start,14,26,17,12
Truck4720071,N2 start,N1 start,14,26,17,12
Truck4720011,N1 start,N105 start,11,27,28,16
Truck4720017,N1 start,N105 start,11,27,28,16
Truck4720018,N1 start,N105 start,11,27,28,16
Truck4720023,N105 start,N1 start,11,27,28,16
Truck4720079,N1 start,N2 start,15,27,17,12
Truck4720080,N1 start,N2 start,15,27,17,12
Truck4720090,N2 start,N1 start,15,27,17,12
Truck4720035,N1 start,N105 start,12,28,28,16
Truck4720096,N1 start,N2 start,16,28,17,12
Truck4720097,N1 start,N2 start,16,28,17,12
Truck4720106,N2 start,N1 start,16,28,17,12
Truck4720050,N105 start,N1 start,13,29,28,16
Truck4720111,N1 start,N2 start,17,29,17,12
Truck4720063,N1 start,N105 start,14,30,28,16
Truck4720128,N1 start,N2 start,18,30,17,12
Truck4720143,N2 start,N1 start,18,30,17,12
Truck4720144,N2 start,N1 start,18,30,17,12
Truck4720146,N2 start,N1 start,18,30,17,12
Truck4720147,N2 start,N1 start,18,30,17,12
Truck4720077,N1 start,N105 start,15,31,28,16
Truck4720085,N105 start,N1 start,15,31,28,16
Truck4720086,N105 start,N1 start,15,31,28,16
Truck4720151,N1 start,N2 start,19,31,17,12
Truck4720152,N1 start,N2 start,19,31,17,12
Truck4720167,N1 start,N2 start,20,32,17,12
Truck4720170,N1 start,N2 start,20,32,17,12
Truck4720183,N2 start,N1 start,20,32,17,12
Truck4720332,N2 start,N105 start,28,32,11,4
Truck4720186,N1 start,N2 start,21,33,17,12
Truck4720210,N2 start,N1 start,21,33,17,12
Truck4720211,N2 start,N1 start,21,33,17,12
Truck4720218,N1 start,N2 start,22,34,17,12
Truck4720220,N1 start,N2 start,22,34,17,12
Truck4720228,N2 start,N1 start,22,34,17,12
Truck4720229,N2 start,N1 start,22,34,17,12
Truck4720328,N105 start,N2 start,28,34,11,6
Truck4720369,N2 start,N105 start,30,34,11,4
Truck4720153,N1 start,N105 start,19,35,28,16
Truck4720154,N1 start,N105 start,19,35,28,16
Truck4720155,N1 start,N105 start,19,35,28,16
Truck4720156,N1 start,N105 start,19,35,28,16
Truck4720236,N1 start,N2 start,23,35,17,12
Truck4720237,N1 start,N2 start,23,35,17,12
Truck4720246,N2 start,N1 start,23,35,17,12
Truck4720247,N2 start,N1 start,23,35,17,12
Truck4720177,N105 start,N1 start,20,36,28,16
Truck4720178,N105 start,N1 start,20,36,28,16
Truck4720250,N1 start,N2 start,24,36,17,12
Truck4720363,N105 start,N2 start,30,36,11,6
Truck4720403,N2 start,N105 start,32,36,11,4
Truck4720189,N1 start,N105 start,21,37,28,16
Truck4720200,N105 start,N1 start,21,37,28,16
Truck4720201,N105 start,N1 start,21,37,28,16
Truck4720202,N105 start,N1 start,21,37,28,16
Truck4720284,N2 start,N1 start,25,37,17,12
Truck4720285,N2 start,N1 start,25,37,17,12
Truck4720286,N2 start,N1 start,25,37,17,12
Truck4720292,N1 start,N2 start,26,38,17,12
Truck4720240,N105 start,N1 start,23,39,28,16
Truck4720241,N105 start,N1 start,23,39,28,16
Truck4720242,N105 start,N1 start,23,39,28,16
Truck4720243,N105 start,N1 start,23,39,28,16
Truck4720307,N1 start,N2 start,27,39,17,12
Truck4720309,N1 start,N2 start,27,39,17,12
Truck4720311,N1 start,N2 start,27,39,17,12
Truck4720312,N1 start,N2 start,27,39,17,12
Truck4720319,N2 start,N1 start,27,39,17,12
Truck4720252,N1 start,N105 start,24,40,28,16
Truck4720322,N1 start,N2 start,28,40,17,12
Truck4720330,N2 start,N1 start,28,40,17,12
Truck4720445,N105 start,N2 start,34,40,11,6
Truck4720477,N2 start,N105 start,36,40,11,4
Truck4720271,N1 start,N105 start,25,41,28,16
Truck4720277,N105 start,N1 start,25,41,28,16
Truck4720278,N105 start,N1 start,25,41,28,16
Truck4720279,N105 start,N1 start,25,41,28,16
Truck4720336,N1 start,N2 start,29,41,17,12
Truck4720340,N1 start,N2 start,29,41,17,12
Truck4720291,N1 start,N105 start,26,42,28,16
Truck4720301,N105 start,N1 start,26,42,28,16
Truck4720370,N2 start,N1 start,30,42,17,12
Truck4720372,N2 start,N1 start,30,42,17,12
Truck4720373,N2 start,N1 start,30,42,17,12
