truck_id,source_id,sink_id,generated_at_step,removed_at_step,infra_crossing_count,total_driving_time
Truck5995435,N105 start,N2 start,4,10,11,6
Truck5995479,N2 start,N105 start,6,10,11,4
Truck5995480,N2 start,N105 start,6,10,11,4
Truck5995481,N2 start,N105 start,6,10,11,4
Truck5995359,N1 start,N2 start,0,12,17,12
Truck5995361,N1 start,N2 start,0,12,17,12
Truck5995377,N2 start,N1 start,0,12,17,12
Truck5995510,N2 start,N105 start,8,12,11,4
Truck5995398,N1 start,N2 start,2,14,17,12
Truck5995422,N2 start,N1 start,3,15,17,12
Truck5995423,N2 start,N1 start,3,15,17,12
Truck5995358,N1 start,N105 start,0,16,28,16
Truck5995364,N1 start,N105 start,0,16,28,16
Truck5995370,N105 start,N1 start,0,16,28,16
Truck5995371,N105 start,N1 start,0,16,28,16
Truck5995430,N1 start,N2 start,4,16,17,12
Truck5995440,N2 start,N1 start,4,16,17,12
Truck5995442,N2 start,N1 start,4,16,17,12
Truck5995445,N1 start,N2 start,5,17,17,12
Truck5995454,N2 start,N1 start,5,17,17,12
Truck5995455,N2 start,N1 start,5,17,17,12
Truck5995599,N2 start,N105 start,13,17,11,4
Truck5995395,N1 start,N105 start,2,18,28,16
Truck5995396,N1 start,N105 start,2,18,28,16
Truck5995464,N1 start,N2 start,6,18,17,12
Truck5995466,N1 start,N2 start,6,18,17,12
Truck5995467,N1 start,N2 start,6,18,17,12
Truck5995477,N2 start,N1 start,6,18,17,12
Truck5995478,N2 start,N1 start,6,18,17,12
Truck5995408,N1 start,N105 start,3,19,28,16
Truck5995484,N1 start,N2 start,7,19,17,12
Truck5995489,N1 start,N2 start,7,19,17,12
Truck5995495,N2 start,N1 start,7,19,17,12
Truck5995596,N105 start,N2 start,13,19,11,6
Truck5995500,N1 start,N2 start,8,20,17,12
Truck5995512,N2 start,N1 start,8,20,17,12
Truck5995446,N1 start,N105 start,5,21,28,16
Truck5995516,N1 start,N2 start,9,21,17,12
Truck5995463,N1 start,N105 start,6,22,28,16
Truck5995534,N1 start,N2 start,10,22,17,12
Truck5995537,N1 start,N2 start,10,22,17,12
Truck5995551,N2 start,N1 start,10,22,17,12
Truck5995552,N2 start,N1 start,10,22,17,12
Truck5995689,N2 start,N105 start,18,22,11,4
Truck5995491,N105 start,N1 start,7,23,28,16
Truck5995572,N2 start,N1 start,11,23,17,12
Truck5995498,N1 start,N105 start,8,24,28,16
Truck5995499,N1 start,N105 start,8,24,28,16
Truck5995518,N1 start,N105 start,9,25,28,16
Truck5995592,N1 start,N2 start,13,25,17,12
Truck5995535,N1 start,N105 start,10,26,28,16
Truck5995604,N1 start,N2 start,14,26,17,12
Truck5995607,N1 start,N2 start,14,26,17,12
Truck5995616,N2 start,N1 start,14,26,17,12
Truck5995618,N2 start,N1 start,14,26,17,12
Truck5995559,N1 start,N105 start,11,27,28,16
Truck5995560,N1 start,N105 start,11,27,28,16
Truck5995561,N1 start,N105 start,11,27,28,16
