truck_id,source_id,sink_id,generated_at_step,removed_at_step,infra_crossing_count,total_driving_time
Truck3062165,N2 start,N105 start,2,6,11,4
Truck3062192,N2 start,N105 start,4,8,11,4
Truck3062123,N1 start,N2 start,0,12,17,12
Truck3062127,N1 start,N2 start,0,12,17,12
Truck3062133,N2 start,N1 start,0,12,17,12
Truck3062253,N2 start,N105 start,8,12,11,4
Truck3062254,N2 start,N105 start,8,12,11,4
Truck3062137,N1 start,N2 start,1,13,17,12
Truck3062139,N1 start,N2 start,1,13,17,12
Truck3062140,N1 start,N2 start,1,13,17,12
Truck3062147,N2 start,N1 start,1,13,17,12
Truck3062162,N2 start,N1 start,2,14,17,12
Truck3062163,N2 start,N1 start,2,14,17,12
Truck3062290,N2 start,N105 start,10,14,11,4
Truck3062124,N1 start,N105 start,0,16,28,16
Truck3062183,N1 start,N2 start,4,16,17,12
Truck3062191,N2 start,N1 start,4,16,17,12
Truck3062142,N105 start,N1 start,1,17,28,16
Truck3062199,N2 start,N1 start,5,17,17,12
Truck3062200,N2 start,N1 start,5,17,17,12
Truck3062343,N2 start,N105 start,13,17,11,4
Truck3062158,N105 start,N1 start,2,18,28,16
Truck3062206,N1 start,N2 start,6,18,17,12
Truck3062207,N1 start,N2 start,6,18,17,12
Truck3062216,N2 start,N1 start,6,18,17,12
Truck3062217,N2 start,N1 start,6,18,17,12
Truck3062218,N2 start,N1 start,6,18,17,12
Truck3062220,N2 start,N1 start,6,18,17,12
Truck3062172,N1 start,N105 start,3,19,28,16
Truck3062235,N2 start,N1 start,7,19,17,12
Truck3062236,N2 start,N1 start,7,19,17,12
Truck3062237,N2 start,N1 start,7,19,17,12
Truck3062182,N1 start,N105 start,4,20,28,16
Truck3062187,N105 start,N1 start,4,20,28,16
Truck3062241,N1 start,N2 start,8,20,17,12
Truck3062242,N1 start,N2 start,8,20,17,12
Truck3062243,N1 start,N2 start,8,20,17,12
Truck3062245,N1 start,N2 start,8,20,17,12
Truck3062252,N2 start,N1 start,8,20,17,12
Truck3062255,N2 start,N1 start,8,20,17,12
Truck3062198,N1 start,N105 start,5,21,28,16
Truck3062270,N2 start,N1 start,9,21,17,12
Truck3062213,N105 start,N1 start,6,22,28,16
Truck3062279,N1 start,N2 start,10,22,17,12
Truck3062291,N2 start,N1 start,10,22,17,12
Truck3062223,N1 start,N105 start,7,23,28,16
Truck3062226,N1 start,N105 start,7,23,28,16
Truck3062309,N2 start,N1 start,11,23,17,12
Truck3062250,N105 start,N1 start,8,24,28,16
Truck3062313,N1 start,N2 start,12,24,17,12
Truck3062325,N2 start,N1 start,12,24,17,12
Truck3062468,N2 start,N105 start,20,24,11,4
Truck3062437,N105 start,N2 start,19,25,11,6
Truck3062280,N1 start,N105 start,10,26,28,16
Truck3062288,N105 start,N1 start,10,26,28,16
Truck3062350,N1 start,N2 start,14,26,17,12
Truck3062357,N2 start,N1 start,14,26,17,12
Truck3062359,N2 start,N1 start,14,26,17,12
Truck3062302,N1 start,N105 start,11,27,28,16
Truck3062306,N105 start,N1 start,11,27,28,16
Truck3062366,N1 start,N2 start,15,27,17,12
Truck3062372,N2 start,N1 start,15,27,17,12
Truck3062314,N1 start,N105 start,12,28,28,16
Truck3062390,N2 start,N1 start,16,28,17,12
Truck3062391,N2 start,N1 start,16,28,17,12
Truck3062392,N2 start,N1 start,16,28,17,12
Truck3062329,N1 start,N105 start,13,29,28,16
Truck3062330,N1 start,N105 start,13,29,28,16
Truck3062335,N1 start,N105 start,13,29,28,16
Truck3062338,N105 start,N1 start,13,29,28,16
Truck3062399,N1 start,N2 start,17,29,17,12
Truck3062414,N2 start,N1 start,17,29,17,12
Truck3062416,N2 start,N1 start,17,29,17,12
Truck3062349,N1 start,N105 start,14,30,28,16
Truck3062353,N105 start,N1 start,14,30,28,16
Truck3062419,N1 start,N2 start,18,30,17,12
Truck3062428,N1 start,N2 start,19,31,17,12
Truck3062376,N1 start,N105 start,16,32,28,16
Truck3062449,N1 start,N2 start,20,32,17,12
Truck3062450,N1 start,N2 start,20,32,17,12
Truck3062451,N1 start,N2 start,20,32,17,12
Truck3062453,N1 start,N2 start,20,32,17,12
Truck3062466,N2 start,N1 start,20,32,17,12
Truck3062467,N2 start,N1 start,20,32,17,12
Truck3062400,N1 start,N105 start,17,33,28,16
Truck3062409,N105 start,N1 start,17,33,28,16
Truck3062411,N105 start,N1 start,17,33,28,16
Truck3062472,N1 start,N2 start,21,33,17,12
Truck3062484,N2 start,N1 start,21,33,17,12
Truck3062420,N105 start,N1 start,18,34,28,16
Truck3062491,N1 start,N2 start,22,34,17,12
Truck3062510,N2 start,N1 start,22,34,17,12
Truck3062512,N2 start,N1 start,22,34,17,12
Truck3062513,N2 start,N1 start,22,34,17,12
Truck3062611,N204 end,N207 start,28,34,13,6
Truck3062436,N105 start,N1 start,19,35,28,16
Truck3062519,N1 start,N2 start,23,35,17,12
Truck3062520,N1 start,N2 start,23,35,17,12
Truck3062532,N2 start,N1 start,23,35,17,12
Truck3062624,N105 start,N2 start,29,35,11,6
Truck3062452,N1 start,N105 start,20,36,28,16
Truck3062536,N1 start,N2 start,24,36,17,12
Truck3062538,N1 start,N2 start,24,36,17,12
Truck3062475,N1 start,N105 start,21,37,28,16
Truck3062481,N105 start,N1 start,21,37,28,16
Truck3062553,N1 start,N2 start,25,37,17,12
Truck3062563,N2 start,N1 start,25,37,17,12
Truck3062564,N2 start,N1 start,25,37,17,12
Truck3062662,N105 start,N2 start,31,37,11,6
Truck3062695,N2 start,N105 start,33,37,11,4
Truck3062499,N105 start,N1 start,22,38,28,16
Truck3062501,N105 start,N1 start,22,38,28,16
Truck3062502,N105 start,N1 start,22,38,28,16
