truck_id,source_id,sink_id,generated_at_step,removed_at_step,infra_crossing_count,total_driving_time
Truck6250439,N2 start,N105 start,2,6,11,4
Truck6250457,N2 start,N105 start,3,7,11,4
Truck6250463,N105 start,N2 start,4,10,11,6
Truck6250514,N2 start,N105 start,6,10,11,4
Truck6250489,N105 start,N2 start,5,11,11,6
Truck6250399,N1 start,N2 start,0,12,17,12
Truck6250409,N2 start,N1 start,0,12,17,12
Truck6250415,N1 start,N2 start,1,13,17,12
Truck6250417,N1 start,N2 start,1,13,17,12
Truck6250425,N2 start,N1 start,1,13,17,12
Truck6250440,N2 start,N1 start,2,14,17,12
Truck6250441,N2 start,N1 start,2,14,17,12
Truck6250442,N2 start,N1 start,2,14,17,12
Truck6250448,N1 start,N2 start,3,15,17,12
Truck6250449,N1 start,N2 start,3,15,17,12
Truck6250455,N2 start,N1 start,3,15,17,12
Truck6250456,N2 start,N1 start,3,15,17,12
Truck6250398,N1 start,N105 start,0,16,28,16
Truck6250459,N1 start,N2 start,4,16,17,12
Truck6250473,N1 start,N2 start,5,17,17,12
Truck6250475,N1 start,N2 start,5,17,17,12
Truck6250476,N1 start,N2 start,5,17,17,12
Truck6250479,N1 start,N2 start,5,17,17,12
Truck6250435,N105 start,N1 start,2,18,28,16
Truck6250499,N1 start,N2 start,6,18,17,12
Truck6250513,N2 start,N1 start,6,18,17,12
Truck6250445,N1 start,N105 start,3,19,28,16
Truck6250451,N105 start,N1 start,3,19,28,16
Truck6250452,N105 start,N1 start,3,19,28,16
Truck6250453,N105 start,N1 start,3,19,28,16
Truck6250530,N2 start,N1 start,7,19,17,12
Truck6250464,N105 start,N1 start,4,20,28,16
Truck6250478,N1 start,N105 start,5,21,28,16
Truck6250480,N1 start,N105 start,5,21,28,16
Truck6250488,N105 start,N1 start,5,21,28,16
Truck6250490,N105 start,N1 start,5,21,28,16
Truck6250492,N105 start,N1 start,5,21,28,16
Truck6250509,N105 start,N1 start,6,22,28,16
Truck6250573,N2 start,N1 start,10,22,17,12
Truck6250574,N2 start,N1 start,10,22,17,12
Truck6250704,N2 start,N105 start,18,22,11,4
Truck6250522,N105 start,N1 start,7,23,28,16
Truck6250595,N1 start,N2 start,12,24,17,12
Truck6250606,N2 start,N1 start,12,24,17,12
Truck6250554,N105 start,N1 start,9,25,28,16
Truck6250608,N1 start,N2 start,13,25,17,12
Truck6250613,N1 start,N2 start,13,25,17,12
Truck6250622,N2 start,N1 start,13,25,17,12
Truck6250623,N2 start,N1 start,13,25,17,12
Truck6250562,N1 start,N105 start,10,26,28,16
Truck6250567,N105 start,N1 start,10,26,28,16
Truck6250624,N1 start,N2 start,14,26,17,12
Truck6250626,N1 start,N2 start,14,26,17,12
Truck6250631,N2 start,N1 start,14,26,17,12
Truck6250633,N2 start,N1 start,14,26,17,12
Truck6250634,N2 start,N1 start,14,26,17,12
Truck6250635,N2 start,N1 start,14,26,17,12
Truck6250580,N1 start,N105 start,11,27,28,16
Truck6250582,N1 start,N105 start,11,27,28,16
Truck6250584,N105 start,N1 start,11,27,28,16
Truck6250586,N105 start,N1 start,11,27,28,16
Truck6250651,N2 start,N1 start,15,27,17,12
Truck6250592,N1 start,N105 start,12,28,28,16
Truck6250594,N1 start,N105 start,12,28,28,16
Truck6250656,N1 start,N2 start,16,28,17,12
Truck6250657,N1 start,N2 start,16,28,17,12
Truck6250667,N2 start,N1 start,16,28,17,12
Truck6250669,N2 start,N1 start,16,28,17,12
Truck6250611,N1 start,N105 start,13,29,28,16
Truck6250616,N105 start,N1 start,13,29,28,16
Truck6250617,N105 start,N1 start,13,29,28,16
Truck6250673,N1 start,N2 start,17,29,17,12
Truck6250684,N1 start,N2 start,18,30,17,12
Truck6250707,N1 start,N2 start,19,31,17,12
Truck6250659,N1 start,N105 start,16,32,28,16
Truck6250677,N105 start,N1 start,17,33,28,16
Truck6250735,N1 start,N2 start,21,33,17,12
Truck6250736,N1 start,N2 start,21,33,17,12
Truck6250737,N1 start,N2 start,21,33,17,12
Truck6250749,N2 start,N1 start,21,33,17,12
Truck6250696,N105 start,N1 start,18,34,28,16
Truck6250697,N105 start,N1 start,18,34,28,16
Truck6250754,N1 start,N2 start,22,34,17,12
Truck6250755,N1 start,N2 start,22,34,17,12
Truck6250717,N105 start,N1 start,19,35,28,16
Truck6250778,N1 start,N2 start,23,35,17,12
Truck6250779,N1 start,N2 start,23,35,17,12
Truck6250780,N1 start,N2 start,23,35,17,12
Truck6250721,N1 start,N105 start,20,36,28,16
Truck6250722,N1 start,N105 start,20,36,28,16
Truck6250794,N1 start,N2 start,24,36,17,12
Truck6250805,N2 start,N1 start,24,36,17,12
Truck6250806,N2 start,N1 start,24,36,17,12
Truck6250807,N2 start,N1 start,24,36,17,12
Truck6250956,N2 start,N105 start,32,36,11,4
Truck6250957,N2 start,N105 start,32,36,11,4
Truck6250812,N1 start,N2 start,25,37,17,12
Truck6250823,N2 start,N1 start,25,37,17,12
Truck6250751,N1 start,N105 start,22,38,28,16
Truck6250762,N105 start,N1 start,22,38,28,16
Truck6250844,N2 start,N1 start,26,38,17,12
Truck6250776,N1 start,N105 start,23,39,28,16
Truck6250788,N105 start,N1 start,23,39,28,16
Truck6250859,N2 start,N1 start,27,39,17,12
Truck6250795,N1 start,N105 start,24,40,28,16
Truck6250802,N105 start,N1 start,24,40,28,16
Truck6250813,N1 start,N105 start,25,41,28,16
Truck6250875,N1 start,N2 start,29,41,17,12
Truck6250877,N1 start,N2 start,29,41,17,12
Truck6250878,N1 start,N2 start,29,41,17,12
Truck6250881,N1 start,N2 start,29,41,17,12
Truck6250882,N1 start,N2 start,29,41,17,12
Truck6250883,N1 start,N2 start,29,41,17,12
Truck6250901,N2 start,N1 start,29,41,17,12
Truck6250830,N1 start,N105 start,26,42,28,16
Truck6250855,N105 start,N1 start,27,43,28,16
Truck6250924,N1 start,N2 start,31,43,17,12
Truck6250929,N1 start,N2 start,31,43,17,12
Truck6250945,N1 start,N2 start,32,44,17,12
Truck6250885,N1 start,N105 start,29,45,28,16
Truck6250967,N2 start,N1 start,33,45,17,12
Truck6250911,N1 start,N105 start,30,46,28,16
Truck6250916,N105 start,N1 start,30,46,28,16
Truck6250917,N105 start,N1 start,30,46,28,16
Truck6250927,N1 start,N105 start,31,47,28,16
Truck6250981,N1 start,N2 start,35,47,17,12
