truck_id,source_id,sink_id,generated_at_step,removed_at_step,infra_crossing_count,total_driving_time
Truck1403323,N105 start,N2 start,0,6,11,6
Truck1403329,N2 start,N1 start,0,12,17,12
Truck1403333,N1 start,N2 start,1,13,17,12
Truck1403334,N1 start,N2 start,1,13,17,12
Truck1403336,N1 start,N2 start,1,13,17,12
Truck1403337,N1 start,N2 start,1,13,17,12
Truck1403342,N2 start,N1 start,1,13,17,12
Truck1403343,N2 start,N1 start,1,13,17,12
Truck1403344,N2 start,N1 start,1,13,17,12
Truck1403345,N2 start,N1 start,1,13,17,12
Truck1403445,N105 start,N2 start,7,13,11,6
Truck1403356,N1 start,N2 start,2,14,17,12
Truck1403357,N1 start,N2 start,2,14,17,12
Truck1403358,N1 start,N2 start,2,14,17,12
Truck1403372,N2 start,N1 start,2,14,17,12
Truck1403379,N1 start,N2 start,3,15,17,12
Truck1403390,N2 start,N1 start,3,15,17,12
Truck1403391,N2 start,N1 start,3,15,17,12
Truck1403392,N2 start,N1 start,3,15,17,12
Truck1403318,N1 start,N105 start,0,16,28,16
Truck1403324,N105 start,N1 start,0,16,28,16
Truck1403399,N1 start,N2 start,4,16,17,12
Truck1403408,N2 start,N1 start,4,16,17,12
Truck1403409,N2 start,N1 start,4,16,17,12
Truck1403332,N1 start,N105 start,1,17,28,16
Truck1403422,N2 start,N1 start,5,17,17,12
Truck1403552,N2 start,N105 start,13,17,11,4
Truck1403353,N1 start,N105 start,2,18,28,16
Truck1403365,N105 start,N1 start,2,18,28,16
Truck1403426,N1 start,N2 start,6,18,17,12
Truck1403427,N1 start,N2 start,6,18,17,12
Truck1403573,N2 start,N105 start,14,18,11,4
Truck1403373,N1 start,N105 start,3,19,28,16
Truck1403387,N105 start,N1 start,3,19,28,16
Truck1403441,N1 start,N2 start,7,19,17,12
Truck1403447,N2 start,N1 start,7,19,17,12
Truck1403448,N2 start,N1 start,7,19,17,12
Truck1403449,N2 start,N1 start,7,19,17,12
Truck1403541,N105 start,N2 start,13,19,11,6
Truck1403594,N2 start,N105 start,15,19,11,4
Truck1403400,N1 start,N105 start,4,20,28,16
Truck1403468,N2 start,N1 start,8,20,17,12
Truck1403606,N2 start,N105 start,16,20,11,4
Truck1403413,N1 start,N105 start,5,21,28,16
Truck1403473,N1 start,N2 start,9,21,17,12
Truck1403481,N2 start,N1 start,9,21,17,12
