truck_id,source_id,sink_id,generated_at_step,removed_at_step,infra_crossing_count,total_driving_time
Truck2678869,N105 start,N2 start,0,6,11,6
Truck2678875,N2 start,N1 start,0,12,17,12
Truck2678879,N1 start,N2 start,1,13,17,12
Truck2678880,N1 start,N2 start,1,13,17,12
Truck2678882,N1 start,N2 start,1,13,17,12
Truck2678883,N1 start,N2 start,1,13,17,12
Truck2678888,N2 start,N1 start,1,13,17,12
Truck2678889,N2 start,N1 start,1,13,17,12
Truck2678890,N2 start,N1 start,1,13,17,12
Truck2678891,N2 start,N1 start,1,13,17,12
Truck2678991,N105 start,N2 start,7,13,11,6
Truck2678902,N1 start,N2 start,2,14,17,12
Truck2678903,N1 start,N2 start,2,14,17,12
Truck2678904,N1 start,N2 start,2,14,17,12
Truck2678918,N2 start,N1 start,2,14,17,12
Truck2678925,N1 start,N2 start,3,15,17,12
Truck2678936,N2 start,N1 start,3,15,17,12
Truck2678937,N2 start,N1 start,3,15,17,12
Truck2678938,N2 start,N1 start,3,15,17,12
Truck2679024,N105 start,N2 start,9,15,11,6
Truck2678864,N1 start,N105 start,0,16,28,16
Truck2678870,N105 start,N1 start,0,16,28,16
Truck2678945,N1 start,N2 start,4,16,17,12
Truck2678954,N2 start,N1 start,4,16,17,12
Truck2678955,N2 start,N1 start,4,16,17,12
Truck2678878,N1 start,N105 start,1,17,28,16
Truck2678968,N2 start,N1 start,5,17,17,12
Truck2679097,N2 start,N105 start,13,17,11,4
Truck2678899,N1 start,N105 start,2,18,28,16
Truck2678911,N105 start,N1 start,2,18,28,16
Truck2678972,N1 start,N2 start,6,18,17,12
Truck2678973,N1 start,N2 start,6,18,17,12
Truck2679118,N2 start,N105 start,14,18,11,4
Truck2678919,N1 start,N105 start,3,19,28,16
Truck2678933,N105 start,N1 start,3,19,28,16
Truck2678987,N1 start,N2 start,7,19,17,12
Truck2678993,N2 start,N1 start,7,19,17,12
Truck2678994,N2 start,N1 start,7,19,17,12
Truck2678995,N2 start,N1 start,7,19,17,12
Truck2679139,N2 start,N105 start,15,19,11,4
Truck2678946,N1 start,N105 start,4,20,28,16
Truck2679014,N2 start,N1 start,8,20,17,12
Truck2679112,N105 start,N2 start,14,20,11,6
Truck2679151,N2 start,N105 start,16,20,11,4
Truck2678959,N1 start,N105 start,5,21,28,16
Truck2679018,N1 start,N2 start,9,21,17,12
Truck2679022,N1 start,N2 start,9,21,17,12
Truck2678981,N105 start,N1 start,6,22,28,16
Truck2679036,N1 start,N2 start,10,22,17,12
Truck2679148,N105 start,N2 start,16,22,11,6
Truck2679053,N1 start,N2 start,11,23,17,12
Truck2679054,N1 start,N2 start,11,23,17,12
Truck2679064,N2 start,N1 start,11,23,17,12
Truck2679065,N2 start,N1 start,11,23,17,12
Truck2679165,N105 start,N2 start,17,23,11,6
Truck2679001,N1 start,N105 start,8,24,28,16
Truck2679008,N105 start,N1 start,8,24,28,16
Truck2679009,N105 start,N1 start,8,24,28,16
Truck2679068,N1 start,N2 start,12,24,17,12
Truck2679080,N2 start,N1 start,12,24,17,12
Truck2679081,N2 start,N1 start,12,24,17,12
Truck2679082,N2 start,N1 start,12,24,17,12
Truck2679185,N105 start,N2 start,18,24,11,6
Truck2679220,N2 start,N105 start,20,24,11,4
Truck2679021,N1 start,N105 start,9,25,28,16
Truck2679098,N2 start,N1 start,13,25,17,12
Truck2679038,N1 start,N105 start,10,26,28,16
Truck2679045,N105 start,N1 start,10,26,28,16
Truck2679046,N105 start,N1 start,10,26,28,16
Truck2679104,N1 start,N2 start,14,26,17,12
Truck2679116,N2 start,N1 start,14,26,17,12
Truck2679117,N2 start,N1 start,14,26,17,12
Truck2679119,N2 start,N1 start,14,26,17,12
Truck2679215,N105 start,N2 start,20,26,11,6
Truck2679059,N105 start,N1 start,11,27,28,16
Truck2679126,N1 start,N2 start,15,27,17,12
Truck2679135,N2 start,N1 start,15,27,17,12
Truck2679140,N2 start,N1 start,15,27,17,12
Truck2679070,N1 start,N105 start,12,28,28,16
Truck2679073,N1 start,N105 start,12,28,28,16
Truck2679074,N1 start,N105 start,12,28,28,16
Truck2679077,N105 start,N1 start,12,28,28,16
Truck2679078,N105 start,N1 start,12,28,28,16
Truck2679144,N1 start,N2 start,16,28,17,12
Truck2679083,N1 start,N105 start,13,29,28,16
Truck2679084,N1 start,N105 start,13,29,28,16
Truck2679088,N105 start,N1 start,13,29,28,16
Truck2679169,N2 start,N1 start,17,29,17,12
Truck2679103,N1 start,N105 start,14,30,28,16
Truck2679110,N105 start,N1 start,14,30,28,16
Truck2679111,N105 start,N1 start,14,30,28,16
Truck2679191,N2 start,N1 start,18,30,17,12
Truck2679132,N105 start,N1 start,15,31,28,16
Truck2679196,N1 start,N2 start,19,31,17,12
Truck2679199,N1 start,N2 start,19,31,17,12
Truck2679205,N2 start,N1 start,19,31,17,12
Truck2679206,N2 start,N1 start,19,31,17,12
Truck2679142,N1 start,N105 start,16,32,28,16
Truck2679149,N105 start,N1 start,16,32,28,16
Truck2679211,N1 start,N2 start,20,32,17,12
Truck2679221,N2 start,N1 start,20,32,17,12
Truck2679336,N105 start,N2 start,26,32,11,6
Truck2679159,N1 start,N105 start,17,33,28,16
Truck2679232,N1 start,N2 start,21,33,17,12
Truck2679242,N2 start,N1 start,21,33,17,12
Truck2679356,N105 start,N2 start,27,33,11,6
Truck2679175,N1 start,N105 start,18,34,28,16
