truck_id,source_id,sink_id,generated_at_step,removed_at_step,infra_crossing_count,total_driving_time
Truck3571986,N105 start,N2 start,1,7,11,6
Truck3572002,N105 start,N2 start,2,8,11,6
Truck3572018,N105 start,N2 start,3,9,11,6
Truck3572069,N2 start,N105 start,6,10,11,4
Truck3572052,N105 start,N2 start,5,11,11,6
Truck3571989,N2 start,N1 start,1,13,17,12
Truck3571998,N1 start,N2 start,2,14,17,12
Truck3572005,N2 start,N1 start,2,14,17,12
Truck3572006,N2 start,N1 start,2,14,17,12
Truck3572134,N2 start,N105 start,10,14,11,4
Truck3572008,N1 start,N2 start,3,15,17,12
Truck3572009,N1 start,N2 start,3,15,17,12
Truck3572024,N2 start,N1 start,3,15,17,12
Truck3571967,N1 start,N105 start,0,16,28,16
Truck3571973,N105 start,N1 start,0,16,28,16
Truck3572028,N1 start,N2 start,4,16,17,12
Truck3572029,N1 start,N2 start,4,16,17,12
Truck3572038,N2 start,N1 start,4,16,17,12
Truck3572039,N2 start,N1 start,4,16,17,12
Truck3571982,N1 start,N105 start,1,17,28,16
Truck3571985,N105 start,N1 start,1,17,28,16
Truck3572042,N1 start,N2 start,5,17,17,12
Truck3572055,N2 start,N1 start,5,17,17,12
Truck3571996,N1 start,N105 start,2,18,28,16
Truck3571997,N1 start,N105 start,2,18,28,16
Truck3572003,N105 start,N1 start,2,18,28,16
Truck3572004,N105 start,N1 start,2,18,28,16
Truck3572068,N2 start,N1 start,6,18,17,12
Truck3572016,N105 start,N1 start,3,19,28,16
Truck3572017,N105 start,N1 start,3,19,28,16
Truck3572073,N1 start,N2 start,7,19,17,12
Truck3572074,N1 start,N2 start,7,19,17,12
Truck3572081,N2 start,N1 start,7,19,17,12
Truck3572034,N105 start,N1 start,4,20,28,16
Truck3572036,N105 start,N1 start,4,20,28,16
Truck3572085,N1 start,N2 start,8,20,17,12
Truck3572101,N2 start,N1 start,8,20,17,12
Truck3572102,N2 start,N1 start,8,20,17,12
Truck3572043,N1 start,N105 start,5,21,28,16
Truck3572105,N1 start,N2 start,9,21,17,12
Truck3572108,N1 start,N2 start,9,21,17,12
Truck3572109,N1 start,N2 start,9,21,17,12
Truck3572118,N1 start,N2 start,9,21,17,12
Truck3572057,N1 start,N105 start,6,22,28,16
Truck3572059,N1 start,N105 start,6,22,28,16
Truck3572064,N105 start,N1 start,6,22,28,16
Truck3572127,N1 start,N2 start,10,22,17,12
Truck3572132,N2 start,N1 start,10,22,17,12
Truck3572136,N2 start,N1 start,10,22,17,12
Truck3572217,N105 start,N2 start,16,22,11,6
Truck3572144,N1 start,N2 start,11,23,17,12
Truck3572158,N2 start,N1 start,11,23,17,12
Truck3572159,N2 start,N1 start,11,23,17,12
Truck3572160,N2 start,N1 start,11,23,17,12
Truck3572094,N105 start,N1 start,8,24,28,16
Truck3572097,N105 start,N1 start,8,24,28,16
Truck3572172,N2 start,N1 start,12,24,17,12
Truck3572250,N105 start,N2 start,18,24,11,6
Truck3572110,N1 start,N105 start,9,25,28,16
Truck3572111,N1 start,N105 start,9,25,28,16
Truck3572117,N1 start,N105 start,9,25,28,16
Truck3572176,N1 start,N2 start,13,25,17,12
Truck3572185,N2 start,N1 start,13,25,17,12
Truck3572128,N1 start,N105 start,10,26,28,16
Truck3572131,N105 start,N1 start,10,26,28,16
Truck3572188,N1 start,N2 start,14,26,17,12
Truck3572344,N2 start,N105 start,22,26,11,4
Truck3572150,N105 start,N1 start,11,27,28,16
Truck3572199,N1 start,N2 start,15,27,17,12
Truck3572164,N1 start,N105 start,12,28,28,16
Truck3572180,N105 start,N1 start,13,29,28,16
Truck3572181,N105 start,N1 start,13,29,28,16
Truck3572228,N1 start,N2 start,17,29,17,12
Truck3572230,N1 start,N2 start,17,29,17,12
Truck3572240,N2 start,N1 start,17,29,17,12
Truck3572241,N2 start,N1 start,17,29,17,12
Truck3572242,N2 start,N1 start,17,29,17,12
Truck3572243,N2 start,N1 start,17,29,17,12
Truck3572189,N1 start,N105 start,14,30,28,16
Truck3572194,N105 start,N1 start,14,30,28,16
Truck3572257,N2 start,N1 start,18,30,17,12
Truck3572258,N2 start,N1 start,18,30,17,12
Truck3572259,N2 start,N1 start,18,30,17,12
Truck3572200,N1 start,N105 start,15,31,28,16
Truck3572202,N105 start,N1 start,15,31,28,16
Truck3572203,N105 start,N1 start,15,31,28,16
Truck3572262,N1 start,N2 start,19,31,17,12
Truck3572209,N1 start,N105 start,16,32,28,16
Truck3572216,N105 start,N1 start,16,32,28,16
Truck3572298,N2 start,N1 start,20,32,17,12
Truck3572299,N2 start,N1 start,20,32,17,12
Truck3572300,N2 start,N1 start,20,32,17,12
Truck3572235,N105 start,N1 start,17,33,28,16
Truck3572237,N105 start,N1 start,17,33,28,16
Truck3572304,N1 start,N2 start,21,33,17,12
Truck3572306,N1 start,N2 start,21,33,17,12
Truck3572322,N2 start,N1 start,21,33,17,12
Truck3572475,N2 start,N105 start,29,33,11,4
Truck3572246,N1 start,N105 start,18,34,28,16
Truck3572326,N1 start,N2 start,22,34,17,12
Truck3572329,N1 start,N2 start,22,34,17,12
