truck_id,source_id,sink_id,generated_at_step,removed_at_step,infra_crossing_count,total_driving_time
Truck3699347,N2 start,N105 start,2,6,11,4
Truck3699365,N2 start,N105 start,3,7,11,4
Truck3699373,N105 start,N2 start,4,10,11,6
Truck3699399,N105 start,N2 start,5,11,11,6
Truck3699307,N1 start,N2 start,0,12,17,12
Truck3699317,N2 start,N1 start,0,12,17,12
Truck3699323,N1 start,N2 start,1,13,17,12
Truck3699325,N1 start,N2 start,1,13,17,12
Truck3699333,N2 start,N1 start,1,13,17,12
Truck3699348,N2 start,N1 start,2,14,17,12
Truck3699349,N2 start,N1 start,2,14,17,12
Truck3699350,N2 start,N1 start,2,14,17,12
Truck3699356,N1 start,N2 start,3,15,17,12
Truck3699357,N1 start,N2 start,3,15,17,12
Truck3699363,N2 start,N1 start,3,15,17,12
Truck3699364,N2 start,N1 start,3,15,17,12
Truck3699306,N1 start,N105 start,0,16,28,16
Truck3699381,N1 start,N2 start,5,17,17,12
Truck3699385,N1 start,N2 start,5,17,17,12
Truck3699387,N1 start,N2 start,5,17,17,12
Truck3699388,N1 start,N2 start,5,17,17,12
Truck3699530,N2 start,N105 start,13,17,11,4
Truck3699343,N105 start,N1 start,2,18,28,16
Truck3699407,N1 start,N2 start,6,18,17,12
Truck3699421,N2 start,N1 start,6,18,17,12
Truck3699353,N1 start,N105 start,3,19,28,16
Truck3699359,N105 start,N1 start,3,19,28,16
Truck3699360,N105 start,N1 start,3,19,28,16
Truck3699361,N105 start,N1 start,3,19,28,16
Truck3699426,N1 start,N2 start,7,19,17,12
Truck3699367,N1 start,N105 start,4,20,28,16
Truck3699372,N105 start,N1 start,4,20,28,16
Truck3699441,N1 start,N2 start,8,20,17,12
Truck3699397,N105 start,N1 start,5,21,28,16
Truck3699398,N105 start,N1 start,5,21,28,16
Truck3699400,N105 start,N1 start,5,21,28,16
Truck3699454,N1 start,N2 start,9,21,17,12
Truck3699408,N1 start,N105 start,6,22,28,16
Truck3699416,N105 start,N1 start,6,22,28,16
Truck3699481,N2 start,N1 start,10,22,17,12
Truck3699424,N1 start,N105 start,7,23,28,16
Truck3699430,N105 start,N1 start,7,23,28,16
Truck3699491,N1 start,N2 start,11,23,17,12
Truck3699444,N105 start,N1 start,8,24,28,16
Truck3699500,N1 start,N2 start,12,24,17,12
Truck3699502,N1 start,N2 start,12,24,17,12
Truck3699504,N1 start,N2 start,12,24,17,12
Truck3699514,N2 start,N1 start,12,24,17,12
Truck3699463,N105 start,N1 start,9,25,28,16
Truck3699520,N1 start,N2 start,13,25,17,12
Truck3699474,N105 start,N1 start,10,26,28,16
Truck3699475,N105 start,N1 start,10,26,28,16
Truck3699477,N105 start,N1 start,10,26,28,16
Truck3699537,N1 start,N2 start,14,26,17,12
Truck3699540,N2 start,N1 start,14,26,17,12
Truck3699541,N2 start,N1 start,14,26,17,12
Truck3699487,N1 start,N105 start,11,27,28,16
Truck3699492,N105 start,N1 start,11,27,28,16
Truck3699559,N2 start,N1 start,15,27,17,12
Truck3699566,N1 start,N2 start,16,28,17,12
Truck3699568,N1 start,N2 start,16,28,17,12
Truck3699575,N2 start,N1 start,16,28,17,12
Truck3699576,N2 start,N1 start,16,28,17,12
Truck3699577,N2 start,N1 start,16,28,17,12
Truck3699670,N105 start,N2 start,22,28,11,6
Truck3699516,N1 start,N105 start,13,29,28,16
Truck3699517,N1 start,N105 start,13,29,28,16
Truck3699518,N1 start,N105 start,13,29,28,16
Truck3699519,N1 start,N105 start,13,29,28,16
Truck3699524,N105 start,N1 start,13,29,28,16
Truck3699525,N105 start,N1 start,13,29,28,16
Truck3699588,N2 start,N1 start,17,29,17,12
Truck3699534,N1 start,N105 start,14,30,28,16
Truck3699592,N1 start,N2 start,18,30,17,12
Truck3699594,N1 start,N2 start,18,30,17,12
Truck3699611,N2 start,N1 start,18,30,17,12
Truck3699710,N105 start,N2 start,24,30,11,6
Truck3699548,N1 start,N105 start,15,31,28,16
Truck3699619,N1 start,N2 start,19,31,17,12
Truck3699628,N2 start,N1 start,19,31,17,12
Truck3699585,N105 start,N1 start,17,33,28,16
Truck3699656,N2 start,N1 start,21,33,17,12
Truck3699658,N2 start,N1 start,21,33,17,12
Truck3699593,N1 start,N105 start,18,34,28,16
Truck3699604,N105 start,N1 start,18,34,28,16
Truck3699659,N1 start,N2 start,22,34,17,12
Truck3699660,N1 start,N2 start,22,34,17,12
Truck3699662,N1 start,N2 start,22,34,17,12
Truck3699663,N1 start,N2 start,22,34,17,12
Truck3699664,N1 start,N2 start,22,34,17,12
Truck3699616,N1 start,N105 start,19,35,28,16
Truck3699624,N105 start,N1 start,19,35,28,16
Truck3699684,N1 start,N2 start,23,35,17,12
Truck3699687,N1 start,N2 start,23,35,17,12
Truck3699629,N1 start,N105 start,20,36,28,16
Truck3699713,N2 start,N1 start,24,36,17,12
Truck3699716,N2 start,N1 start,24,36,17,12
Truck3699721,N1 start,N2 start,25,37,17,12
Truck3699736,N1 start,N2 start,26,38,17,12
Truck3699741,N1 start,N2 start,26,38,17,12
Truck3699752,N2 start,N1 start,26,38,17,12
Truck3699753,N2 start,N1 start,26,38,17,12
Truck3699696,N105 start,N1 start,23,39,28,16
Truck3699757,N1 start,N2 start,27,39,17,12
Truck3699758,N1 start,N2 start,27,39,17,12
Truck3699761,N1 start,N2 start,27,39,17,12
Truck3699702,N1 start,N105 start,24,40,28,16
Truck3699703,N1 start,N105 start,24,40,28,16
Truck3699704,N1 start,N105 start,24,40,28,16
Truck3699705,N1 start,N105 start,24,40,28,16
Truck3699771,N1 start,N2 start,28,40,17,12
Truck3699780,N2 start,N1 start,28,40,17,12
Truck3699717,N1 start,N105 start,25,41,28,16
Truck3699783,N1 start,N2 start,29,41,17,12
Truck3699789,N1 start,N2 start,29,41,17,12
Truck3699792,N1 start,N2 start,29,41,17,12
Truck3699806,N2 start,N1 start,29,41,17,12
Truck3699807,N2 start,N1 start,29,41,17,12
Truck3699739,N1 start,N105 start,26,42,28,16
Truck3699742,N1 start,N105 start,26,42,28,16
Truck3699821,N1 start,N2 start,30,42,17,12
Truck3699756,N1 start,N105 start,27,43,28,16
Truck3699833,N1 start,N2 start,31,43,17,12
Truck3699844,N2 start,N1 start,31,43,17,12
Truck3699854,N1 start,N2 start,32,44,17,12
Truck3699864,N2 start,N1 start,32,44,17,12
Truck3699951,N105 start,N2 start,38,44,11,6
Truck3699786,N1 start,N105 start,29,45,28,16
Truck3699793,N1 start,N105 start,29,45,28,16
Truck3699798,N105 start,N1 start,29,45,28,16
Truck3699800,N105 start,N1 start,29,45,28,16
Truck3699868,N1 start,N2 start,33,45,17,12
Truck3699875,N2 start,N1 start,33,45,17,12
Truck3699825,N105 start,N1 start,30,46,28,16
Truck3699880,N1 start,N2 start,34,46,17,12
Truck3699881,N1 start,N2 start,34,46,17,12
Truck3699886,N2 start,N1 start,34,46,17,12
Truck3699893,N1 start,N2 start,35,47,17,12
Truck3699991,N105 start,N2 start,41,47,11,6
Truck3700027,N2 start,N105 start,43,47,11,4
Truck3699852,N1 start,N105 start,32,48,28,16
Truck3699859,N105 start,N1 start,32,48,28,16
Truck3699913,N2 start,N1 start,36,48,17,12
Truck3700012,N207 start,N204 end,42,48,13,6
Truck3699918,N1 start,N2 start,37,49,17,12
Truck3699921,N1 start,N2 start,37,49,17,12
Truck3699933,N2 start,N1 start,37,49,17,12
Truck3699883,N1 start,N105 start,34,50,28,16
Truck3699940,N1 start,N2 start,38,50,17,12
Truck3699942,N1 start,N2 start,38,50,17,12
Truck3699957,N2 start,N1 start,38,50,17,12
Truck3699958,N2 start,N1 start,38,50,17,12
Truck3699904,N105 start,N1 start,36,52,28,16
Truck3699971,N1 start,N2 start,40,52,17,12
Truck3699981,N2 start,N1 start,40,52,17,12
Truck3699982,N2 start,N1 start,40,52,17,12
Truck3699983,N2 start,N1 start,40,52,17,12
Truck3699984,N2 start,N1 start,40,52,17,12
Truck3699917,N1 start,N105 start,37,53,28,16
Truck3699929,N105 start,N1 start,37,53,28,16
Truck3699996,N2 start,N1 start,41,53,17,12
Truck3699949,N105 start,N1 start,38,54,28,16
Truck3699950,N105 start,N1 start,38,54,28,16
Truck3699999,N1 start,N2 start,42,54,17,12
Truck3700107,N105 start,N2 start,48,54,11,6
Truck3699961,N1 start,N105 start,39,55,28,16
Truck3699963,N105 start,N1 start,39,55,28,16
Truck3700016,N1 start,N2 start,43,55,17,12
Truck3700028,N2 start,N1 start,43,55,17,12
Truck3699969,N1 start,N105 start,40,56,28,16
Truck3699975,N105 start,N1 start,40,56,28,16
Truck3700032,N1 start,N2 start,44,56,17,12
Truck3699986,N1 start,N105 start,41,57,28,16
Truck3699987,N1 start,N105 start,41,57,28,16
Truck3699988,N1 start,N105 start,41,57,28,16
Truck3699990,N105 start,N1 start,41,57,28,16
Truck3700042,N1 start,N2 start,45,57,17,12
Truck3700045,N1 start,N2 start,45,57,17,12
Truck3700056,N2 start,N1 start,45,57,17,12
Truck3700060,N2 start,N1 start,45,57,17,12
Truck3700001,N1 start,N105 start,42,58,28,16
Truck3700009,N105 start,N1 start,42,58,28,16
Truck3700064,N1 start,N2 start,46,58,17,12
Truck3700066,N1 start,N2 start,46,58,17,12
Truck3700071,N1 start,N2 start,46,58,17,12
Truck3699313,N105 end,N2 start,0,59,104,59
Truck3699314,N105 end,N2 start,0,59,104,59
Truck3700017,N1 start,N105 start,43,59,28,16
Truck3700019,N1 start,N105 start,43,59,28,16
Truck3700020,N105 start,N1 start,43,59,28,16
Truck3700021,N105 start,N1 start,43,59,28,16
Truck3700096,N2 start,N1 start,47,59,17,12
Truck3700097,N2 start,N1 start,47,59,17,12
Truck3699332,N2 start,N105 end,1,60,104,59
Truck3700034,N105 start,N1 start,44,60,28,16
Truck3699330,N105 end,N105 start,1,61,115,60
Truck3700043,N1 start,N105 start,45,61,28,16
Truck3700044,N1 start,N105 start,45,61,28,16
Truck3700051,N105 start,N1 start,45,61,28,16
Truck3700122,N1 start,N2 start,49,61,17,12
Truck3700123,N1 start,N2 start,49,61,17,12
Truck3700136,N2 start,N1 start,49,61,17,12
Truck3700270,N2 start,N105 start,57,61,11,4
Truck3700069,N1 start,N105 start,46,62,28,16
Truck3700144,N1 start,N2 start,50,62,17,12
Truck3700146,N1 start,N2 start,50,62,17,12
Truck3700159,N2 start,N1 start,50,62,17,12
Truck3699374,N105 end,N2 start,4,63,104,59
Truck3700085,N1 start,N105 start,47,63,28,16
Truck3700086,N1 start,N105 start,47,63,28,16
Truck3700163,N1 start,N2 start,51,63,17,12
Truck3699401,N105 end,N2 start,5,64,104,59
Truck3700182,N2 start,N1 start,52,64,17,12
Truck3700128,N1 start,N105 start,49,65,28,16
Truck3700132,N105 start,N1 start,49,65,28,16
Truck3700185,N1 start,N2 start,53,65,17,12
Truck3700186,N1 start,N2 start,53,65,17,12
Truck3700188,N1 start,N2 start,53,65,17,12
Truck3700202,N2 start,N1 start,53,65,17,12
Truck3700203,N2 start,N1 start,53,65,17,12
Truck3700204,N2 start,N1 start,53,65,17,12
Truck3700345,N2 start,N105 start,61,65,11,4
Truck3700141,N1 start,N105 start,50,66,28,16
Truck3700151,N105 start,N1 start,50,66,28,16
Truck3700212,N1 start,N2 start,54,66,17,12
Truck3700225,N1 start,N2 start,55,67,17,12
Truck3700226,N1 start,N2 start,55,67,17,12
Truck3700228,N1 start,N2 start,55,67,17,12
Truck3700174,N1 start,N105 start,52,68,28,16
Truck3700177,N1 start,N105 start,52,68,28,16
Truck3700249,N2 start,N1 start,56,68,17,12
Truck3700250,N2 start,N1 start,56,68,17,12
Truck3700251,N2 start,N1 start,56,68,17,12
Truck3699429,N105 start,N105 end,7,69,115,62
Truck3699480,N105 end,N2 start,10,69,104,59
Truck3699483,N2 start,N105 end,10,69,104,59
Truck3700187,N1 start,N105 start,53,69,28,16
Truck3700260,N1 start,N2 start,57,69,17,12
Truck3700261,N1 start,N2 start,57,69,17,12
Truck3700269,N2 start,N1 start,57,69,17,12
Truck3700210,N1 start,N105 start,54,70,28,16
Truck3700218,N105 start,N1 start,54,70,28,16
Truck3700280,N1 start,N2 start,58,70,17,12
Truck3700281,N1 start,N2 start,58,70,17,12
Truck3700294,N2 start,N1 start,58,70,17,12
Truck3699308,N1 start,N105 end,0,71,121,71
Truck3699329,N105 end,N1 start,1,71,121,70
Truck3700227,N1 start,N105 start,55,71,28,16
Truck3700231,N1 start,N105 start,55,71,28,16
Truck3700234,N105 start,N1 start,55,71,28,16
Truck3700235,N105 start,N1 start,55,71,28,16
Truck3700300,N1 start,N2 start,59,71,17,12
Truck3700302,N1 start,N2 start,59,71,17,12
Truck3700312,N2 start,N1 start,59,71,17,12
Truck3700313,N2 start,N1 start,59,71,17,12
Truck3700415,N105 start,N2 start,65,71,11,6
Truck3699326,N1 start,N105 end,1,72,121,71
Truck3699327,N1 start,N105 end,1,72,121,71
Truck3699345,N105 end,N1 start,2,72,121,70
Truck3700239,N1 start,N105 start,56,72,28,16
Truck3700317,N1 start,N2 start,60,72,17,12
Truck3699494,N105 start,N105 end,11,73,115,62
Truck3699539,N2 start,N105 end,14,73,104,59
Truck3699542,N2 start,N105 end,14,73,104,59
Truck3700263,N1 start,N105 start,57,73,28,16
Truck3700264,N105 start,N1 start,57,73,28,16
Truck3700333,N1 start,N2 start,61,73,17,12
Truck3700334,N1 start,N2 start,61,73,17,12
Truck3699355,N1 start,N105 end,3,74,121,71
Truck3699375,N105 end,N1 start,4,74,121,70
Truck3700286,N105 start,N1 start,58,74,28,16
Truck3700362,N2 start,N1 start,62,74,17,12
Truck3700364,N2 start,N1 start,62,74,17,12
Truck3700485,N105 start,N2 start,68,74,11,6
Truck3700518,N2 start,N105 start,70,74,11,4
Truck3699572,N105 end,N2 start,16,75,104,59
Truck3700307,N105 start,N1 start,59,75,28,16
Truck3700385,N2 start,N1 start,63,75,17,12
Truck3700388,N2 start,N1 start,63,75,17,12
Truck3699351,N208 end,N2 end,2,76,159,74
Truck3699419,N105 end,N1 start,6,76,121,70
Truck3699561,N208 start,N204 end,15,76,127,61
Truck3699586,N105 end,N2 start,17,76,104,59
Truck3700322,N1 start,N105 start,60,76,28,16
Truck3700395,N1 start,N2 start,64,76,17,12
Truck3700397,N1 start,N2 start,64,76,17,12
Truck3699409,N1 start,N105 end,6,77,121,71
Truck3699431,N105 end,N1 start,7,77,121,70
Truck3699432,N105 end,N1 start,7,77,121,70
Truck3699433,N105 end,N1 start,7,77,121,70
Truck3699607,N105 end,N2 start,18,77,104,59
Truck3700336,N105 start,N1 start,61,77,28,16
Truck3700338,N105 start,N1 start,61,77,28,16
Truck3700425,N2 start,N1 start,65,77,17,12
Truck3699378,N2 end,N208 end,4,78,159,74
Truck3699425,N1 start,N105 end,7,78,121,71
