truck_id,source_id,sink_id,generated_at_step,removed_at_step,infra_crossing_count,total_driving_time
Truck511073,N2 start,N105 start,2,6,11,4
Truck511100,N2 start,N105 start,4,8,11,4
Truck511031,N1 start,N2 start,0,12,17,12
Truck511035,N1 start,N2 start,0,12,17,12
Truck511041,N2 start,N1 start,0,12,17,12
Truck511161,N2 start,N105 start,8,12,11,4
Truck511162,N2 start,N105 start,8,12,11,4
Truck511045,N1 start,N2 start,1,13,17,12
Truck511047,N1 start,N2 start,1,13,17,12
Truck511048,N1 start,N2 start,1,13,17,12
Truck511055,N2 start,N1 start,1,13,17,12
Truck511070,N2 start,N1 start,2,14,17,12
Truck511071,N2 start,N1 start,2,14,17,12
Truck511198,N2 start,N105 start,10,14,11,4
Truck511032,N1 start,N105 start,0,16,28,16
Truck511091,N1 start,N2 start,4,16,17,12
Truck511099,N2 start,N1 start,4,16,17,12
Truck511050,N105 start,N1 start,1,17,28,16
Truck511107,N2 start,N1 start,5,17,17,12
Truck511108,N2 start,N1 start,5,17,17,12
Truck511251,N2 start,N105 start,13,17,11,4
Truck511066,N105 start,N1 start,2,18,28,16
Truck511114,N1 start,N2 start,6,18,17,12
Truck511115,N1 start,N2 start,6,18,17,12
Truck511124,N2 start,N1 start,6,18,17,12
Truck511125,N2 start,N1 start,6,18,17,12
Truck511126,N2 start,N1 start,6,18,17,12
Truck511128,N2 start,N1 start,6,18,17,12
Truck511080,N1 start,N105 start,3,19,28,16
Truck511143,N2 start,N1 start,7,19,17,12
Truck511144,N2 start,N1 start,7,19,17,12
Truck511145,N2 start,N1 start,7,19,17,12
Truck511090,N1 start,N105 start,4,20,28,16
Truck511095,N105 start,N1 start,4,20,28,16
Truck511149,N1 start,N2 start,8,20,17,12
Truck511150,N1 start,N2 start,8,20,17,12
Truck511151,N1 start,N2 start,8,20,17,12
Truck511153,N1 start,N2 start,8,20,17,12
Truck511160,N2 start,N1 start,8,20,17,12
Truck511163,N2 start,N1 start,8,20,17,12
Truck511261,N105 start,N2 start,14,20,11,6
Truck511106,N1 start,N105 start,5,21,28,16
Truck511178,N2 start,N1 start,9,21,17,12
Truck511121,N105 start,N1 start,6,22,28,16
Truck511187,N1 start,N2 start,10,22,17,12
Truck511199,N2 start,N1 start,10,22,17,12
Truck511131,N1 start,N105 start,7,23,28,16
Truck511134,N1 start,N105 start,7,23,28,16
Truck511217,N2 start,N1 start,11,23,17,12
Truck511317,N105 start,N2 start,17,23,11,6
Truck511158,N105 start,N1 start,8,24,28,16
Truck511221,N1 start,N2 start,12,24,17,12
Truck511233,N2 start,N1 start,12,24,17,12
Truck511328,N105 start,N2 start,18,24,11,6
Truck511344,N105 start,N2 start,19,25,11,6
Truck511188,N1 start,N105 start,10,26,28,16
Truck511196,N105 start,N1 start,10,26,28,16
Truck511259,N1 start,N2 start,14,26,17,12
Truck511265,N2 start,N1 start,14,26,17,12
Truck511266,N2 start,N1 start,14,26,17,12
Truck511210,N1 start,N105 start,11,27,28,16
Truck511214,N105 start,N1 start,11,27,28,16
Truck511222,N1 start,N105 start,12,28,28,16
Truck511298,N2 start,N1 start,16,28,17,12
Truck511299,N2 start,N1 start,16,28,17,12
Truck511300,N2 start,N1 start,16,28,17,12
Truck511301,N2 start,N1 start,16,28,17,12
Truck511237,N1 start,N105 start,13,29,28,16
Truck511238,N1 start,N105 start,13,29,28,16
Truck511243,N1 start,N105 start,13,29,28,16
Truck511246,N105 start,N1 start,13,29,28,16
Truck511305,N1 start,N2 start,17,29,17,12
Truck511308,N1 start,N2 start,17,29,17,12
Truck511322,N2 start,N1 start,17,29,17,12
Truck511323,N2 start,N1 start,17,29,17,12
Truck511258,N1 start,N105 start,14,30,28,16
Truck511262,N105 start,N1 start,14,30,28,16
Truck511326,N1 start,N2 start,18,30,17,12
Truck511453,N105 start,N2 start,24,30,11,6
Truck511484,N2 start,N105 start,26,30,11,4
Truck511337,N1 start,N2 start,19,31,17,12
Truck511338,N1 start,N2 start,19,31,17,12
Truck511284,N1 start,N105 start,16,32,28,16
Truck511285,N1 start,N105 start,16,32,28,16
Truck511294,N105 start,N1 start,16,32,28,16
Truck511359,N1 start,N2 start,20,32,17,12
Truck511360,N1 start,N2 start,20,32,17,12
Truck511361,N1 start,N2 start,20,32,17,12
Truck511363,N1 start,N2 start,20,32,17,12
Truck511375,N2 start,N1 start,20,32,17,12
Truck511376,N2 start,N1 start,20,32,17,12
Truck511517,N2 start,N105 start,28,32,11,4
Truck511309,N1 start,N105 start,17,33,28,16
Truck511318,N105 start,N1 start,17,33,28,16
Truck511378,N1 start,N2 start,21,33,17,12
Truck511379,N1 start,N2 start,21,33,17,12
Truck511383,N1 start,N2 start,21,33,17,12
Truck511392,N2 start,N1 start,21,33,17,12
Truck511393,N2 start,N1 start,21,33,17,12
Truck511394,N2 start,N1 start,21,33,17,12
Truck511493,N105 start,N2 start,27,33,11,6
Truck511329,N105 start,N1 start,18,34,28,16
Truck511400,N1 start,N2 start,22,34,17,12
Truck511402,N1 start,N2 start,22,34,17,12
Truck511418,N2 start,N1 start,22,34,17,12
Truck511419,N2 start,N1 start,22,34,17,12
Truck511420,N2 start,N1 start,22,34,17,12
Truck511421,N2 start,N1 start,22,34,17,12
Truck511345,N105 start,N1 start,19,35,28,16
Truck511430,N1 start,N2 start,23,35,17,12
Truck511431,N1 start,N2 start,23,35,17,12
Truck511440,N2 start,N1 start,23,35,17,12
Truck511532,N105 start,N2 start,29,35,11,6
Truck511357,N1 start,N105 start,20,36,28,16
Truck511362,N1 start,N105 start,20,36,28,16
Truck511367,N105 start,N1 start,20,36,28,16
Truck511442,N1 start,N2 start,24,36,17,12
Truck511461,N1 start,N2 start,25,37,17,12
Truck511398,N1 start,N105 start,22,38,28,16
Truck511407,N105 start,N1 start,22,38,28,16
Truck511408,N105 start,N1 start,22,38,28,16
Truck511409,N105 start,N1 start,22,38,28,16
Truck511410,N105 start,N1 start,22,38,28,16
Truck511485,N2 start,N1 start,26,38,17,12
Truck511628,N2 start,N105 start,34,38,11,4
Truck511426,N1 start,N105 start,23,39,28,16
