truck_id,source_id,sink_id,generated_at_step,removed_at_step,infra_crossing_count,total_driving_time
Truck5613215,N1 start,N2 start,0,12,17,12
Truck5613219,N1 start,N2 start,0,12,17,12
Truck5613225,N2 start,N1 start,0,12,17,12
Truck5613256,N2 start,N105 start,2,12,11,10
Truck5613229,N1 start,N2 start,1,13,17,12
Truck5613231,N1 start,N2 start,1,13,17,12
Truck5613232,N1 start,N2 start,1,13,17,12
Truck5613239,N2 start,N1 start,1,13,17,12
Truck5613246,N1 start,N2 start,2,14,17,12
Truck5613254,N2 start,N1 start,2,14,17,12
Truck5613257,N2 start,N1 start,2,14,17,12
Truck5613265,N1 start,N2 start,3,15,17,12
Truck5613292,N2 start,N105 start,5,15,11,10
Truck5613310,N2 start,N105 start,6,15,11,9
Truck5613284,N2 start,N1 start,4,16,17,12
Truck5613304,N105 start,N2 start,6,16,11,10
Truck5613289,N1 start,N2 start,5,17,17,12
Truck5613290,N1 start,N2 start,5,17,17,12
Truck5613291,N2 start,N1 start,5,17,17,12
Truck5613308,N2 start,N1 start,6,18,17,12
Truck5613309,N2 start,N1 start,6,18,17,12
Truck5613311,N2 start,N1 start,6,18,17,12
Truck5613328,N2 start,N105 start,7,18,11,11
Truck5613318,N1 start,N2 start,7,19,17,12
Truck5613319,N1 start,N2 start,7,19,17,12
Truck5613320,N1 start,N2 start,7,19,17,12
Truck5613327,N2 start,N1 start,7,19,17,12
Truck5613329,N2 start,N1 start,7,19,17,12
Truck5613336,N1 start,N2 start,8,20,17,12
Truck5613345,N2 start,N1 start,8,20,17,12
Truck5613346,N2 start,N1 start,8,20,17,12
Truck5613347,N2 start,N1 start,8,20,17,12
Truck5613348,N2 start,N1 start,8,20,17,12
Truck5613379,N105 start,N2 start,10,20,11,10
Truck5613216,N1 start,N105 start,0,21,28,21
Truck5613352,N1 start,N2 start,9,21,17,12
Truck5613353,N1 start,N2 start,9,21,17,12
Truck5613378,N105 start,N2 start,10,21,11,11
Truck5613234,N105 start,N1 start,1,22,28,21
Truck5613370,N1 start,N2 start,10,22,17,12
Truck5613416,N2 start,N105 start,12,22,11,10
Truck5613435,N2 start,N105 start,13,22,11,9
Truck5613393,N1 start,N2 start,11,23,17,12
Truck5613305,N105 start,N1 start,6,25,28,19
Truck5613427,N1 start,N2 start,13,25,17,12
Truck5613434,N2 start,N1 start,13,25,17,12
Truck5613277,N1 start,N105 start,4,26,28,22
Truck5613279,N105 start,N1 start,4,26,28,22
Truck5613307,N105 start,N1 start,6,26,28,20
Truck5613440,N1 start,N2 start,14,26,17,12
Truck5613442,N1 start,N2 start,14,26,17,12
Truck5613444,N1 start,N2 start,14,26,17,12
Truck5613449,N2 start,N1 start,14,26,17,12
Truck5613450,N2 start,N1 start,14,26,17,12
Truck5613451,N2 start,N1 start,14,26,17,12
Truck5613274,N1 start,N105 start,4,27,28,23
Truck5613306,N105 start,N1 start,6,27,28,21
Truck5613469,N1 start,N2 start,16,28,17,12
Truck5613482,N2 start,N1 start,16,28,17,12
Truck5613483,N2 start,N1 start,16,28,17,12
Truck5613484,N2 start,N1 start,16,28,17,12
Truck5613506,N2 start,N1 start,17,29,17,12
Truck5613507,N2 start,N1 start,17,29,17,12
Truck5613350,N1 start,N105 start,9,30,28,21
Truck5613380,N105 start,N1 start,10,30,28,20
Truck5613511,N1 start,N2 start,18,30,17,12
Truck5613592,N105 start,N2 start,22,30,11,8
Truck5613369,N1 start,N105 start,10,31,28,21
Truck5613520,N1 start,N2 start,19,31,17,12
Truck5613559,N2 start,N105 start,20,31,11,11
Truck5613388,N1 start,N105 start,11,32,28,21
Truck5613543,N1 start,N2 start,20,32,17,12
Truck5613545,N1 start,N2 start,20,32,17,12
Truck5613558,N2 start,N1 start,20,32,17,12
Truck5613560,N2 start,N1 start,20,32,17,12
Truck5613391,N1 start,N105 start,11,33,28,22
Truck5613430,N105 start,N1 start,13,33,28,20
Truck5613445,N105 start,N1 start,14,33,28,19
Truck5613562,N1 start,N2 start,21,33,17,12
Truck5613568,N1 start,N2 start,21,33,17,12
Truck5613576,N2 start,N1 start,21,33,17,12
Truck5613637,N105 start,N2 start,24,33,11,9
Truck5613409,N1 start,N105 start,12,34,28,22
Truck5613584,N1 start,N2 start,22,34,17,12
Truck5613603,N2 start,N1 start,22,34,17,12
Truck5613390,N1 start,N105 start,11,35,28,24
Truck5613424,N1 start,N105 start,13,35,28,22
Truck5613610,N1 start,N2 start,23,35,17,12
Truck5613611,N1 start,N2 start,23,35,17,12
Truck5613478,N105 start,N1 start,16,36,28,20
