truck_id,source_id,sink_id,generated_at_step,removed_at_step,infra_crossing_count,total_driving_time
Truck4592243,N1 start,N2 start,0,12,17,12
Truck4592358,N105 start,N2 start,6,12,11,6
Truck4592388,N2 start,N105 start,8,12,11,4
Truck4592261,N1 start,N2 start,1,13,17,12
Truck4592264,N1 start,N2 start,1,13,17,12
Truck4592277,N2 start,N1 start,1,13,17,12
Truck4592278,N2 start,N1 start,1,13,17,12
Truck4592283,N1 start,N2 start,2,14,17,12
Truck4592286,N1 start,N2 start,2,14,17,12
Truck4592381,N105 start,N2 start,8,14,11,6
Truck4592401,N105 start,N2 start,9,15,11,6
Truck4592452,N2 start,N105 start,11,15,11,4
Truck4592453,N2 start,N105 start,11,15,11,4
Truck4592250,N105 start,N1 start,0,16,28,16
Truck4592317,N1 start,N2 start,4,16,17,12
Truck4592324,N2 start,N1 start,4,16,17,12
Truck4592325,N2 start,N1 start,4,16,17,12
Truck4592327,N2 start,N1 start,4,16,17,12
Truck4592474,N2 start,N105 start,12,16,11,4
Truck4592262,N1 start,N105 start,1,17,28,16
Truck4592269,N105 start,N1 start,1,17,28,16
Truck4592271,N105 start,N1 start,1,17,28,16
Truck4592334,N1 start,N2 start,5,17,17,12
Truck4592337,N1 start,N2 start,5,17,17,12
Truck4592339,N1 start,N2 start,5,17,17,12
Truck4592444,N105 start,N2 start,11,17,11,6
Truck4592288,N105 start,N1 start,2,18,28,16
Truck4592289,N105 start,N1 start,2,18,28,16
Truck4592291,N105 start,N1 start,2,18,28,16
Truck4592356,N1 start,N2 start,6,18,17,12
Truck4592360,N2 start,N1 start,6,18,17,12
Truck4592362,N2 start,N1 start,6,18,17,12
Truck4592301,N1 start,N105 start,3,19,28,16
Truck4592306,N1 start,N105 start,3,19,28,16
Truck4592310,N105 start,N1 start,3,19,28,16
Truck4592372,N2 start,N1 start,7,19,17,12
Truck4592373,N2 start,N1 start,7,19,17,12
Truck4592374,N2 start,N1 start,7,19,17,12
Truck4592376,N1 start,N2 start,8,20,17,12
Truck4592379,N1 start,N2 start,8,20,17,12
Truck4592340,N1 start,N105 start,5,21,28,16
Truck4592343,N105 start,N1 start,5,21,28,16
Truck4592344,N105 start,N1 start,5,21,28,16
Truck4592392,N1 start,N2 start,9,21,17,12
Truck4592393,N1 start,N2 start,9,21,17,12
Truck4592396,N1 start,N2 start,9,21,17,12
Truck4592408,N2 start,N1 start,9,21,17,12
Truck4592415,N1 start,N2 start,10,22,17,12
Truck4592428,N2 start,N1 start,10,22,17,12
Truck4592431,N2 start,N1 start,10,22,17,12
Truck4592432,N2 start,N1 start,10,22,17,12
Truck4592383,N105 start,N1 start,8,24,28,16
Truck4592471,N2 start,N1 start,12,24,17,12
Truck4592472,N2 start,N1 start,12,24,17,12
Truck4592473,N2 start,N1 start,12,24,17,12
Truck4592400,N105 start,N1 start,9,25,28,16
Truck4592402,N105 start,N1 start,9,25,28,16
Truck4592403,N105 start,N1 start,9,25,28,16
Truck4592404,N105 start,N1 start,9,25,28,16
Truck4592478,N1 start,N2 start,13,25,17,12
Truck4592492,N2 start,N1 start,13,25,17,12
Truck4592493,N2 start,N1 start,13,25,17,12
Truck4592495,N2 start,N1 start,13,25,17,12
Truck4592420,N105 start,N1 start,10,26,28,16
Truck4592513,N2 start,N1 start,14,26,17,12
Truck4592649,N2 start,N105 start,22,26,11,4
Truck4592441,N1 start,N105 start,11,27,28,16
Truck4592445,N105 start,N1 start,11,27,28,16
Truck4592446,N105 start,N1 start,11,27,28,16
Truck4592518,N1 start,N2 start,15,27,17,12
Truck4592521,N1 start,N2 start,15,27,17,12
Truck4592522,N1 start,N2 start,15,27,17,12
Truck4592467,N105 start,N1 start,12,28,28,16
Truck4592537,N1 start,N2 start,16,28,17,12
Truck4592556,N2 start,N1 start,16,28,17,12
Truck4592480,N1 start,N105 start,13,29,28,16
Truck4592485,N1 start,N105 start,13,29,28,16
Truck4592662,N105 start,N2 start,23,29,11,6
Truck4592505,N105 start,N1 start,14,30,28,16
Truck4592590,N2 start,N1 start,18,30,17,12
Truck4592591,N2 start,N1 start,18,30,17,12
Truck4592592,N2 start,N1 start,18,30,17,12
Truck4592717,N2 start,N105 start,26,30,11,4
Truck4592520,N1 start,N105 start,15,31,28,16
Truck4592523,N1 start,N105 start,15,31,28,16
Truck4592525,N1 start,N105 start,15,31,28,16
Truck4592531,N105 start,N1 start,15,31,28,16
Truck4592596,N1 start,N2 start,19,31,17,12
Truck4592598,N1 start,N2 start,19,31,17,12
Truck4592600,N1 start,N2 start,19,31,17,12
Truck4592605,N2 start,N1 start,19,31,17,12
Truck4592606,N2 start,N1 start,19,31,17,12
Truck4592538,N1 start,N105 start,16,32,28,16
Truck4592570,N105 start,N1 start,17,33,28,16
Truck4592625,N1 start,N2 start,21,33,17,12
Truck4592629,N1 start,N2 start,21,33,17,12
Truck4592725,N105 start,N2 start,27,33,11,6
Truck4592578,N1 start,N105 start,18,34,28,16
Truck4592581,N1 start,N105 start,18,34,28,16
Truck4592582,N1 start,N105 start,18,34,28,16
Truck4592584,N105 start,N1 start,18,34,28,16
Truck4592639,N1 start,N2 start,22,34,17,12
Truck4592647,N2 start,N1 start,22,34,17,12
Truck4592648,N2 start,N1 start,22,34,17,12
Truck4592650,N2 start,N1 start,22,34,17,12
Truck4592603,N105 start,N1 start,19,35,28,16
Truck4592654,N1 start,N2 start,23,35,17,12
Truck4592655,N1 start,N2 start,23,35,17,12
Truck4592657,N1 start,N2 start,23,35,17,12
Truck4592674,N1 start,N2 start,24,36,17,12
Truck4592682,N2 start,N1 start,24,36,17,12
Truck4592683,N2 start,N1 start,24,36,17,12
Truck4592684,N2 start,N1 start,24,36,17,12
Truck4592623,N1 start,N105 start,21,37,28,16
Truck4592690,N1 start,N2 start,25,37,17,12
Truck4592706,N2 start,N1 start,25,37,17,12
Truck4592637,N1 start,N105 start,22,38,28,16
Truck4592709,N1 start,N2 start,26,38,17,12
Truck4592716,N2 start,N1 start,26,38,17,12
Truck4592719,N2 start,N1 start,26,38,17,12
Truck4592656,N1 start,N105 start,23,39,28,16
Truck4592661,N105 start,N1 start,23,39,28,16
Truck4592729,N2 start,N1 start,27,39,17,12
Truck4592731,N2 start,N1 start,27,39,17,12
Truck4592677,N1 start,N105 start,24,40,28,16
Truck4592736,N1 start,N2 start,28,40,17,12
Truck4592739,N1 start,N2 start,28,40,17,12
Truck4592689,N1 start,N105 start,25,41,28,16
Truck4592693,N1 start,N105 start,25,41,28,16
Truck4592694,N1 start,N105 start,25,41,28,16
Truck4592749,N1 start,N2 start,29,41,17,12
Truck4592751,N1 start,N2 start,29,41,17,12
Truck4592762,N2 start,N1 start,29,41,17,12
Truck4592726,N105 start,N1 start,27,43,28,16
Truck4592738,N1 start,N105 start,28,44,28,16
Truck4592807,N2 start,N1 start,32,44,17,12
Truck4592898,N105 start,N2 start,38,44,11,6
Truck4592755,N105 start,N1 start,29,45,28,16
Truck4592813,N1 start,N2 start,33,45,17,12
Truck4592814,N1 start,N2 start,33,45,17,12
Truck4592816,N1 start,N2 start,33,45,17,12
Truck4592825,N2 start,N1 start,33,45,17,12
Truck4592768,N1 start,N105 start,30,46,28,16
Truck4592773,N1 start,N105 start,30,46,28,16
Truck4592778,N105 start,N1 start,30,46,28,16
Truck4592826,N1 start,N2 start,34,46,17,12
Truck4592827,N1 start,N2 start,34,46,17,12
Truck4592829,N1 start,N2 start,34,46,17,12
Truck4592834,N2 start,N1 start,34,46,17,12
Truck4592933,N105 start,N2 start,40,46,11,6
Truck4592836,N1 start,N2 start,35,47,17,12
Truck4592837,N1 start,N2 start,35,47,17,12
Truck4592849,N2 start,N1 start,35,47,17,12
Truck4592951,N105 start,N2 start,41,47,11,6
Truck4592795,N1 start,N105 start,32,48,28,16
Truck4592858,N1 start,N2 start,36,48,17,12
Truck4593006,N2 start,N105 start,44,48,11,4
Truck4592821,N105 start,N1 start,33,49,28,16
Truck4592885,N2 start,N1 start,37,49,17,12
Truck4592886,N2 start,N1 start,37,49,17,12
Truck4593026,N2 start,N105 start,45,49,11,4
Truck4592330,N207 end,N208 end,4,50,99,46
Truck4592332,N208 end,N207 end,4,50,99,46
Truck4592457,N204 start,N102 end,11,50,88,39
Truck4592830,N105 start,N1 start,34,50,28,16
Truck4592888,N1 start,N2 start,38,50,17,12
Truck4592892,N1 start,N2 start,38,50,17,12
Truck4592903,N2 start,N1 start,38,50,17,12
Truck4593041,N2 start,N105 start,46,50,11,4
Truck4592845,N105 start,N1 start,35,51,28,16
Truck4593057,N2 start,N105 start,47,51,11,4
Truck4593058,N2 start,N105 start,47,51,11,4
Truck4592861,N105 start,N1 start,36,52,28,16
Truck4592862,N105 start,N1 start,36,52,28,16
Truck4592921,N1 start,N2 start,40,52,17,12
Truck4592939,N2 start,N1 start,40,52,17,12
