truck_id,source_id,sink_id,generated_at_step,removed_at_step,infra_crossing_count,total_driving_time
Truck2296440,N105 start,N2 start,1,7,11,6
Truck2296456,N105 start,N2 start,2,8,11,6
Truck2296472,N105 start,N2 start,3,9,11,6
Truck2296509,N2 start,N105 start,5,9,11,4
Truck2296443,N2 start,N1 start,1,13,17,12
Truck2296452,N1 start,N2 start,2,14,17,12
Truck2296459,N2 start,N1 start,2,14,17,12
Truck2296460,N2 start,N1 start,2,14,17,12
Truck2296590,N2 start,N105 start,10,14,11,4
Truck2296462,N1 start,N2 start,3,15,17,12
Truck2296463,N1 start,N2 start,3,15,17,12
Truck2296478,N2 start,N1 start,3,15,17,12
Truck2296421,N1 start,N105 start,0,16,28,16
Truck2296427,N105 start,N1 start,0,16,28,16
Truck2296483,N1 start,N2 start,4,16,17,12
Truck2296484,N1 start,N2 start,4,16,17,12
Truck2296491,N2 start,N1 start,4,16,17,12
Truck2296493,N2 start,N1 start,4,16,17,12
Truck2296436,N1 start,N105 start,1,17,28,16
Truck2296439,N105 start,N1 start,1,17,28,16
Truck2296497,N1 start,N2 start,5,17,17,12
Truck2296450,N1 start,N105 start,2,18,28,16
Truck2296451,N1 start,N105 start,2,18,28,16
Truck2296457,N105 start,N1 start,2,18,28,16
Truck2296458,N105 start,N1 start,2,18,28,16
Truck2296512,N1 start,N2 start,6,18,17,12
Truck2296522,N2 start,N1 start,6,18,17,12
Truck2296523,N2 start,N1 start,6,18,17,12
Truck2296470,N105 start,N1 start,3,19,28,16
Truck2296471,N105 start,N1 start,3,19,28,16
Truck2296525,N1 start,N2 start,7,19,17,12
Truck2296529,N1 start,N2 start,7,19,17,12
Truck2296534,N2 start,N1 start,7,19,17,12
Truck2296488,N105 start,N1 start,4,20,28,16
Truck2296489,N105 start,N1 start,4,20,28,16
Truck2296541,N1 start,N2 start,8,20,17,12
Truck2296556,N2 start,N1 start,8,20,17,12
Truck2296498,N1 start,N105 start,5,21,28,16
Truck2296506,N105 start,N1 start,5,21,28,16
Truck2296559,N1 start,N2 start,9,21,17,12
Truck2296560,N1 start,N2 start,9,21,17,12
Truck2296561,N1 start,N2 start,9,21,17,12
Truck2296564,N1 start,N2 start,9,21,17,12
Truck2296565,N1 start,N2 start,9,21,17,12
Truck2296694,N2 start,N105 start,17,21,11,4
Truck2296513,N1 start,N105 start,6,22,28,16
Truck2296517,N105 start,N1 start,6,22,28,16
Truck2296518,N105 start,N1 start,6,22,28,16
Truck2296586,N2 start,N1 start,10,22,17,12
Truck2296587,N2 start,N1 start,10,22,17,12
Truck2296588,N2 start,N1 start,10,22,17,12
Truck2296595,N1 start,N2 start,11,23,17,12
Truck2296596,N1 start,N2 start,11,23,17,12
Truck2296612,N2 start,N1 start,11,23,17,12
Truck2296614,N2 start,N1 start,11,23,17,12
Truck2296692,N105 start,N2 start,17,23,11,6
Truck2296538,N1 start,N105 start,8,24,28,16
Truck2296550,N105 start,N1 start,8,24,28,16
Truck2296752,N2 start,N105 start,20,24,11,4
Truck2296566,N1 start,N105 start,9,25,28,16
Truck2296567,N1 start,N105 start,9,25,28,16
Truck2296573,N1 start,N105 start,9,25,28,16
Truck2296630,N1 start,N2 start,13,25,17,12
Truck2296639,N2 start,N1 start,13,25,17,12
Truck2296581,N1 start,N105 start,10,26,28,16
Truck2296582,N1 start,N105 start,10,26,28,16
Truck2296585,N105 start,N1 start,10,26,28,16
Truck2296650,N2 start,N1 start,14,26,17,12
Truck2296625,N105 start,N1 start,12,28,28,16
Truck2296678,N2 start,N1 start,16,28,17,12
