truck_id,source_id,sink_id,generated_at_step,removed_at_step,infra_crossing_count,total_driving_time
Truck2934574,N2 start,N105 start,1,5,11,4
Truck2934612,N2 start,N105 start,3,7,11,4
Truck2934654,N2 start,N105 start,5,9,11,4
Truck2934637,N207 start,N204 end,4,10,13,6
Truck2934650,N105 start,N2 start,5,11,11,6
Truck2934541,N1 start,N2 start,0,12,17,12
Truck2934542,N1 start,N2 start,0,12,17,12
Truck2934555,N2 start,N1 start,0,12,17,12
Truck2934710,N2 start,N105 start,8,12,11,4
Truck2934564,N1 start,N2 start,1,13,17,12
Truck2934573,N2 start,N1 start,1,13,17,12
Truck2934730,N2 start,N105 start,9,13,11,4
Truck2934579,N1 start,N2 start,2,14,17,12
Truck2934583,N1 start,N2 start,2,14,17,12
Truck2934593,N2 start,N1 start,2,14,17,12
Truck2934599,N1 start,N2 start,3,15,17,12
Truck2934600,N1 start,N2 start,3,15,17,12
Truck2934602,N1 start,N2 start,3,15,17,12
Truck2934609,N2 start,N1 start,3,15,17,12
Truck2934610,N2 start,N1 start,3,15,17,12
Truck2934549,N105 start,N1 start,0,16,28,16
Truck2934551,N105 start,N1 start,0,16,28,16
Truck2934552,N105 start,N1 start,0,16,28,16
Truck2934620,N1 start,N2 start,4,16,17,12
Truck2934621,N1 start,N2 start,4,16,17,12
Truck2934623,N1 start,N2 start,4,16,17,12
Truck2934632,N2 start,N1 start,4,16,17,12
Truck2934633,N2 start,N1 start,4,16,17,12
Truck2934559,N1 start,N105 start,1,17,28,16
Truck2934561,N1 start,N105 start,1,17,28,16
Truck2934562,N1 start,N105 start,1,17,28,16
Truck2934568,N105 start,N1 start,1,17,28,16
Truck2934569,N105 start,N1 start,1,17,28,16
Truck2934640,N1 start,N2 start,5,17,17,12
Truck2934642,N1 start,N2 start,5,17,17,12
Truck2934653,N2 start,N1 start,5,17,17,12
Truck2934655,N2 start,N1 start,5,17,17,12
Truck2934790,N2 start,N105 start,13,17,11,4
Truck2934582,N1 start,N105 start,2,18,28,16
Truck2934604,N105 start,N1 start,3,19,28,16
Truck2934605,N105 start,N1 start,3,19,28,16
