truck_id,source_id,sink_id,generated_at_step,removed_at_step,infra_crossing_count,total_driving_time
Truck4210120,N2 start,N105 start,1,5,11,4
Truck4210158,N2 start,N105 start,3,7,11,4
Truck4210200,N2 start,N105 start,5,9,11,4
Truck4210183,N207 start,N204 end,4,10,13,6
Truck4210196,N105 start,N2 start,5,11,11,6
Truck4210087,N1 start,N2 start,0,12,17,12
Truck4210088,N1 start,N2 start,0,12,17,12
Truck4210101,N2 start,N1 start,0,12,17,12
Truck4210256,N2 start,N105 start,8,12,11,4
Truck4210110,N1 start,N2 start,1,13,17,12
Truck4210119,N2 start,N1 start,1,13,17,12
Truck4210276,N2 start,N105 start,9,13,11,4
Truck4210125,N1 start,N2 start,2,14,17,12
Truck4210129,N1 start,N2 start,2,14,17,12
Truck4210139,N2 start,N1 start,2,14,17,12
Truck4210145,N1 start,N2 start,3,15,17,12
Truck4210146,N1 start,N2 start,3,15,17,12
Truck4210148,N1 start,N2 start,3,15,17,12
Truck4210155,N2 start,N1 start,3,15,17,12
Truck4210156,N2 start,N1 start,3,15,17,12
Truck4210095,N105 start,N1 start,0,16,28,16
Truck4210097,N105 start,N1 start,0,16,28,16
Truck4210098,N105 start,N1 start,0,16,28,16
Truck4210166,N1 start,N2 start,4,16,17,12
Truck4210167,N1 start,N2 start,4,16,17,12
Truck4210169,N1 start,N2 start,4,16,17,12
Truck4210178,N2 start,N1 start,4,16,17,12
Truck4210179,N2 start,N1 start,4,16,17,12
Truck4210105,N1 start,N105 start,1,17,28,16
Truck4210107,N1 start,N105 start,1,17,28,16
Truck4210108,N1 start,N105 start,1,17,28,16
Truck4210114,N105 start,N1 start,1,17,28,16
Truck4210115,N105 start,N1 start,1,17,28,16
Truck4210186,N1 start,N2 start,5,17,17,12
Truck4210188,N1 start,N2 start,5,17,17,12
Truck4210199,N2 start,N1 start,5,17,17,12
Truck4210201,N2 start,N1 start,5,17,17,12
Truck4210335,N2 start,N105 start,13,17,11,4
Truck4210128,N1 start,N105 start,2,18,28,16
Truck4210150,N105 start,N1 start,3,19,28,16
Truck4210151,N105 start,N1 start,3,19,28,16
Truck4210232,N1 start,N2 start,7,19,17,12
Truck4210234,N1 start,N2 start,7,19,17,12
Truck4210165,N1 start,N105 start,4,20,28,16
Truck4210173,N105 start,N1 start,4,20,28,16
Truck4210249,N1 start,N2 start,8,20,17,12
Truck4210257,N2 start,N1 start,8,20,17,12
Truck4210258,N2 start,N1 start,8,20,17,12
Truck4210195,N105 start,N1 start,5,21,28,16
Truck4210274,N2 start,N1 start,9,21,17,12
Truck4210208,N1 start,N105 start,6,22,28,16
Truck4210218,N105 start,N1 start,6,22,28,16
Truck4210220,N105 start,N1 start,6,22,28,16
Truck4210284,N1 start,N2 start,10,22,17,12
Truck4210290,N2 start,N1 start,10,22,17,12
Truck4210291,N2 start,N1 start,10,22,17,12
Truck4210292,N2 start,N1 start,10,22,17,12
Truck4210435,N2 start,N105 start,18,22,11,4
Truck4210229,N1 start,N105 start,7,23,28,16
Truck4210237,N105 start,N1 start,7,23,28,16
Truck4210296,N1 start,N2 start,11,23,17,12
Truck4210305,N1 start,N2 start,12,24,17,12
Truck4210310,N1 start,N2 start,12,24,17,12
Truck4210311,N1 start,N2 start,12,24,17,12
Truck4210316,N2 start,N1 start,12,24,17,12
Truck4210266,N1 start,N105 start,9,25,28,16
Truck4210270,N105 start,N1 start,9,25,28,16
Truck4210271,N105 start,N1 start,9,25,28,16
Truck4210326,N1 start,N2 start,13,25,17,12
Truck4210336,N2 start,N1 start,13,25,17,12
Truck4210443,N105 start,N2 start,19,25,11,6
Truck4210343,N1 start,N2 start,14,26,17,12
Truck4210505,N2 start,N105 start,22,26,11,4
Truck4210506,N2 start,N105 start,22,26,11,4
Truck4210298,N105 start,N1 start,11,27,28,16
Truck4210356,N1 start,N2 start,15,27,17,12
Truck4210358,N1 start,N2 start,15,27,17,12
Truck4210359,N1 start,N2 start,15,27,17,12
Truck4210364,N1 start,N2 start,15,27,17,12
Truck4210382,N2 start,N1 start,15,27,17,12
Truck4210383,N2 start,N1 start,15,27,17,12
Truck4210524,N2 start,N105 start,23,27,11,4
Truck4210303,N1 start,N105 start,12,28,28,16
Truck4210393,N1 start,N2 start,16,28,17,12
Truck4210501,N105 start,N2 start,22,28,11,6
Truck4210324,N1 start,N105 start,13,29,28,16
Truck4210327,N1 start,N105 start,13,29,28,16
Truck4210329,N1 start,N105 start,13,29,28,16
