truck_id,source_id,sink_id,generated_at_step,removed_at_step,infra_crossing_count,total_driving_time
Truck893267,N105 start,N2 start,5,11,11,6
Truck893175,N1 start,N2 start,0,12,17,12
Truck893177,N1 start,N2 start,0,12,17,12
Truck893193,N2 start,N1 start,0,12,17,12
Truck893291,N105 start,N2 start,6,12,11,6
Truck893214,N1 start,N2 start,2,14,17,12
Truck893238,N2 start,N1 start,3,15,17,12
Truck893239,N2 start,N1 start,3,15,17,12
Truck893174,N1 start,N105 start,0,16,28,16
Truck893180,N1 start,N105 start,0,16,28,16
Truck893186,N105 start,N1 start,0,16,28,16
Truck893187,N105 start,N1 start,0,16,28,16
Truck893243,N1 start,N2 start,4,16,17,12
Truck893248,N1 start,N2 start,4,16,17,12
Truck893257,N2 start,N1 start,4,16,17,12
Truck893258,N2 start,N1 start,4,16,17,12
Truck893263,N1 start,N2 start,5,17,17,12
Truck893272,N2 start,N1 start,5,17,17,12
Truck893273,N2 start,N1 start,5,17,17,12
Truck893415,N2 start,N105 start,13,17,11,4
Truck893211,N1 start,N105 start,2,18,28,16
Truck893212,N1 start,N105 start,2,18,28,16
Truck893284,N1 start,N2 start,6,18,17,12
Truck893293,N2 start,N1 start,6,18,17,12
Truck893294,N2 start,N1 start,6,18,17,12
Truck893297,N2 start,N1 start,6,18,17,12
Truck893433,N2 start,N105 start,14,18,11,4
Truck893224,N1 start,N105 start,3,19,28,16
Truck893300,N1 start,N2 start,7,19,17,12
Truck893301,N1 start,N2 start,7,19,17,12
Truck893303,N1 start,N2 start,7,19,17,12
Truck893305,N1 start,N2 start,7,19,17,12
Truck893452,N2 start,N105 start,15,19,11,4
Truck893251,N105 start,N1 start,4,20,28,16
Truck893252,N105 start,N1 start,4,20,28,16
Truck893315,N1 start,N2 start,8,20,17,12
Truck893326,N2 start,N1 start,8,20,17,12
Truck893327,N2 start,N1 start,8,20,17,12
Truck893328,N2 start,N1 start,8,20,17,12
Truck893261,N1 start,N105 start,5,21,28,16
Truck893264,N1 start,N105 start,5,21,28,16
Truck893334,N1 start,N2 start,9,21,17,12
Truck893344,N2 start,N1 start,9,21,17,12
Truck893281,N1 start,N105 start,6,22,28,16
Truck893283,N1 start,N105 start,6,22,28,16
Truck893346,N1 start,N2 start,10,22,17,12
Truck893347,N1 start,N2 start,10,22,17,12
Truck893348,N1 start,N2 start,10,22,17,12
Truck893366,N2 start,N1 start,10,22,17,12
Truck893367,N2 start,N1 start,10,22,17,12
Truck893508,N2 start,N105 start,18,22,11,4
Truck893307,N105 start,N1 start,7,23,28,16
Truck893388,N2 start,N1 start,11,23,17,12
Truck893314,N1 start,N105 start,8,24,28,16
Truck893319,N105 start,N1 start,8,24,28,16
Truck893395,N1 start,N2 start,12,24,17,12
Truck893396,N1 start,N2 start,12,24,17,12
Truck893335,N1 start,N105 start,9,25,28,16
Truck893407,N1 start,N2 start,13,25,17,12
Truck893416,N2 start,N1 start,13,25,17,12
Truck893353,N1 start,N105 start,10,26,28,16
Truck893360,N105 start,N1 start,10,26,28,16
Truck893426,N1 start,N2 start,14,26,17,12
Truck893540,N105 start,N2 start,20,26,11,6
Truck893373,N1 start,N105 start,11,27,28,16
Truck893380,N1 start,N105 start,11,27,28,16
Truck893438,N1 start,N2 start,15,27,17,12
Truck893442,N1 start,N2 start,15,27,17,12
Truck893399,N105 start,N1 start,12,28,28,16
Truck893460,N1 start,N2 start,16,28,17,12
Truck893405,N1 start,N105 start,13,29,28,16
Truck893411,N105 start,N1 start,13,29,28,16
Truck893473,N1 start,N2 start,17,29,17,12
Truck893474,N1 start,N2 start,17,29,17,12
Truck893421,N1 start,N105 start,14,30,28,16
Truck893422,N1 start,N105 start,14,30,28,16
Truck893488,N1 start,N2 start,18,30,17,12
Truck893493,N1 start,N2 start,18,30,17,12
Truck893507,N2 start,N1 start,18,30,17,12
Truck893509,N2 start,N1 start,18,30,17,12
Truck893440,N1 start,N105 start,15,31,28,16
Truck893448,N105 start,N1 start,15,31,28,16
Truck893519,N1 start,N2 start,19,31,17,12
Truck893640,N105 start,N2 start,25,31,11,6
Truck893641,N105 start,N2 start,25,31,11,6
Truck893462,N1 start,N105 start,16,32,28,16
Truck893465,N105 start,N1 start,16,32,28,16
Truck893466,N105 start,N1 start,16,32,28,16
Truck893467,N105 start,N1 start,16,32,28,16
Truck893545,N2 start,N1 start,20,32,17,12
Truck893479,N105 start,N1 start,17,33,28,16
Truck893549,N1 start,N2 start,21,33,17,12
Truck893553,N1 start,N2 start,21,33,17,12
Truck893571,N2 start,N1 start,21,33,17,12
Truck893573,N2 start,N1 start,21,33,17,12
Truck893579,N1 start,N2 start,22,34,17,12
Truck893580,N1 start,N2 start,22,34,17,12
Truck893591,N2 start,N1 start,22,34,17,12
Truck893732,N2 start,N105 start,30,34,11,4
Truck893733,N2 start,N105 start,30,34,11,4
Truck893607,N2 start,N1 start,23,35,17,12
Truck893609,N2 start,N1 start,23,35,17,12
Truck893707,N105 start,N2 start,29,35,11,6
Truck893528,N1 start,N105 start,20,36,28,16
Truck893538,N105 start,N1 start,20,36,28,16
Truck893614,N1 start,N2 start,24,36,17,12
Truck893623,N2 start,N1 start,24,36,17,12
Truck893550,N1 start,N105 start,21,37,28,16
Truck893560,N105 start,N1 start,21,37,28,16
Truck893561,N105 start,N1 start,21,37,28,16
Truck893564,N105 start,N1 start,21,37,28,16
Truck893630,N1 start,N2 start,25,37,17,12
Truck893632,N1 start,N2 start,25,37,17,12
Truck893646,N2 start,N1 start,25,37,17,12
Truck893647,N2 start,N1 start,25,37,17,12
Truck893649,N2 start,N1 start,25,37,17,12
Truck893650,N2 start,N1 start,25,37,17,12
Truck893586,N105 start,N1 start,22,38,28,16
Truck893657,N1 start,N2 start,26,38,17,12
Truck893596,N1 start,N105 start,23,39,28,16
Truck893597,N1 start,N105 start,23,39,28,16
Truck893604,N105 start,N1 start,23,39,28,16
Truck893605,N105 start,N1 start,23,39,28,16
Truck893781,N105 start,N2 start,33,39,11,6
Truck893692,N2 start,N1 start,28,40,17,12
Truck893693,N2 start,N1 start,28,40,17,12
Truck893807,N105 start,N2 start,34,40,11,6
Truck893628,N1 start,N105 start,25,41,28,16
Truck893699,N1 start,N2 start,29,41,17,12
Truck893719,N1 start,N2 start,30,42,17,12
Truck893734,N2 start,N1 start,30,42,17,12
Truck893735,N2 start,N1 start,30,42,17,12
Truck893833,N105 start,N2 start,36,42,11,6
Truck893862,N2 start,N105 start,38,42,11,4
Truck893864,N2 start,N105 start,38,42,11,4
Truck893669,N1 start,N105 start,27,43,28,16
Truck893670,N1 start,N105 start,27,43,28,16
Truck893689,N105 start,N1 start,28,44,28,16
Truck893690,N105 start,N1 start,28,44,28,16
Truck893764,N2 start,N1 start,32,44,17,12
Truck893856,N105 start,N2 start,38,44,11,6
Truck893894,N2 start,N105 start,40,44,11,4
Truck893696,N1 start,N105 start,29,45,28,16
Truck893700,N1 start,N105 start,29,45,28,16
Truck893702,N1 start,N105 start,29,45,28,16
Truck893706,N105 start,N1 start,29,45,28,16
Truck893769,N1 start,N2 start,33,45,17,12
Truck893771,N1 start,N2 start,33,45,17,12
Truck893777,N1 start,N2 start,33,45,17,12
Truck893785,N2 start,N1 start,33,45,17,12
Truck893786,N2 start,N1 start,33,45,17,12
Truck893715,N1 start,N105 start,30,46,28,16
Truck893794,N1 start,N2 start,34,46,17,12
Truck893798,N1 start,N2 start,34,46,17,12
Truck893799,N1 start,N2 start,34,46,17,12
Truck893801,N1 start,N2 start,34,46,17,12
Truck893930,N2 start,N105 start,42,46,11,4
Truck893738,N1 start,N105 start,31,47,28,16
Truck893740,N1 start,N105 start,31,47,28,16
Truck893741,N1 start,N105 start,31,47,28,16
Truck893743,N1 start,N105 start,31,47,28,16
Truck893746,N105 start,N1 start,31,47,28,16
Truck893816,N1 start,N2 start,35,47,17,12
Truck893826,N1 start,N2 start,36,48,17,12
Truck893829,N1 start,N2 start,36,48,17,12
Truck893770,N1 start,N105 start,33,49,28,16
Truck893774,N1 start,N105 start,33,49,28,16
Truck893978,N2 start,N105 start,45,49,11,4
Truck893805,N105 start,N1 start,34,50,28,16
Truck893806,N105 start,N1 start,34,50,28,16
Truck893817,N1 start,N105 start,35,51,28,16
Truck893871,N1 start,N2 start,39,51,17,12
Truck893880,N2 start,N1 start,39,51,17,12
Truck893827,N1 start,N105 start,36,52,28,16
Truck893832,N105 start,N1 start,36,52,28,16
Truck893886,N1 start,N2 start,40,52,17,12
Truck893895,N2 start,N1 start,40,52,17,12
Truck893897,N2 start,N1 start,40,52,17,12
Truck893901,N1 start,N2 start,41,53,17,12
Truck893906,N2 start,N1 start,41,53,17,12
Truck893907,N2 start,N1 start,41,53,17,12
Truck893857,N105 start,N1 start,38,54,28,16
Truck893911,N1 start,N2 start,42,54,17,12
Truck893915,N1 start,N2 start,42,54,17,12
Truck893916,N1 start,N2 start,42,54,17,12
Truck893918,N1 start,N2 start,42,54,17,12
Truck893919,N1 start,N2 start,42,54,17,12
Truck893931,N2 start,N1 start,42,54,17,12
Truck894026,N105 start,N2 start,48,54,11,6
Truck893870,N1 start,N105 start,39,55,28,16
Truck893874,N1 start,N105 start,39,55,28,16
Truck893943,N2 start,N1 start,43,55,17,12
Truck893946,N2 start,N1 start,43,55,17,12
Truck893884,N1 start,N105 start,40,56,28,16
Truck893952,N1 start,N2 start,44,56,17,12
Truck893961,N2 start,N1 start,44,56,17,12
Truck893197,N207 end,N207 start,0,57,204,57
Truck893967,N1 start,N2 start,45,57,17,12
Truck893974,N2 start,N1 start,45,57,17,12
Truck893975,N2 start,N1 start,45,57,17,12
Truck893976,N2 start,N1 start,45,57,17,12
Truck894069,N105 start,N2 start,51,57,11,6
Truck894072,N105 start,N2 start,51,57,11,6
Truck893925,N105 start,N1 start,42,58,28,16
Truck893986,N1 start,N2 start,46,58,17,12
Truck893989,N1 start,N2 start,46,58,17,12
Truck893934,N1 start,N105 start,43,59,28,16
Truck893938,N105 start,N1 start,43,59,28,16
Truck894015,N2 start,N1 start,47,59,17,12
Truck894111,N105 start,N2 start,53,59,11,6
Truck893189,N105 end,N105 start,0,60,115,60
Truck893207,N105 end,N2 start,1,60,104,59
Truck893953,N1 start,N105 start,44,60,28,16
Truck894019,N1 start,N2 start,48,60,17,12
Truck894033,N1 start,N2 start,49,61,17,12
Truck894038,N1 start,N2 start,49,61,17,12
Truck894046,N2 start,N1 start,49,61,17,12
Truck893185,N105 start,N105 end,0,62,115,62
Truck893472,N208 end,N207 end,16,62,99,46
Truck893982,N1 start,N105 start,46,62,28,16
Truck893983,N1 start,N105 start,46,62,28,16
Truck893991,N105 start,N1 start,46,62,28,16
Truck893233,N105 end,N105 start,3,63,115,60
Truck893234,N105 end,N105 start,3,63,115,60
Truck893253,N105 end,N2 start,4,63,104,59
Truck893256,N2 start,N105 end,4,63,104,59
Truck894006,N105 start,N1 start,47,63,28,16
Truck894007,N105 start,N1 start,47,63,28,16
Truck894062,N1 start,N2 start,51,63,17,12
Truck894066,N1 start,N2 start,51,63,17,12
Truck894081,N2 start,N1 start,51,63,17,12
Truck893271,N2 start,N105 end,5,64,104,59
Truck894024,N105 start,N1 start,48,64,28,16
Truck894027,N105 start,N1 start,48,64,28,16
Truck894087,N1 start,N2 start,52,64,17,12
Truck894096,N2 start,N1 start,52,64,17,12
Truck893231,N105 start,N105 end,3,65,115,62
Truck894039,N1 start,N105 start,49,65,28,16
Truck894115,N2 start,N1 start,53,65,17,12
Truck894116,N2 start,N1 start,53,65,17,12
