truck_id,source_id,sink_id,generated_at_step,removed_at_step,infra_crossing_count,total_driving_time
Truck4465254,N2 start,N105 start,3,7,11,4
Truck4465296,N2 start,N105 start,5,9,11,4
Truck4465180,N1 start,N2 start,0,12,17,12
Truck4465195,N2 start,N1 start,0,12,17,12
Truck4465197,N2 start,N1 start,0,12,17,12
Truck4465200,N1 start,N2 start,1,13,17,12
Truck4465204,N1 start,N2 start,1,13,17,12
Truck4465218,N1 start,N2 start,2,14,17,12
Truck4465219,N1 start,N2 start,2,14,17,12
Truck4465222,N1 start,N2 start,2,14,17,12
Truck4465223,N1 start,N2 start,2,14,17,12
Truck4465229,N2 start,N1 start,2,14,17,12
Truck4465376,N2 start,N105 start,10,14,11,4
Truck4465237,N1 start,N2 start,3,15,17,12
Truck4465238,N1 start,N2 start,3,15,17,12
Truck4465240,N1 start,N2 start,3,15,17,12
Truck4465241,N1 start,N2 start,3,15,17,12
Truck4465253,N2 start,N1 start,3,15,17,12
Truck4465182,N1 start,N105 start,0,16,28,16
Truck4465185,N1 start,N105 start,0,16,28,16
Truck4465187,N1 start,N105 start,0,16,28,16
Truck4465191,N105 start,N1 start,0,16,28,16
Truck4465192,N105 start,N1 start,0,16,28,16
Truck4465257,N1 start,N2 start,4,16,17,12
Truck4465258,N1 start,N2 start,4,16,17,12
Truck4465272,N2 start,N1 start,4,16,17,12
Truck4465274,N2 start,N1 start,4,16,17,12
Truck4465368,N105 start,N2 start,10,16,11,6
Truck4465201,N1 start,N105 start,1,17,28,16
Truck4465283,N1 start,N2 start,5,17,17,12
Truck4465284,N1 start,N2 start,5,17,17,12
Truck4465285,N1 start,N2 start,5,17,17,12
Truck4465295,N2 start,N1 start,5,17,17,12
Truck4465298,N2 start,N1 start,5,17,17,12
Truck4465299,N2 start,N1 start,5,17,17,12
Truck4465394,N105 start,N2 start,11,17,11,6
Truck4465217,N1 start,N105 start,2,18,28,16
Truck4465303,N1 start,N2 start,6,18,17,12
Truck4465305,N1 start,N2 start,6,18,17,12
Truck4465308,N1 start,N2 start,6,18,17,12
Truck4465316,N2 start,N1 start,6,18,17,12
Truck4465421,N204 end,N207 start,12,18,13,6
Truck4465457,N2 start,N105 start,14,18,11,4
Truck4465236,N1 start,N105 start,3,19,28,16
Truck4465317,N1 start,N2 start,7,19,17,12
Truck4465330,N2 start,N1 start,7,19,17,12
Truck4465331,N2 start,N1 start,7,19,17,12
Truck4465433,N105 start,N2 start,13,19,11,6
Truck4465336,N1 start,N2 start,8,20,17,12
Truck4465449,N105 start,N2 start,14,20,11,6
Truck4465282,N1 start,N105 start,5,21,28,16
Truck4465350,N1 start,N2 start,9,21,17,12
Truck4465358,N2 start,N1 start,9,21,17,12
Truck4465306,N1 start,N105 start,6,22,28,16
Truck4465307,N1 start,N105 start,6,22,28,16
Truck4465364,N1 start,N2 start,10,22,17,12
Truck4465377,N2 start,N1 start,10,22,17,12
Truck4465378,N2 start,N1 start,10,22,17,12
Truck4465379,N2 start,N1 start,10,22,17,12
Truck4465323,N105 start,N1 start,7,23,28,16
Truck4465396,N2 start,N1 start,11,23,17,12
Truck4465397,N2 start,N1 start,11,23,17,12
Truck4465338,N105 start,N1 start,8,24,28,16
Truck4465339,N105 start,N1 start,8,24,28,16
Truck4465417,N2 start,N1 start,12,24,17,12
Truck4465418,N2 start,N1 start,12,24,17,12
Truck4465343,N1 start,N105 start,9,25,28,16
Truck4465345,N1 start,N105 start,9,25,28,16
Truck4465346,N1 start,N105 start,9,25,28,16
Truck4465351,N1 start,N105 start,9,25,28,16
Truck4465437,N2 start,N1 start,13,25,17,12
Truck4465362,N1 start,N105 start,10,26,28,16
Truck4465367,N105 start,N1 start,10,26,28,16
Truck4465369,N105 start,N1 start,10,26,28,16
Truck4465444,N1 start,N2 start,14,26,17,12
Truck4465386,N1 start,N105 start,11,27,28,16
Truck4465461,N1 start,N2 start,15,27,17,12
Truck4465478,N2 start,N1 start,15,27,17,12
Truck4465479,N2 start,N1 start,15,27,17,12
Truck4465480,N2 start,N1 start,15,27,17,12
Truck4465481,N2 start,N1 start,15,27,17,12
Truck4465589,N105 start,N2 start,21,27,11,6
Truck4465590,N105 start,N2 start,21,27,11,6
Truck4465625,N2 start,N105 start,23,27,11,4
Truck4465407,N1 start,N105 start,12,28,28,16
Truck4465410,N105 start,N1 start,12,28,28,16
Truck4465411,N105 start,N1 start,12,28,28,16
Truck4465491,N1 start,N2 start,16,28,17,12
Truck4465503,N2 start,N1 start,16,28,17,12
Truck4465504,N2 start,N1 start,16,28,17,12
Truck4465426,N1 start,N105 start,13,29,28,16
Truck4465431,N105 start,N1 start,13,29,28,16
Truck4465432,N105 start,N1 start,13,29,28,16
Truck4465434,N105 start,N1 start,13,29,28,16
Truck4465509,N1 start,N2 start,17,29,17,12
Truck4465516,N2 start,N1 start,17,29,17,12
Truck4465517,N2 start,N1 start,17,29,17,12
Truck4465630,N204 end,N207 start,23,29,13,6
Truck4465450,N105 start,N1 start,14,30,28,16
Truck4465525,N1 start,N2 start,18,30,17,12
Truck4465534,N2 start,N1 start,18,30,17,12
Truck4465535,N2 start,N1 start,18,30,17,12
Truck4465644,N105 start,N2 start,24,30,11,6
Truck4465684,N2 start,N105 start,26,30,11,4
Truck4465472,N105 start,N1 start,15,31,28,16
Truck4465474,N105 start,N1 start,15,31,28,16
Truck4465537,N1 start,N2 start,19,31,17,12
Truck4465538,N1 start,N2 start,19,31,17,12
Truck4465539,N1 start,N2 start,19,31,17,12
Truck4465540,N1 start,N2 start,19,31,17,12
Truck4465541,N1 start,N2 start,19,31,17,12
Truck4465542,N1 start,N2 start,19,31,17,12
Truck4465551,N2 start,N1 start,19,31,17,12
Truck4465552,N2 start,N1 start,19,31,17,12
Truck4465553,N2 start,N1 start,19,31,17,12
Truck4465575,N2 start,N1 start,20,32,17,12
Truck4465576,N2 start,N1 start,20,32,17,12
Truck4465514,N105 start,N1 start,17,33,28,16
Truck4465594,N2 start,N1 start,21,33,17,12
Truck4465595,N2 start,N1 start,21,33,17,12
Truck4465523,N1 start,N105 start,18,34,28,16
Truck4465524,N1 start,N105 start,18,34,28,16
Truck4465530,N105 start,N1 start,18,34,28,16
Truck4465603,N1 start,N2 start,22,34,17,12
