truck_id,source_id,sink_id,generated_at_step,removed_at_step,infra_crossing_count,total_driving_time
Truck5102195,N105 start,N2 start,1,7,11,6
Truck5102246,N105 start,N2 start,3,9,11,6
Truck5102266,N105 start,N2 start,4,10,11,6
Truck5102328,N2 start,N105 start,7,11,11,4
Truck5102188,N2 start,N1 start,0,12,17,12
Truck5102189,N1 start,N2 start,1,13,17,12
Truck5102203,N2 start,N1 start,1,13,17,12
Truck5102204,N2 start,N1 start,1,13,17,12
Truck5102207,N2 start,N1 start,1,13,17,12
Truck5102320,N105 start,N2 start,7,13,11,6
Truck5102214,N1 start,N2 start,2,14,17,12
Truck5102230,N2 start,N1 start,2,14,17,12
Truck5102233,N2 start,N1 start,2,14,17,12
Truck5102234,N2 start,N1 start,2,14,17,12
Truck5102235,N2 start,N1 start,2,14,17,12
Truck5102238,N1 start,N2 start,3,15,17,12
Truck5102239,N1 start,N2 start,3,15,17,12
Truck5102252,N2 start,N1 start,3,15,17,12
Truck5102253,N2 start,N1 start,3,15,17,12
Truck5102255,N2 start,N1 start,3,15,17,12
Truck5102394,N2 start,N105 start,11,15,11,4
Truck5102184,N1 start,N105 start,0,16,28,16
Truck5102187,N105 start,N1 start,0,16,28,16
Truck5102261,N1 start,N2 start,4,16,17,12
Truck5102276,N2 start,N1 start,4,16,17,12
Truck5102190,N1 start,N105 start,1,17,28,16
Truck5102197,N105 start,N1 start,1,17,28,16
Truck5102198,N105 start,N1 start,1,17,28,16
Truck5102290,N2 start,N1 start,5,17,17,12
Truck5102213,N1 start,N105 start,2,18,28,16
Truck5102219,N105 start,N1 start,2,18,28,16
Truck5102221,N105 start,N1 start,2,18,28,16
Truck5102222,N105 start,N1 start,2,18,28,16
Truck5102306,N2 start,N1 start,6,18,17,12
Truck5102243,N105 start,N1 start,3,19,28,16
Truck5102244,N105 start,N1 start,3,19,28,16
Truck5102247,N105 start,N1 start,3,19,28,16
Truck5102313,N1 start,N2 start,7,19,17,12
Truck5102314,N1 start,N2 start,7,19,17,12
Truck5102327,N2 start,N1 start,7,19,17,12
Truck5102330,N1 start,N2 start,8,20,17,12
Truck5102331,N1 start,N2 start,8,20,17,12
Truck5102332,N1 start,N2 start,8,20,17,12
Truck5102480,N2 start,N105 start,16,20,11,4
Truck5102347,N1 start,N2 start,9,21,17,12
Truck5102303,N105 start,N1 start,6,22,28,16
Truck5102362,N1 start,N2 start,10,22,17,12
Truck5102364,N1 start,N2 start,10,22,17,12
Truck5102366,N1 start,N2 start,10,22,17,12
Truck5102368,N1 start,N2 start,10,22,17,12
Truck5102376,N2 start,N1 start,10,22,17,12
Truck5102377,N2 start,N1 start,10,22,17,12
Truck5102511,N2 start,N105 start,18,22,11,4
Truck5102316,N1 start,N105 start,7,23,28,16
Truck5102382,N1 start,N2 start,11,23,17,12
Truck5102395,N2 start,N1 start,11,23,17,12
Truck5102400,N1 start,N2 start,12,24,17,12
Truck5102409,N2 start,N1 start,12,24,17,12
Truck5102346,N1 start,N105 start,9,25,28,16
Truck5102356,N105 start,N1 start,9,25,28,16
Truck5102414,N1 start,N2 start,13,25,17,12
Truck5102422,N2 start,N1 start,13,25,17,12
Truck5102423,N2 start,N1 start,13,25,17,12
Truck5102522,N105 start,N2 start,19,25,11,6
Truck5102563,N2 start,N105 start,21,25,11,4
Truck5102361,N1 start,N105 start,10,26,28,16
Truck5102430,N1 start,N2 start,14,26,17,12
Truck5102436,N1 start,N2 start,14,26,17,12
Truck5102447,N2 start,N1 start,14,26,17,12
Truck5102448,N2 start,N1 start,14,26,17,12
Truck5102577,N2 start,N105 start,22,26,11,4
Truck5102383,N1 start,N105 start,11,27,28,16
Truck5102384,N1 start,N105 start,11,27,28,16
Truck5102387,N105 start,N1 start,11,27,28,16
Truck5102453,N1 start,N2 start,15,27,17,12
Truck5102460,N1 start,N2 start,15,27,17,12
Truck5102461,N1 start,N2 start,15,27,17,12
Truck5102467,N2 start,N1 start,15,27,17,12
Truck5102404,N105 start,N1 start,12,28,28,16
Truck5102470,N1 start,N2 start,16,28,17,12
Truck5102494,N2 start,N1 start,17,29,17,12
Truck5102495,N2 start,N1 start,17,29,17,12
Truck5102431,N1 start,N105 start,14,30,28,16
Truck5102432,N1 start,N105 start,14,30,28,16
Truck5102438,N1 start,N105 start,14,30,28,16
Truck5102441,N105 start,N1 start,14,30,28,16
Truck5102500,N1 start,N2 start,18,30,17,12
Truck5102651,N2 start,N105 start,26,30,11,4
Truck5102450,N1 start,N105 start,15,31,28,16
Truck5102454,N1 start,N105 start,15,31,28,16
Truck5102455,N1 start,N105 start,15,31,28,16
Truck5102457,N1 start,N105 start,15,31,28,16
Truck5102516,N1 start,N2 start,19,31,17,12
Truck5102529,N2 start,N1 start,19,31,17,12
Truck5102471,N1 start,N105 start,16,32,28,16
Truck5102474,N105 start,N1 start,16,32,28,16
Truck5102475,N105 start,N1 start,16,32,28,16
Truck5102476,N105 start,N1 start,16,32,28,16
Truck5102536,N1 start,N2 start,20,32,17,12
Truck5102537,N1 start,N2 start,20,32,17,12
Truck5102538,N1 start,N2 start,20,32,17,12
Truck5102540,N1 start,N2 start,20,32,17,12
Truck5102546,N2 start,N1 start,20,32,17,12
Truck5102486,N1 start,N105 start,17,33,28,16
Truck5102487,N1 start,N105 start,17,33,28,16
Truck5102556,N1 start,N2 start,21,33,17,12
Truck5102562,N2 start,N1 start,21,33,17,12
Truck5102565,N2 start,N1 start,21,33,17,12
Truck5102704,N2 start,N105 start,29,33,11,4
Truck5102501,N1 start,N105 start,18,34,28,16
Truck5102504,N105 start,N1 start,18,34,28,16
Truck5102568,N1 start,N2 start,22,34,17,12
Truck5102578,N2 start,N1 start,22,34,17,12
Truck5102579,N2 start,N1 start,22,34,17,12
Truck5102682,N105 start,N2 start,28,34,11,6
Truck5102523,N105 start,N1 start,19,35,28,16
Truck5102582,N1 start,N2 start,23,35,17,12
Truck5102601,N2 start,N1 start,23,35,17,12
Truck5102602,N2 start,N1 start,23,35,17,12
Truck5102603,N2 start,N1 start,23,35,17,12
Truck5102731,N2 start,N105 start,31,35,11,4
Truck5102542,N105 start,N1 start,20,36,28,16
Truck5102607,N1 start,N2 start,24,36,17,12
Truck5102609,N1 start,N2 start,24,36,17,12
Truck5102713,N105 start,N2 start,30,36,11,6
Truck5102555,N1 start,N105 start,21,37,28,16
Truck5102620,N1 start,N2 start,25,37,17,12
Truck5102632,N2 start,N1 start,25,37,17,12
Truck5102633,N2 start,N1 start,25,37,17,12
Truck5102634,N2 start,N1 start,25,37,17,12
Truck5102569,N1 start,N105 start,22,38,28,16
Truck5102650,N2 start,N1 start,26,38,17,12
Truck5102584,N1 start,N105 start,23,39,28,16
Truck5102596,N105 start,N1 start,23,39,28,16
Truck5102598,N105 start,N1 start,23,39,28,16
Truck5102655,N1 start,N2 start,27,39,17,12
Truck5102656,N1 start,N2 start,27,39,17,12
Truck5102666,N2 start,N1 start,27,39,17,12
Truck5102605,N1 start,N105 start,24,40,28,16
Truck5102675,N1 start,N2 start,28,40,17,12
Truck5102687,N2 start,N1 start,28,40,17,12
Truck5102690,N2 start,N1 start,28,40,17,12
Truck5102621,N1 start,N105 start,25,41,28,16
Truck5102699,N1 start,N2 start,29,41,17,12
Truck5102836,N2 start,N105 start,37,41,11,4
Truck5102640,N1 start,N105 start,26,42,28,16
Truck5102644,N105 start,N1 start,26,42,28,16
Truck5102645,N105 start,N1 start,26,42,28,16
Truck5102646,N105 start,N1 start,26,42,28,16
Truck5102658,N105 start,N1 start,27,43,28,16
Truck5102732,N2 start,N1 start,31,43,17,12
Truck5102679,N105 start,N1 start,28,44,28,16
Truck5102680,N105 start,N1 start,28,44,28,16
Truck5102746,N2 start,N1 start,32,44,17,12
Truck5102846,N105 start,N2 start,38,44,11,6
Truck5102749,N1 start,N2 start,33,45,17,12
Truck5102767,N2 start,N1 start,33,45,17,12
Truck5102708,N1 start,N105 start,30,46,28,16
Truck5102709,N1 start,N105 start,30,46,28,16
Truck5102714,N105 start,N1 start,30,46,28,16
Truck5102772,N1 start,N2 start,34,46,17,12
Truck5102774,N1 start,N2 start,34,46,17,12
Truck5102787,N2 start,N1 start,34,46,17,12
Truck5102790,N2 start,N1 start,34,46,17,12
Truck5102720,N1 start,N105 start,31,47,28,16
Truck5102721,N1 start,N105 start,31,47,28,16
Truck5102795,N1 start,N2 start,35,47,17,12
Truck5102797,N1 start,N2 start,35,47,17,12
Truck5102807,N2 start,N1 start,35,47,17,12
Truck5102809,N2 start,N1 start,35,47,17,12
Truck5102741,N1 start,N105 start,32,48,28,16
Truck5102751,N1 start,N105 start,33,49,28,16
Truck5102758,N105 start,N1 start,33,49,28,16
Truck5102823,N1 start,N2 start,37,49,17,12
Truck5102824,N1 start,N2 start,37,49,17,12
Truck5102930,N105 start,N2 start,43,49,11,6
Truck5102775,N1 start,N105 start,34,50,28,16
Truck5102782,N105 start,N1 start,34,50,28,16
Truck5102783,N105 start,N1 start,34,50,28,16
Truck5102842,N1 start,N2 start,38,50,17,12
Truck5102850,N2 start,N1 start,38,50,17,12
Truck5102851,N2 start,N1 start,38,50,17,12
Truck5102941,N105 start,N2 start,44,50,11,6
Truck5102798,N1 start,N105 start,35,51,28,16
Truck5102854,N1 start,N2 start,39,51,17,12
Truck5102856,N1 start,N2 start,39,51,17,12
Truck5102865,N2 start,N1 start,39,51,17,12
Truck5103003,N2 start,N105 start,47,51,11,4
Truck5102872,N1 start,N2 start,40,52,17,12
Truck5102877,N2 start,N1 start,40,52,17,12
Truck5102822,N1 start,N105 start,37,53,28,16
Truck5102825,N1 start,N105 start,37,53,28,16
Truck5102826,N1 start,N105 start,37,53,28,16
Truck5102828,N1 start,N105 start,37,53,28,16
Truck5102830,N105 start,N1 start,37,53,28,16
Truck5102886,N1 start,N2 start,41,53,17,12
Truck5102898,N2 start,N1 start,41,53,17,12
Truck5102900,N2 start,N1 start,41,53,17,12
Truck5102845,N105 start,N1 start,38,54,28,16
Truck5102847,N105 start,N1 start,38,54,28,16
Truck5102848,N105 start,N1 start,38,54,28,16
Truck5102903,N1 start,N2 start,42,54,17,12
Truck5102904,N1 start,N2 start,42,54,17,12
Truck5102915,N2 start,N1 start,42,54,17,12
Truck5102916,N2 start,N1 start,42,54,17,12
Truck5102858,N105 start,N1 start,39,55,28,16
Truck5102924,N1 start,N2 start,43,55,17,12
Truck5102936,N2 start,N1 start,43,55,17,12
Truck5102939,N1 start,N2 start,44,56,17,12
Truck5102944,N2 start,N1 start,44,56,17,12
Truck5103097,N2 start,N105 start,52,56,11,4
Truck5102887,N1 start,N105 start,41,57,28,16
Truck5102889,N1 start,N105 start,41,57,28,16
Truck5102891,N105 start,N1 start,41,57,28,16
Truck5102892,N105 start,N1 start,41,57,28,16
Truck5102893,N105 start,N1 start,41,57,28,16
Truck5102952,N1 start,N2 start,45,57,17,12
Truck5102956,N1 start,N2 start,45,57,17,12
Truck5102957,N1 start,N2 start,45,57,17,12
Truck5102967,N2 start,N1 start,45,57,17,12
Truck5102909,N105 start,N1 start,42,58,28,16
Truck5102973,N1 start,N2 start,46,58,17,12
Truck5102985,N2 start,N1 start,46,58,17,12
Truck5103130,N2 start,N105 start,54,58,11,4
Truck5102923,N1 start,N105 start,43,59,28,16
Truck5102925,N1 start,N105 start,43,59,28,16
Truck5102927,N1 start,N105 start,43,59,28,16
Truck5102993,N1 start,N2 start,47,59,17,12
Truck5103004,N2 start,N1 start,47,59,17,12
Truck5102942,N105 start,N1 start,44,60,28,16
Truck5103007,N1 start,N2 start,48,60,17,12
Truck5102950,N1 start,N105 start,45,61,28,16
Truck5102961,N105 start,N1 start,45,61,28,16
Truck5103031,N1 start,N2 start,49,61,17,12
Truck5103032,N1 start,N2 start,49,61,17,12
Truck5103175,N2 start,N105 start,57,61,11,4
Truck5102977,N105 start,N1 start,46,62,28,16
Truck5102979,N105 start,N1 start,46,62,28,16
Truck5103047,N1 start,N2 start,50,62,17,12
Truck5103048,N1 start,N2 start,50,62,17,12
Truck5103049,N1 start,N2 start,50,62,17,12
Truck5103050,N1 start,N2 start,50,62,17,12
Truck5103058,N2 start,N1 start,50,62,17,12
Truck5103159,N105 start,N2 start,56,62,11,6
Truck5102989,N1 start,N105 start,47,63,28,16
Truck5102997,N105 start,N1 start,47,63,28,16
Truck5103060,N1 start,N2 start,51,63,17,12
Truck5103061,N1 start,N2 start,51,63,17,12
Truck5103078,N2 start,N1 start,51,63,17,12
Truck5103079,N2 start,N1 start,51,63,17,12
Truck5103008,N1 start,N105 start,48,64,28,16
Truck5103083,N1 start,N2 start,52,64,17,12
Truck5103085,N1 start,N2 start,52,64,17,12
Truck5103088,N1 start,N2 start,52,64,17,12
Truck5103098,N2 start,N1 start,52,64,17,12
Truck5102205,N2 start,N105 end,1,65,104,64
Truck5103033,N1 start,N105 start,49,65,28,16
Truck5103037,N105 start,N1 start,49,65,28,16
Truck5103113,N2 start,N1 start,53,65,17,12
Truck5103114,N2 start,N1 start,53,65,17,12
Truck5102254,N2 start,N105 end,3,66,104,63
Truck5103128,N2 start,N1 start,54,66,17,12
Truck5103267,N2 start,N105 start,62,66,11,4
Truck5103068,N105 start,N1 start,51,67,28,16
Truck5103069,N105 start,N1 start,51,67,28,16
Truck5103137,N1 start,N2 start,55,67,17,12
Truck5102270,N105 end,N2 start,4,68,104,64
Truck5102287,N105 end,N2 start,5,68,104,63
Truck5103084,N1 start,N105 start,52,68,28,16
Truck5103086,N1 start,N105 start,52,68,28,16
Truck5103094,N105 start,N1 start,52,68,28,16
Truck5103152,N1 start,N2 start,56,68,17,12
Truck5103155,N1 start,N2 start,56,68,17,12
Truck5103290,N2 start,N105 start,64,68,11,4
Truck5102220,N105 start,N105 end,2,69,115,67
Truck5102245,N105 start,N105 end,3,69,115,66
Truck5102288,N105 end,N2 start,5,69,104,64
Truck5103107,N105 start,N1 start,53,69,28,16
Truck5103166,N1 start,N2 start,57,69,17,12
Truck5103168,N1 start,N2 start,57,69,17,12
Truck5103120,N1 start,N105 start,54,70,28,16
Truck5103184,N1 start,N2 start,58,70,17,12
Truck5103188,N1 start,N2 start,58,70,17,12
Truck5103197,N2 start,N1 start,58,70,17,12
Truck5102304,N105 end,N105 start,6,71,115,65
Truck5103136,N1 start,N105 start,55,71,28,16
Truck5103139,N105 start,N1 start,55,71,28,16
Truck5103140,N105 start,N1 start,55,71,28,16
Truck5103203,N1 start,N2 start,59,71,17,12
Truck5103204,N1 start,N2 start,59,71,17,12
Truck5103213,N2 start,N1 start,59,71,17,12
Truck5103214,N2 start,N1 start,59,71,17,12
Truck5103306,N105 start,N2 start,65,71,11,6
Truck5103156,N1 start,N105 start,56,72,28,16
Truck5103221,N1 start,N2 start,60,72,17,12
Truck5103223,N1 start,N2 start,60,72,17,12
Truck5103235,N2 start,N1 start,60,72,17,12
Truck5102267,N105 start,N105 end,4,73,115,69
Truck5103167,N1 start,N105 start,57,73,28,16
Truck5103169,N1 start,N105 start,57,73,28,16
Truck5103172,N105 start,N1 start,57,73,28,16
Truck5103173,N105 start,N1 start,57,73,28,16
Truck5103174,N105 start,N1 start,57,73,28,16
Truck5103245,N1 start,N2 start,61,73,17,12
Truck5102337,N105 start,N105 end,8,74,115,66
Truck5102375,N105 end,N2 start,10,74,104,64
Truck5103183,N1 start,N105 start,58,74,28,16
Truck5103186,N1 start,N105 start,58,74,28,16
Truck5103364,N105 start,N2 start,68,74,11,6
Truck5103406,N2 start,N105 start,70,74,11,4
Truck5102199,N105 end,N1 start,1,75,121,74
Truck5102227,N105 end,N1 start,2,75,121,73
Truck5102374,N105 end,N105 start,10,76,115,66
Truck5102406,N105 end,N2 start,12,76,104,64
Truck5102419,N105 end,N2 start,13,76,104,63
Truck5103222,N1 start,N105 start,60,76,28,16
Truck5103229,N105 start,N1 start,60,76,28,16
Truck5103280,N1 start,N2 start,64,76,17,12
Truck5103292,N2 start,N1 start,64,76,17,12
Truck5103293,N2 start,N1 start,64,76,17,12
Truck5103400,N105 start,N2 start,70,76,11,6
Truck5102216,N1 start,N105 end,2,77,121,75
Truck5103238,N1 start,N105 start,61,77,28,16
Truck5103240,N1 start,N105 start,61,77,28,16
Truck5103242,N1 start,N105 start,61,77,28,16
Truck5103247,N1 start,N105 start,61,77,28,16
Truck5103299,N1 start,N2 start,65,77,17,12
Truck5103300,N1 start,N2 start,65,77,17,12
Truck5103308,N2 start,N1 start,65,77,17,12
Truck5103420,N105 start,N2 start,71,77,11,6
Truck5102223,N105 end,N1 start,2,78,121,76
Truck5102226,N105 end,N1 start,2,78,121,76
Truck5102248,N105 end,N1 start,3,78,121,75
Truck5102249,N105 end,N1 start,3,78,121,75
Truck5102268,N105 end,N1 start,4,78,121,74
Truck5103264,N105 start,N1 start,62,78,28,16
Truck5103323,N2 start,N1 start,66,78,17,12
Truck5103325,N2 start,N1 start,66,78,17,12
Truck5102269,N105 end,N1 start,4,79,121,75
Truck5103273,N105 start,N1 start,63,79,28,16
Truck5103275,N105 start,N1 start,63,79,28,16
Truck5103332,N1 start,N2 start,67,79,17,12
Truck5103342,N2 start,N1 start,67,79,17,12
Truck5103344,N2 start,N1 start,67,79,17,12
Truck5103345,N2 start,N1 start,67,79,17,12
Truck5102240,N1 start,N105 end,3,80,121,77
Truck5102285,N1 start,N105 end,5,80,121,75
Truck5102512,N2 start,N105 end,18,80,104,62
Truck5103352,N1 start,N2 start,68,80,17,12
Truck5103354,N1 start,N2 start,68,80,17,12
Truck5103471,N105 start,N2 start,74,80,11,6
Truck5102263,N1 start,N105 end,4,81,121,77
Truck5102321,N105 end,N1 start,7,81,121,74
Truck5102442,N105 start,N105 end,14,81,115,67
Truck5102444,N105 start,N105 end,14,81,115,67
Truck5103298,N1 start,N105 start,65,81,28,16
Truck5103371,N1 start,N2 start,69,81,17,12
Truck5103385,N2 start,N1 start,69,81,17,12
Truck5103386,N2 start,N1 start,69,81,17,12
Truck5103313,N1 start,N105 start,66,82,28,16
Truck5103389,N1 start,N2 start,70,82,17,12
Truck5103394,N1 start,N2 start,70,82,17,12
Truck5103395,N1 start,N2 start,70,82,17,12
Truck5103408,N2 start,N1 start,70,82,17,12
Truck5103409,N2 start,N1 start,70,82,17,12
Truck5103412,N2 start,N1 start,70,82,17,12
Truck5102547,N2 start,N105 end,20,83,104,63
Truck5103328,N1 start,N105 start,67,83,28,16
Truck5103330,N1 start,N105 start,67,83,28,16
Truck5103336,N105 start,N1 start,67,83,28,16
Truck5103414,N1 start,N2 start,71,83,17,12
Truck5103416,N1 start,N2 start,71,83,17,12
Truck5103425,N2 start,N1 start,71,83,17,12
Truck5102358,N105 end,N1 start,9,84,121,75
Truck5103351,N1 start,N105 start,68,84,28,16
Truck5103358,N1 start,N105 start,68,84,28,16
Truck5103365,N105 start,N1 start,68,84,28,16
Truck5103436,N2 start,N1 start,72,84,17,12
Truck5102363,N1 start,N105 end,10,85,121,75
Truck5103376,N105 start,N1 start,69,85,28,16
Truck5103377,N105 start,N1 start,69,85,28,16
Truck5103440,N1 start,N2 start,73,85,17,12
Truck5103441,N1 start,N2 start,73,85,17,12
Truck5103442,N1 start,N2 start,73,85,17,12
Truck5103454,N2 start,N1 start,73,85,17,12
Truck5103455,N2 start,N1 start,73,85,17,12
Truck5102380,N1 start,N105 end,11,86,121,75
Truck5102525,N105 end,N105 start,19,86,115,67
Truck5102543,N105 end,N105 start,20,86,115,66
Truck5103390,N1 start,N105 start,70,86,28,16
Truck5103461,N1 start,N2 start,74,86,17,12
Truck5103464,N1 start,N2 start,74,86,17,12
Truck5103465,N1 start,N2 start,74,86,17,12
Truck5102405,N105 end,N1 start,12,87,121,75
Truck5102437,N1 start,N105 end,14,87,121,73
Truck5102575,N105 end,N2 start,22,87,104,65
Truck5103418,N105 start,N1 start,71,87,28,16
Truck5103419,N105 start,N1 start,71,87,28,16
Truck5103422,N105 start,N1 start,71,87,28,16
Truck5103477,N1 start,N2 start,75,87,17,12
Truck5103478,N1 start,N2 start,75,87,17,12
Truck5103479,N1 start,N2 start,75,87,17,12
Truck5103482,N1 start,N2 start,75,87,17,12
Truck5103494,N2 start,N1 start,75,87,17,12
Truck5103495,N2 start,N1 start,75,87,17,12
Truck5103592,N105 start,N2 start,81,87,11,6
Truck5102399,N1 start,N105 end,12,88,121,76
Truck5102429,N1 start,N105 end,14,88,121,74
Truck5102445,N105 end,N1 start,14,88,121,74
Truck5102617,N105 end,N2 start,24,88,104,64
Truck5103432,N1 start,N105 start,72,88,28,16
Truck5103501,N1 start,N2 start,76,88,17,12
Truck5103503,N1 start,N2 start,76,88,17,12
Truck5103504,N1 start,N2 start,76,88,17,12
Truck5102420,N105 end,N1 start,13,89,121,76
Truck5102439,N1 start,N105 end,14,89,121,75
Truck5102463,N105 end,N1 start,15,89,121,74
Truck5102464,N105 end,N1 start,15,89,121,74
Truck5102477,N105 end,N1 start,16,89,121,73
Truck5102597,N105 start,N105 end,23,89,115,66
Truck5103450,N105 start,N1 start,73,89,28,16
Truck5103451,N105 start,N1 start,73,89,28,16
Truck5103527,N2 start,N1 start,77,89,17,12
Truck5103528,N2 start,N1 start,77,89,17,12
Truck5103530,N2 start,N1 start,77,89,17,12
Truck5103625,N105 start,N2 start,83,89,11,6
Truck5102452,N1 start,N105 end,15,90,121,75
Truck5103545,N2 start,N1 start,78,90,17,12
