truck_id,source_id,sink_id,generated_at_step,removed_at_step,infra_crossing_count,total_driving_time
Truck255379,N105 start,N2 start,1,7,11,6
Truck255412,N2 start,N105 start,3,7,11,4
Truck255398,N204 end,N207 start,2,8,13,6
Truck255410,N105 start,N2 start,3,9,11,6
Truck255365,N2 start,N1 start,0,12,17,12
Truck255366,N2 start,N1 start,0,12,17,12
Truck255488,N2 start,N105 start,8,12,11,4
Truck255489,N2 start,N105 start,8,12,11,4
Truck255374,N1 start,N2 start,1,13,17,12
Truck255375,N1 start,N2 start,1,13,17,12
Truck255401,N1 start,N2 start,3,15,17,12
Truck255503,N105 start,N2 start,9,15,11,6
Truck255360,N105 start,N1 start,0,16,28,16
Truck255361,N105 start,N1 start,0,16,28,16
Truck255370,N1 start,N105 start,1,17,28,16
Truck255373,N1 start,N105 start,1,17,28,16
Truck255380,N105 start,N1 start,1,17,28,16
Truck255431,N1 start,N2 start,5,17,17,12
Truck255439,N2 start,N1 start,5,17,17,12
Truck255440,N2 start,N1 start,5,17,17,12
Truck255537,N105 start,N2 start,11,17,11,6
Truck255387,N1 start,N105 start,2,18,28,16
Truck255388,N1 start,N105 start,2,18,28,16
Truck255389,N105 start,N1 start,2,18,28,16
Truck255445,N1 start,N2 start,6,18,17,12
Truck255446,N1 start,N2 start,6,18,17,12
Truck255453,N1 start,N2 start,6,18,17,12
Truck255463,N2 start,N1 start,6,18,17,12
Truck255602,N2 start,N105 start,15,19,11,4
Truck255414,N1 start,N105 start,4,20,28,16
Truck255419,N1 start,N105 start,4,20,28,16
Truck255477,N1 start,N2 start,8,20,17,12
Truck255432,N1 start,N105 start,5,21,28,16
Truck255494,N1 start,N2 start,9,21,17,12
Truck255497,N1 start,N2 start,9,21,17,12
Truck255510,N2 start,N1 start,9,21,17,12
Truck255511,N2 start,N1 start,9,21,17,12
Truck255444,N1 start,N105 start,6,22,28,16
Truck255458,N105 start,N1 start,6,22,28,16
Truck255459,N105 start,N1 start,6,22,28,16
Truck255460,N105 start,N1 start,6,22,28,16
