truck_id,source_id,sink_id,generated_at_step,removed_at_step,infra_crossing_count,total_driving_time
Truck6123078,N105 start,N2 start,1,7,11,6
Truck6123094,N105 start,N2 start,2,8,11,6
Truck6123110,N105 start,N2 start,3,9,11,6
Truck6123161,N2 start,N105 start,6,10,11,4
Truck6123194,N2 start,N105 start,8,12,11,4
Truck6123081,N2 start,N1 start,1,13,17,12
Truck6123090,N1 start,N2 start,2,14,17,12
Truck6123097,N2 start,N1 start,2,14,17,12
Truck6123098,N2 start,N1 start,2,14,17,12
Truck6123100,N1 start,N2 start,3,15,17,12
Truck6123101,N1 start,N2 start,3,15,17,12
Truck6123116,N2 start,N1 start,3,15,17,12
Truck6123252,N2 start,N105 start,11,15,11,4
Truck6123059,N1 start,N105 start,0,16,28,16
Truck6123065,N105 start,N1 start,0,16,28,16
Truck6123120,N1 start,N2 start,4,16,17,12
Truck6123129,N2 start,N1 start,4,16,17,12
Truck6123130,N2 start,N1 start,4,16,17,12
Truck6123223,N105 start,N2 start,10,16,11,6
Truck6123074,N1 start,N105 start,1,17,28,16
Truck6123077,N105 start,N1 start,1,17,28,16
Truck6123088,N1 start,N105 start,2,18,28,16
Truck6123089,N1 start,N105 start,2,18,28,16
Truck6123095,N105 start,N1 start,2,18,28,16
Truck6123096,N105 start,N1 start,2,18,28,16
Truck6123151,N1 start,N2 start,6,18,17,12
Truck6123160,N2 start,N1 start,6,18,17,12
Truck6123108,N105 start,N1 start,3,19,28,16
Truck6123109,N105 start,N1 start,3,19,28,16
Truck6123166,N1 start,N2 start,7,19,17,12
Truck6123173,N2 start,N1 start,7,19,17,12
Truck6123273,N105 start,N2 start,13,19,11,6
Truck6123124,N1 start,N105 start,4,20,28,16
Truck6123127,N105 start,N1 start,4,20,28,16
Truck6123181,N1 start,N2 start,8,20,17,12
Truck6123317,N2 start,N105 start,16,20,11,4
Truck6123203,N1 start,N2 start,9,21,17,12
Truck6123205,N1 start,N2 start,9,21,17,12
Truck6123155,N105 start,N1 start,6,22,28,16
Truck6123156,N105 start,N1 start,6,22,28,16
Truck6123224,N2 start,N1 start,10,22,17,12
Truck6123226,N2 start,N1 start,10,22,17,12
Truck6123227,N2 start,N1 start,10,22,17,12
Truck6123310,N105 start,N2 start,16,22,11,6
Truck6123351,N2 start,N105 start,18,22,11,4
Truck6123163,N1 start,N105 start,7,23,28,16
Truck6123165,N1 start,N105 start,7,23,28,16
Truck6123177,N1 start,N105 start,8,24,28,16
Truck6123180,N1 start,N105 start,8,24,28,16
Truck6123186,N105 start,N1 start,8,24,28,16
Truck6123187,N105 start,N1 start,8,24,28,16
Truck6123188,N105 start,N1 start,8,24,28,16
Truck6123264,N2 start,N1 start,12,24,17,12
Truck6123391,N2 start,N105 start,20,24,11,4
Truck6123202,N1 start,N105 start,9,25,28,16
Truck6123209,N1 start,N105 start,9,25,28,16
Truck6123210,N1 start,N105 start,9,25,28,16
Truck6123211,N1 start,N105 start,9,25,28,16
Truck6123267,N1 start,N2 start,13,25,17,12
Truck6123268,N1 start,N2 start,13,25,17,12
Truck6123277,N2 start,N1 start,13,25,17,12
Truck6123219,N1 start,N105 start,10,26,28,16
Truck6123282,N1 start,N2 start,14,26,17,12
Truck6123383,N105 start,N2 start,20,26,11,6
Truck6123234,N1 start,N105 start,11,27,28,16
Truck6123236,N1 start,N105 start,11,27,28,16
Truck6123256,N1 start,N105 start,12,28,28,16
Truck6123301,N1 start,N2 start,16,28,17,12
Truck6123302,N1 start,N2 start,16,28,17,12
Truck6123315,N2 start,N1 start,16,28,17,12
Truck6123316,N2 start,N1 start,16,28,17,12
Truck6123272,N105 start,N1 start,13,29,28,16
Truck6123318,N1 start,N2 start,17,29,17,12
Truck6123320,N1 start,N2 start,17,29,17,12
Truck6123334,N2 start,N1 start,17,29,17,12
Truck6123280,N1 start,N105 start,14,30,28,16
Truck6123283,N1 start,N105 start,14,30,28,16
Truck6123348,N2 start,N1 start,18,30,17,12
Truck6123349,N2 start,N1 start,18,30,17,12
Truck6123295,N105 start,N1 start,15,31,28,16
Truck6123356,N1 start,N2 start,19,31,17,12
Truck6123358,N1 start,N2 start,19,31,17,12
Truck6123308,N105 start,N1 start,16,32,28,16
Truck6123309,N105 start,N1 start,16,32,28,16
Truck6123373,N1 start,N2 start,20,32,17,12
Truck6123390,N2 start,N1 start,20,32,17,12
Truck6123392,N2 start,N1 start,20,32,17,12
Truck6123322,N1 start,N105 start,17,33,28,16
Truck6123327,N105 start,N1 start,17,33,28,16
Truck6123329,N105 start,N1 start,17,33,28,16
Truck6123330,N105 start,N1 start,17,33,28,16
