truck_id,source_id,sink_id,generated_at_step,removed_at_step,infra_crossing_count,total_driving_time
Truck127777,N105 start,N2 start,0,6,11,6
Truck127783,N2 start,N1 start,0,12,17,12
Truck127787,N1 start,N2 start,1,13,17,12
Truck127788,N1 start,N2 start,1,13,17,12
Truck127790,N1 start,N2 start,1,13,17,12
Truck127791,N1 start,N2 start,1,13,17,12
Truck127796,N2 start,N1 start,1,13,17,12
Truck127797,N2 start,N1 start,1,13,17,12
Truck127798,N2 start,N1 start,1,13,17,12
Truck127799,N2 start,N1 start,1,13,17,12
Truck127899,N105 start,N2 start,7,13,11,6
Truck127810,N1 start,N2 start,2,14,17,12
Truck127811,N1 start,N2 start,2,14,17,12
Truck127812,N1 start,N2 start,2,14,17,12
Truck127826,N2 start,N1 start,2,14,17,12
Truck127833,N1 start,N2 start,3,15,17,12
Truck127844,N2 start,N1 start,3,15,17,12
Truck127845,N2 start,N1 start,3,15,17,12
Truck127846,N2 start,N1 start,3,15,17,12
Truck127772,N1 start,N105 start,0,16,28,16
Truck127778,N105 start,N1 start,0,16,28,16
Truck127853,N1 start,N2 start,4,16,17,12
Truck127862,N2 start,N1 start,4,16,17,12
Truck127863,N2 start,N1 start,4,16,17,12
Truck127786,N1 start,N105 start,1,17,28,16
Truck127876,N2 start,N1 start,5,17,17,12
Truck128006,N2 start,N105 start,13,17,11,4
Truck127807,N1 start,N105 start,2,18,28,16
Truck127819,N105 start,N1 start,2,18,28,16
Truck127880,N1 start,N2 start,6,18,17,12
Truck127881,N1 start,N2 start,6,18,17,12
Truck128027,N2 start,N105 start,14,18,11,4
Truck127827,N1 start,N105 start,3,19,28,16
Truck127841,N105 start,N1 start,3,19,28,16
Truck127895,N1 start,N2 start,7,19,17,12
Truck127901,N2 start,N1 start,7,19,17,12
Truck127902,N2 start,N1 start,7,19,17,12
Truck127903,N2 start,N1 start,7,19,17,12
Truck127995,N105 start,N2 start,13,19,11,6
Truck128048,N2 start,N105 start,15,19,11,4
Truck127854,N1 start,N105 start,4,20,28,16
Truck127922,N2 start,N1 start,8,20,17,12
Truck128060,N2 start,N105 start,16,20,11,4
Truck127867,N1 start,N105 start,5,21,28,16
Truck127927,N1 start,N2 start,9,21,17,12
Truck127935,N2 start,N1 start,9,21,17,12
Truck127889,N105 start,N1 start,6,22,28,16
Truck127945,N1 start,N2 start,10,22,17,12
Truck127956,N2 start,N1 start,10,22,17,12
Truck128057,N105 start,N2 start,16,22,11,6
Truck127962,N1 start,N2 start,11,23,17,12
Truck127963,N1 start,N2 start,11,23,17,12
Truck127971,N2 start,N1 start,11,23,17,12
Truck127973,N2 start,N1 start,11,23,17,12
Truck127909,N1 start,N105 start,8,24,28,16
Truck127916,N105 start,N1 start,8,24,28,16
Truck127917,N105 start,N1 start,8,24,28,16
Truck127976,N1 start,N2 start,12,24,17,12
Truck127977,N1 start,N2 start,12,24,17,12
Truck127988,N2 start,N1 start,12,24,17,12
Truck127989,N2 start,N1 start,12,24,17,12
Truck127990,N2 start,N1 start,12,24,17,12
Truck128129,N2 start,N105 start,20,24,11,4
Truck127930,N1 start,N105 start,9,25,28,16
Truck127947,N1 start,N105 start,10,26,28,16
Truck127951,N105 start,N1 start,10,26,28,16
Truck127954,N105 start,N1 start,10,26,28,16
Truck128013,N1 start,N2 start,14,26,17,12
Truck128024,N2 start,N1 start,14,26,17,12
Truck128025,N2 start,N1 start,14,26,17,12
Truck128026,N2 start,N1 start,14,26,17,12
Truck128124,N105 start,N2 start,20,26,11,6
Truck127967,N105 start,N1 start,11,27,28,16
Truck127968,N105 start,N1 start,11,27,28,16
Truck128031,N1 start,N2 start,15,27,17,12
