truck_id,source_id,sink_id,generated_at_step,removed_at_step,infra_crossing_count,total_driving_time
Truck638616,N2 start,N105 start,3,7,11,4
Truck638658,N2 start,N105 start,5,9,11,4
Truck638542,N1 start,N2 start,0,12,17,12
Truck638557,N2 start,N1 start,0,12,17,12
Truck638559,N2 start,N1 start,0,12,17,12
Truck638562,N1 start,N2 start,1,13,17,12
Truck638566,N1 start,N2 start,1,13,17,12
Truck638580,N1 start,N2 start,2,14,17,12
Truck638581,N1 start,N2 start,2,14,17,12
Truck638584,N1 start,N2 start,2,14,17,12
Truck638585,N1 start,N2 start,2,14,17,12
Truck638591,N2 start,N1 start,2,14,17,12
Truck638740,N2 start,N105 start,10,14,11,4
Truck638599,N1 start,N2 start,3,15,17,12
Truck638600,N1 start,N2 start,3,15,17,12
Truck638602,N1 start,N2 start,3,15,17,12
Truck638603,N1 start,N2 start,3,15,17,12
Truck638615,N2 start,N1 start,3,15,17,12
Truck638714,N105 start,N2 start,9,15,11,6
Truck638544,N1 start,N105 start,0,16,28,16
Truck638547,N1 start,N105 start,0,16,28,16
Truck638549,N1 start,N105 start,0,16,28,16
Truck638553,N105 start,N1 start,0,16,28,16
Truck638554,N105 start,N1 start,0,16,28,16
Truck638619,N1 start,N2 start,4,16,17,12
Truck638620,N1 start,N2 start,4,16,17,12
Truck638634,N2 start,N1 start,4,16,17,12
Truck638636,N2 start,N1 start,4,16,17,12
Truck638563,N1 start,N105 start,1,17,28,16
Truck638645,N1 start,N2 start,5,17,17,12
Truck638646,N1 start,N2 start,5,17,17,12
Truck638647,N1 start,N2 start,5,17,17,12
Truck638657,N2 start,N1 start,5,17,17,12
Truck638660,N2 start,N1 start,5,17,17,12
Truck638661,N2 start,N1 start,5,17,17,12
Truck638579,N1 start,N105 start,2,18,28,16
Truck638665,N1 start,N2 start,6,18,17,12
Truck638667,N1 start,N2 start,6,18,17,12
Truck638670,N1 start,N2 start,6,18,17,12
Truck638678,N2 start,N1 start,6,18,17,12
Truck638772,N105 start,N2 start,12,18,11,6
Truck638819,N2 start,N105 start,14,18,11,4
Truck638598,N1 start,N105 start,3,19,28,16
Truck638679,N1 start,N2 start,7,19,17,12
Truck638680,N1 start,N2 start,7,19,17,12
Truck638693,N2 start,N1 start,7,19,17,12
Truck638795,N105 start,N2 start,13,19,11,6
Truck638842,N2 start,N105 start,15,19,11,4
Truck638704,N2 start,N1 start,8,20,17,12
Truck638865,N2 start,N105 start,16,20,11,4
Truck638644,N1 start,N105 start,5,21,28,16
Truck638719,N2 start,N1 start,9,21,17,12
Truck638720,N2 start,N1 start,9,21,17,12
Truck638834,N105 start,N2 start,15,21,11,6
Truck638836,N105 start,N2 start,15,21,11,6
Truck638668,N1 start,N105 start,6,22,28,16
Truck638669,N1 start,N105 start,6,22,28,16
Truck638723,N1 start,N2 start,10,22,17,12
Truck638724,N1 start,N2 start,10,22,17,12
Truck638738,N2 start,N1 start,10,22,17,12
Truck638741,N2 start,N1 start,10,22,17,12
Truck638858,N105 start,N2 start,16,22,11,6
Truck638915,N2 start,N105 start,19,23,11,4
Truck638695,N1 start,N105 start,8,24,28,16
Truck638701,N105 start,N1 start,8,24,28,16
Truck638767,N1 start,N2 start,12,24,17,12
Truck638769,N1 start,N2 start,12,24,17,12
Truck638770,N1 start,N2 start,12,24,17,12
Truck638779,N2 start,N1 start,12,24,17,12
Truck638780,N2 start,N1 start,12,24,17,12
Truck638707,N1 start,N105 start,9,25,28,16
Truck638709,N1 start,N105 start,9,25,28,16
Truck638710,N1 start,N105 start,9,25,28,16
Truck638715,N105 start,N1 start,9,25,28,16
Truck638799,N2 start,N1 start,13,25,17,12
Truck638800,N2 start,N1 start,13,25,17,12
Truck638726,N1 start,N105 start,10,26,28,16
Truck638729,N105 start,N1 start,10,26,28,16
Truck638730,N105 start,N1 start,10,26,28,16
Truck638731,N105 start,N1 start,10,26,28,16
