truck_id,source_id,sink_id,generated_at_step,removed_at_step,infra_crossing_count,total_driving_time
Truck2551103,N105 start,N2 start,1,7,11,6
Truck2551154,N105 start,N2 start,3,9,11,6
Truck2551198,N2 start,N105 start,5,9,11,4
Truck2551174,N105 start,N2 start,4,10,11,6
Truck2551096,N2 start,N1 start,0,12,17,12
Truck2551097,N1 start,N2 start,1,13,17,12
Truck2551111,N2 start,N1 start,1,13,17,12
Truck2551112,N2 start,N1 start,1,13,17,12
Truck2551115,N2 start,N1 start,1,13,17,12
Truck2551228,N105 start,N2 start,7,13,11,6
Truck2551122,N1 start,N2 start,2,14,17,12
Truck2551138,N2 start,N1 start,2,14,17,12
Truck2551141,N2 start,N1 start,2,14,17,12
Truck2551142,N2 start,N1 start,2,14,17,12
Truck2551143,N2 start,N1 start,2,14,17,12
Truck2551146,N1 start,N2 start,3,15,17,12
Truck2551147,N1 start,N2 start,3,15,17,12
Truck2551160,N2 start,N1 start,3,15,17,12
Truck2551161,N2 start,N1 start,3,15,17,12
Truck2551163,N2 start,N1 start,3,15,17,12
Truck2551264,N105 start,N2 start,9,15,11,6
Truck2551092,N1 start,N105 start,0,16,28,16
Truck2551095,N105 start,N1 start,0,16,28,16
Truck2551169,N1 start,N2 start,4,16,17,12
Truck2551184,N2 start,N1 start,4,16,17,12
Truck2551098,N1 start,N105 start,1,17,28,16
Truck2551105,N105 start,N1 start,1,17,28,16
Truck2551106,N105 start,N1 start,1,17,28,16
Truck2551121,N1 start,N105 start,2,18,28,16
Truck2551127,N105 start,N1 start,2,18,28,16
Truck2551129,N105 start,N1 start,2,18,28,16
Truck2551130,N105 start,N1 start,2,18,28,16
Truck2551204,N1 start,N2 start,6,18,17,12
Truck2551151,N105 start,N1 start,3,19,28,16
Truck2551152,N105 start,N1 start,3,19,28,16
Truck2551155,N105 start,N1 start,3,19,28,16
Truck2551221,N1 start,N2 start,7,19,17,12
Truck2551234,N2 start,N1 start,7,19,17,12
Truck2551236,N2 start,N1 start,7,19,17,12
Truck2551240,N1 start,N2 start,8,20,17,12
Truck2551352,N105 start,N2 start,14,20,11,6
Truck2551194,N105 start,N1 start,5,21,28,16
Truck2551256,N1 start,N2 start,9,21,17,12
Truck2551257,N1 start,N2 start,9,21,17,12
Truck2551209,N105 start,N1 start,6,22,28,16
Truck2551210,N105 start,N1 start,6,22,28,16
Truck2551211,N105 start,N1 start,6,22,28,16
Truck2551270,N1 start,N2 start,10,22,17,12
Truck2551276,N1 start,N2 start,10,22,17,12
Truck2551284,N2 start,N1 start,10,22,17,12
Truck2551285,N2 start,N1 start,10,22,17,12
Truck2551419,N2 start,N105 start,18,22,11,4
Truck2551224,N1 start,N105 start,7,23,28,16
Truck2551289,N1 start,N2 start,11,23,17,12
Truck2551291,N1 start,N2 start,11,23,17,12
Truck2551302,N2 start,N1 start,11,23,17,12
Truck2551438,N2 start,N105 start,19,23,11,4
Truck2551238,N1 start,N105 start,8,24,28,16
Truck2551245,N105 start,N1 start,8,24,28,16
Truck2551306,N1 start,N2 start,12,24,17,12
Truck2551318,N2 start,N1 start,12,24,17,12
Truck2551253,N1 start,N105 start,9,25,28,16
Truck2551255,N1 start,N105 start,9,25,28,16
Truck2551258,N1 start,N105 start,9,25,28,16
Truck2551265,N105 start,N1 start,9,25,28,16
Truck2551322,N1 start,N2 start,13,25,17,12
Truck2551331,N2 start,N1 start,13,25,17,12
Truck2551472,N2 start,N105 start,21,25,11,4
Truck2551269,N1 start,N105 start,10,26,28,16
Truck2551281,N105 start,N1 start,10,26,28,16
Truck2551337,N1 start,N2 start,14,26,17,12
Truck2551340,N1 start,N2 start,14,26,17,12
Truck2551345,N1 start,N2 start,14,26,17,12
Truck2551355,N2 start,N1 start,14,26,17,12
Truck2551356,N2 start,N1 start,14,26,17,12
Truck2551295,N105 start,N1 start,11,27,28,16
Truck2551296,N105 start,N1 start,11,27,28,16
Truck2551364,N1 start,N2 start,15,27,17,12
Truck2551368,N1 start,N2 start,15,27,17,12
Truck2551375,N2 start,N1 start,15,27,17,12
Truck2551510,N2 start,N105 start,23,27,11,4
Truck2551312,N105 start,N1 start,12,28,28,16
Truck2551377,N1 start,N2 start,16,28,17,12
Truck2551388,N2 start,N1 start,16,28,17,12
Truck2551402,N2 start,N1 start,17,29,17,12
Truck2551403,N2 start,N1 start,17,29,17,12
Truck2551343,N1 start,N105 start,14,30,28,16
Truck2551348,N105 start,N1 start,14,30,28,16
Truck2551349,N105 start,N1 start,14,30,28,16
Truck2551350,N105 start,N1 start,14,30,28,16
Truck2551351,N105 start,N1 start,14,30,28,16
Truck2551407,N1 start,N2 start,18,30,17,12
