truck_id,generated_at_step,removed_at_step,total_driving_time
Truck24480,0,555,555
Truck24481,5,563,558
Truck24483,15,573,558
Truck24484,20,575,555
Truck24486,30,585,555
Truck24487,35,590,555
Truck24488,40,598,558
Truck24489,45,600,555
Truck24490,50,605,555
Truck24491,55,610,555
Truck24482,10,611,601
Truck24492,60,615,555
Truck24493,65,620,555
Truck24494,70,625,555
Truck24495,75,630,555
Truck24496,80,635,555
Truck24497,85,644,559
Truck24498,90,648,558
Truck24499,95,656,561
Truck24500,100,658,558
Truck24502,110,668,558
Truck24485,25,670,645
Truck24503,115,670,555
Truck24504,120,675,555
Truck24505,125,680,555
Truck24506,130,685,555
Truck24507,135,690,555
Truck24508,140,695,555
Truck24509,145,700,555
Truck24510,150,705,555
Truck24501,105,709,604
Truck24511,155,710,555
Truck24512,160,715,555
Truck24513,165,720,555
Truck24514,170,725,555
Truck24516,180,735,555
Truck24518,190,748,558
Truck24519,195,753,558
Truck24520,200,757,557
Truck24521,205,760,555
Truck24522,210,765,555
Truck24523,215,770,555
Truck24515,175,776,601
Truck24524,220,778,558
Truck24525,225,783,558
Truck24527,235,790,555
Truck24528,240,798,558
Truck24529,245,803,558
Truck24530,250,805,555
Truck24531,255,810,555
Truck24532,260,815,555
Truck24533,265,820,555
Truck24534,270,828,558
Truck24517,185,830,645
Truck24526,230,831,601
Truck24536,280,840,560
Truck24537,285,840,555
Truck24535,275,841,566
Truck24538,290,845,555
Truck24539,295,853,558
Truck24540,300,855,555
Truck24541,305,860,555
Truck24542,310,868,558
Truck24543,315,870,555
Truck24546,330,885,555
Truck24544,320,887,567
Truck24547,335,890,555
Truck24548,340,900,560
Truck24550,350,905,555
Truck24551,355,910,555
Truck24552,360,915,555
Truck24553,365,920,555
Truck24545,325,926,601
Truck24554,370,928,558
Truck24555,375,932,557
Truck24556,380,938,558
Truck24558,390,945,555
Truck24560,400,955,555
Truck24561,405,963,558
Truck24562,410,965,555
Truck24563,415,970,555
Truck24565,425,980,555
Truck24564,420,986,566
Truck24566,430,988,558
Truck24549,345,990,645
Truck24567,435,990,555
Truck24568,440,995,555
Truck24569,445,1000,555
Truck24570,450,1005,555
Truck24573,465,1020,555
Truck24574,470,1025,555
Truck24557,385,1030,645
Truck24575,475,1030,555
Truck24576,480,1035,555
Truck24559,395,1040,645
Truck24577,485,1040,555
Truck24578,490,1045,555
Truck24581,505,1060,555
Truck24582,510,1065,555
Truck24583,515,1070,555
Truck24584,520,1075,555
Truck24585,525,1082,557
Truck24586,530,1085,555
Truck24588,540,1098,558
Truck24579,495,1099,604
Truck24571,455,1100,645
Truck24580,500,1101,601
Truck24572,460,1105,645
Truck24590,550,1105,555
Truck24591,555,1110,555
Truck24592,560,1118,558
Truck24593,565,1123,558
Truck24594,570,1125,555
Truck24595,575,1130,555
Truck24597,585,1140,555
Truck24596,580,1141,561
Truck24598,590,1145,555
Truck24599,595,1152,557
Truck24600,600,1158,558
Truck24601,605,1163,558
Truck24602,610,1168,558
Truck24603,615,1173,558
Truck24587,535,1180,645
Truck24605,625,1180,555
Truck24606,630,1185,555
Truck24604,620,1186,566
Truck24589,545,1193,648
Truck24607,635,1193,558
Truck24608,640,1195,555
Truck24609,645,1200,555
Truck24610,650,1205,555
Truck24611,655,1210,555
Truck24612,660,1215,555
Truck24613,665,1223,558
Truck24614,670,1225,555
Truck24615,675,1230,555
Truck24616,680,1235,555
Truck24617,685,1240,555
Truck24618,690,1245,555
Truck24619,695,1250,555
Truck24620,700,1258,558
Truck24622,710,1268,558
Truck24623,715,1270,555
Truck24624,720,1275,555
Truck24625,725,1280,555
Truck24626,730,1285,555
Truck24628,740,1295,555
Truck24630,750,1305,555
Truck24621,705,1306,601
Truck24631,755,1310,555
Truck24629,745,1311,566
Truck24632,760,1315,555
Truck24635,775,1330,555
Truck24633,765,1331,566
Truck24636,780,1335,555
Truck24627,735,1336,601
Truck24634,770,1337,567
Truck24637,785,1340,555
Truck24638,790,1348,558
Truck24639,795,1350,555
Truck24640,800,1355,555
Truck24641,805,1360,555
Truck24642,810,1365,555
Truck24643,815,1370,555
Truck24644,820,1375,555
Truck24645,825,1380,555
Truck24646,830,1385,555
Truck24647,835,1390,555
Truck24648,840,1395,555
Truck24649,845,1400,555
Truck24650,850,1405,555
Truck24651,855,1410,555
Truck24652,860,1415,555
Truck24653,865,1420,555
Truck24654,870,1425,555
Truck24655,875,1430,555
Truck24656,880,1446,566
Truck24658,890,1448,558
Truck24659,895,1450,555
Truck24660,900,1455,555
Truck24661,905,1460,555
Truck24663,915,1470,555
Truck24662,910,1476,566
Truck24665,925,1480,555
Truck24666,930,1485,555
Truck24664,920,1486,566
Truck24668,940,1495,555
Truck24669,945,1500,555
Truck24670,950,1508,558
Truck24671,955,1510,555
Truck24672,960,1515,555
Truck24673,965,1520,555
Truck24674,970,1525,555
Truck24675,975,1530,555
Truck24657,885,1532,647
Truck24667,935,1536,601
Truck24677,985,1543,558
Truck24678,990,1545,555
Truck24679,995,1553,558
Truck24681,1005,1560,555
Truck24682,1010,1565,555
Truck24683,1015,1570,555
Truck24684,1020,1575,555
Truck24685,1025,1580,555
Truck24676,980,1581,601
Truck24686,1030,1588,558
Truck24688,1040,1595,555
Truck24680,1000,1601,601
Truck24690,1050,1608,558
Truck24691,1055,1610,555
Truck24689,1045,1614,569
Truck24692,1060,1615,555
Truck24693,1065,1620,555
Truck24694,1070,1625,555
Truck24695,1075,1630,555
Truck24696,1080,1635,555
Truck24697,1085,1640,555
Truck24698,1090,1645,555
Truck24699,1095,1653,558
Truck24700,1100,1655,555
Truck24701,1105,1660,555
Truck24703,1115,1670,555
Truck24704,1120,1675,555
Truck24687,1035,1680,645
Truck24705,1125,1680,555
Truck24706,1130,1688,558
Truck24707,1135,1690,555
Truck24708,1140,1695,555
Truck24709,1145,1700,555
Truck24710,1150,1705,555
Truck24711,1155,1710,555
Truck24702,1110,1711,601
Truck24712,1160,1715,555
Truck24713,1165,1720,555
Truck24714,1170,1728,558
Truck24715,1175,1730,555
Truck24716,1180,1735,555
Truck24718,1190,1745,555
Truck24719,1195,1750,555
Truck24720,1200,1758,558
Truck24721,1205,1763,558
Truck24722,1210,1765,555
Truck24723,1215,1770,555
Truck24724,1220,1778,558
Truck24727,1235,1795,560
Truck24726,1230,1796,566
Truck24728,1240,1799,559
Truck24729,1245,1800,555
Truck24730,1250,1805,555
Truck24731,1255,1810,555
Truck24733,1265,1820,555
Truck24732,1260,1826,566
Truck24717,1185,1830,645
Truck24735,1275,1833,558
Truck24736,1280,1835,555
Truck24734,1270,1836,566
Truck24737,1285,1840,555
Truck24738,1290,1845,555
Truck24739,1295,1850,555
Truck24740,1300,1855,555
Truck24742,1310,1868,558
Truck24743,1315,1870,555
Truck24725,1225,1872,647
Truck24744,1320,1875,555
Truck24746,1330,1888,558
Truck24747,1335,1896,561
Truck24748,1340,1898,558
Truck24749,1345,1903,558
Truck24750,1350,1910,560
Truck24751,1355,1910,555
Truck24752,1360,1915,555
Truck24753,1365,1920,555
Truck24754,1370,1925,555
Truck24755,1375,1930,555
Truck24756,1380,1935,555
Truck24757,1385,1940,555
Truck24758,1390,1945,555
Truck24741,1305,1950,645
Truck24760,1400,1955,555
Truck24761,1405,1963,558
Truck24762,1410,1965,555
Truck24745,1325,1970,645
Truck24763,1415,1973,558
Truck24764,1420,1975,555
Truck24766,1430,1985,555
Truck24767,1435,1990,555
Truck24768,1440,1998,558
Truck24769,1445,2000,555
Truck24770,1450,2005,555
Truck24772,1460,2018,558
Truck24773,1465,2020,555
Truck24771,1455,2021,566
Truck24774,1470,2025,555
Truck24775,1475,2030,555
Truck24776,1480,2038,558
Truck24777,1485,2040,555
Truck24759,1395,2044,649
Truck24778,1490,2045,555
Truck24779,1495,2050,555
Truck24780,1500,2058,558
Truck24781,1505,2060,555
Truck24782,1510,2065,555
Truck24765,1425,2070,645
Truck24783,1515,2073,558
Truck24784,1520,2075,555
