truck_id,generated_at_step,removed_at_step,total_driving_time
Truck14400,0,555,555
Truck14401,5,560,555
Truck14402,10,567,557
Truck14403,15,570,555
Truck14404,20,575,555
Truck14405,25,580,555
Truck14406,30,585,555
Truck14407,35,590,555
Truck14408,40,599,559
Truck14410,50,609,559
Truck14411,55,610,555
Truck14409,45,616,571
Truck14413,65,624,559
Truck14414,70,625,555
Truck14416,80,635,555
Truck14417,85,642,557
Truck14418,90,645,555
Truck14415,75,646,571
Truck14420,100,659,559
Truck14421,105,660,555
Truck14422,110,665,555
Truck14423,115,670,555
Truck14424,120,675,555
Truck14412,60,679,619
Truck14425,125,682,557
Truck14426,130,685,555
Truck14427,135,690,555
Truck14428,140,695,555
Truck14419,95,699,604
Truck14430,150,705,555
Truck14431,155,710,555
Truck14432,160,715,555
Truck14429,145,717,572
Truck14433,165,720,555
Truck14434,170,725,555
Truck14436,180,735,555
Truck14437,185,740,555
Truck14438,190,745,555
Truck14439,195,753,558
Truck14440,200,755,555
Truck14441,205,760,555
Truck14442,210,768,558
Truck14443,215,770,555
Truck14445,225,783,558
Truck14446,230,785,555
Truck14447,235,790,555
Truck14435,175,793,618
Truck14448,240,795,555
Truck14449,245,800,555
Truck14450,250,805,555
Truck14451,255,810,555
Truck14453,265,820,555
Truck14444,220,824,604
Truck14454,270,825,555
Truck14455,275,830,555
Truck14452,260,831,571
Truck14456,280,838,558
Truck14457,285,840,555
Truck14458,290,845,555
Truck14459,295,850,555
Truck14460,300,858,558
Truck14461,305,860,555
Truck14462,310,865,555
Truck14463,315,870,555
Truck14464,320,877,557
Truck14465,325,888,563
Truck14466,330,888,558
Truck14467,335,890,555
Truck14468,340,898,558
Truck14469,345,900,555
Truck14470,350,905,555
Truck14471,355,913,558
Truck14472,360,915,555
Truck14473,365,920,555
Truck14474,370,925,555
Truck14475,375,930,555
Truck14476,380,935,555
Truck14477,385,943,558
Truck14478,390,945,555
Truck14479,395,954,559
Truck14480,400,957,557
Truck14481,405,960,555
Truck14482,410,968,558
Truck14483,415,970,555
Truck14484,420,977,557
Truck14485,425,980,555
Truck14486,430,988,558
Truck14487,435,990,555
Truck14488,440,995,555
Truck14489,445,1000,555
Truck14490,450,1008,558
Truck14491,455,1010,555
Truck14492,460,1015,555
Truck14493,465,1020,555
Truck14494,470,1029,559
Truck14495,475,1030,555
Truck14497,485,1043,558
Truck14498,490,1045,555
Truck14499,495,1052,557
Truck14500,500,1059,559
Truck14502,510,1065,555
Truck14503,515,1070,555
Truck14504,520,1075,555
Truck14505,525,1080,555
Truck14506,530,1085,555
Truck14496,480,1087,607
Truck14507,535,1090,555
Truck14508,540,1095,555
Truck14509,545,1100,555
Truck14510,550,1108,558
Truck14501,505,1109,604
Truck14511,555,1110,555
Truck14512,560,1115,555
Truck14513,565,1120,555
Truck14514,570,1125,555
Truck14515,575,1134,559
Truck14516,580,1135,555
Truck14517,585,1140,555
Truck14518,590,1145,555
Truck14519,595,1153,558
Truck14520,600,1155,555
Truck14521,605,1160,555
Truck14523,615,1170,555
Truck14524,620,1177,557
Truck14525,625,1180,555
Truck14526,630,1185,555
Truck14527,635,1192,557
Truck14528,640,1195,555
Truck14529,645,1200,555
Truck14530,650,1205,555
Truck14531,655,1210,555
Truck14522,610,1214,604
Truck14532,660,1219,559
Truck14534,670,1225,555
Truck14535,675,1230,555
Truck14533,665,1236,571
Truck14536,680,1239,559
Truck14537,685,1240,555
Truck14540,700,1255,555
Truck14538,690,1261,571
Truck14541,705,1263,558
Truck14539,695,1266,571
Truck14542,710,1269,559
Truck14543,715,1270,555
Truck14544,720,1278,558
Truck14545,725,1280,555
Truck14546,730,1289,559
Truck14548,740,1295,555
Truck14549,745,1300,555
Truck14550,750,1307,557
Truck14551,755,1310,555
Truck14553,765,1320,555
Truck14554,770,1325,555
Truck14555,775,1330,555
Truck14556,780,1335,555
Truck14547,735,1339,604
Truck14557,785,1340,555
