truck_id,generated_at_step,removed_at_step,total_driving_time
Truck7200,0,555,555
Truck7201,5,560,555
Truck7202,10,565,555
Truck7203,15,570,555
Truck7204,20,575,555
Truck7205,25,580,555
Truck7206,30,585,555
Truck7207,35,590,555
Truck7208,40,595,555
Truck7209,45,600,555
Truck7210,50,605,555
Truck7211,55,610,555
Truck7212,60,615,555
Truck7213,65,620,555
Truck7214,70,625,555
Truck7215,75,630,555
Truck7216,80,635,555
Truck7217,85,640,555
Truck7218,90,645,555
Truck7219,95,650,555
Truck7220,100,655,555
Truck7221,105,660,555
Truck7222,110,665,555
Truck7223,115,670,555
Truck7224,120,675,555
Truck7225,125,680,555
Truck7226,130,685,555
Truck7227,135,690,555
Truck7228,140,695,555
Truck7229,145,700,555
Truck7230,150,705,555
Truck7231,155,710,555
Truck7232,160,715,555
Truck7233,165,720,555
Truck7234,170,725,555
Truck7235,175,730,555
Truck7236,180,735,555
Truck7237,185,740,555
Truck7238,190,745,555
Truck7239,195,750,555
Truck7240,200,755,555
Truck7241,205,760,555
Truck7242,210,765,555
Truck7243,215,770,555
Truck7244,220,775,555
Truck7245,225,780,555
Truck7246,230,785,555
Truck7247,235,790,555
Truck7248,240,795,555
Truck7249,245,800,555
Truck7250,250,805,555
Truck7251,255,810,555
Truck7252,260,815,555
Truck7253,265,820,555
Truck7254,270,825,555
Truck7255,275,830,555
Truck7256,280,835,555
Truck7257,285,840,555
Truck7258,290,845,555
Truck7259,295,850,555
Truck7260,300,855,555
Truck7261,305,860,555
Truck7262,310,865,555
Truck7263,315,870,555
Truck7264,320,875,555
Truck7265,325,880,555
Truck7266,330,885,555
Truck7267,335,890,555
Truck7268,340,895,555
Truck7269,345,900,555
Truck7270,350,905,555
Truck7271,355,910,555
Truck7272,360,915,555
Truck7273,365,920,555
Truck7274,370,925,555
Truck7275,375,930,555
Truck7276,380,935,555
Truck7277,385,940,555
Truck7278,390,945,555
Truck7279,395,950,555
Truck7280,400,955,555
Truck7281,405,960,555
Truck7282,410,965,555
Truck7283,415,970,555
Truck7284,420,975,555
Truck7285,425,980,555
Truck7286,430,985,555
Truck7287,435,990,555
Truck7288,440,995,555
Truck7289,445,1000,555
Truck7290,450,1005,555
Truck7291,455,1010,555
Truck7292,460,1015,555
Truck7293,465,1020,555
Truck7294,470,1025,555
Truck7295,475,1030,555
Truck7296,480,1035,555
Truck7297,485,1040,555
Truck7298,490,1045,555
Truck7299,495,1050,555
Truck7300,500,1055,555
Truck7301,505,1060,555
Truck7302,510,1065,555
Truck7303,515,1070,555
Truck7304,520,1075,555
Truck7305,525,1080,555
Truck7306,530,1085,555
Truck7307,535,1090,555
Truck7308,540,1095,555
Truck7309,545,1100,555
Truck7310,550,1105,555
Truck7311,555,1110,555
Truck7312,560,1115,555
Truck7313,565,1120,555
Truck7314,570,1125,555
Truck7315,575,1130,555
Truck7316,580,1135,555
Truck7317,585,1140,555
Truck7318,590,1145,555
Truck7319,595,1150,555
Truck7320,600,1155,555
Truck7321,605,1160,555
Truck7322,610,1165,555
Truck7323,615,1170,555
Truck7324,620,1175,555
Truck7325,625,1180,555
Truck7326,630,1185,555
Truck7327,635,1190,555
Truck7328,640,1195,555
Truck7329,645,1200,555
Truck7330,650,1205,555
Truck7331,655,1210,555
Truck7332,660,1215,555
Truck7333,665,1220,555
Truck7334,670,1225,555
Truck7335,675,1230,555
Truck7336,680,1235,555
Truck7337,685,1240,555
Truck7338,690,1245,555
Truck7339,695,1250,555
Truck7340,700,1255,555
Truck7341,705,1260,555
Truck7342,710,1265,555
Truck7343,715,1270,555
Truck7344,720,1275,555
Truck7345,725,1280,555
Truck7346,730,1285,555
Truck7347,735,1290,555
Truck7348,740,1295,555
Truck7349,745,1300,555
Truck7350,750,1305,555
Truck7351,755,1310,555
Truck7352,760,1315,555
Truck7353,765,1320,555
Truck7354,770,1325,555
Truck7355,775,1330,555
Truck7356,780,1335,555
Truck7357,785,1340,555
Truck7358,790,1345,555
Truck7359,795,1350,555
Truck7360,800,1355,555
Truck7361,805,1360,555
Truck7362,810,1365,555
Truck7363,815,1370,555
Truck7364,820,1375,555
Truck7365,825,1380,555
Truck7366,830,1385,555
Truck7367,835,1390,555
Truck7368,840,1395,555
Truck7369,845,1400,555
Truck7370,850,1405,555
Truck7371,855,1410,555
Truck7372,860,1415,555
Truck7373,865,1420,555
Truck7374,870,1425,555
Truck7375,875,1430,555
Truck7376,880,1435,555
Truck7377,885,1440,555
Truck7378,890,1445,555
Truck7379,895,1450,555
Truck7380,900,1455,555
Truck7381,905,1460,555
Truck7382,910,1465,555
Truck7383,915,1470,555
Truck7384,920,1475,555
Truck7385,925,1480,555
Truck7386,930,1485,555
Truck7387,935,1490,555
Truck7388,940,1495,555
Truck7389,945,1500,555
Truck7390,950,1505,555
Truck7391,955,1510,555
Truck7392,960,1515,555
Truck7393,965,1520,555
Truck7394,970,1525,555
Truck7395,975,1530,555
Truck7396,980,1535,555
Truck7397,985,1540,555
Truck7398,990,1545,555
Truck7399,995,1550,555
Truck7400,1000,1555,555
Truck7401,1005,1560,555
Truck7402,1010,1565,555
Truck7403,1015,1570,555
Truck7404,1020,1575,555
Truck7405,1025,1580,555
Truck7406,1030,1585,555
Truck7407,1035,1590,555
Truck7408,1040,1595,555
Truck7409,1045,1600,555
Truck7410,1050,1605,555
Truck7411,1055,1610,555
Truck7412,1060,1615,555
Truck7413,1065,1620,555
Truck7414,1070,1625,555
Truck7415,1075,1630,555
Truck7416,1080,1635,555
Truck7417,1085,1640,555
Truck7418,1090,1645,555
Truck7419,1095,1650,555
Truck7420,1100,1655,555
Truck7421,1105,1660,555
Truck7422,1110,1665,555
Truck7423,1115,1670,555
Truck7424,1120,1675,555
Truck7425,1125,1680,555
Truck7426,1130,1685,555
Truck7427,1135,1690,555
Truck7428,1140,1695,555
Truck7429,1145,1700,555
Truck7430,1150,1705,555
Truck7431,1155,1710,555
Truck7432,1160,1715,555
Truck7433,1165,1720,555
Truck7434,1170,1725,555
Truck7435,1175,1730,555
Truck7436,1180,1735,555
Truck7437,1185,1740,555
Truck7438,1190,1745,555
Truck7439,1195,1750,555
Truck7440,1200,1755,555
Truck7441,1205,1760,555
Truck7442,1210,1765,555
Truck7443,1215,1770,555
Truck7444,1220,1775,555
Truck7445,1225,1780,555
Truck7446,1230,1785,555
Truck7447,1235,1790,555
Truck7448,1240,1795,555
Truck7449,1245,1800,555
Truck7450,1250,1805,555
Truck7451,1255,1810,555
Truck7452,1260,1815,555
Truck7453,1265,1820,555
Truck7454,1270,1825,555
Truck7455,1275,1830,555
Truck7456,1280,1835,555
Truck7457,1285,1840,555
Truck7458,1290,1845,555
Truck7459,1295,1850,555
Truck7460,1300,1855,555
Truck7461,1305,1860,555
Truck7462,1310,1865,555
Truck7463,1315,1870,555
Truck7464,1320,1875,555
Truck7465,1325,1880,555
Truck7466,1330,1885,555
Truck7467,1335,1890,555
Truck7468,1340,1895,555
Truck7469,1345,1900,555
Truck7470,1350,1905,555
Truck7471,1355,1910,555
Truck7472,1360,1915,555
Truck7473,1365,1920,555
Truck7474,1370,1925,555
Truck7475,1375,1930,555
Truck7476,1380,1935,555
Truck7477,1385,1940,555
Truck7478,1390,1945,555
Truck7479,1395,1950,555
Truck7480,1400,1955,555
Truck7481,1405,1960,555
Truck7482,1410,1965,555
Truck7483,1415,1970,555
Truck7484,1420,1975,555
Truck7485,1425,1980,555
Truck7486,1430,1985,555
Truck7487,1435,1990,555
Truck7488,1440,1995,555
Truck7489,1445,2000,555
Truck7490,1450,2005,555
Truck7491,1455,2010,555
Truck7492,1460,2015,555
Truck7493,1465,2020,555
Truck7494,1470,2025,555
Truck7495,1475,2030,555
Truck7496,1480,2035,555
Truck7497,1485,2040,555
Truck7498,1490,2045,555
Truck7499,1495,2050,555
Truck7500,1500,2055,555
Truck7501,1505,2060,555
Truck7502,1510,2065,555
Truck7503,1515,2070,555
Truck7504,1520,2075,555
Truck7505,1525,2080,555
Truck7506,1530,2085,555
Truck7507,1535,2090,555
Truck7508,1540,2095,555
Truck7509,1545,2100,555
Truck7510,1550,2105,555
Truck7511,1555,2110,555
Truck7512,1560,2115,555
Truck7513,1565,2120,555
Truck7514,1570,2125,555
Truck7515,1575,2130,555
Truck7516,1580,2135,555
Truck7517,1585,2140,555
Truck7518,1590,2145,555
Truck7519,1595,2150,555
Truck7520,1600,2155,555
Truck7521,1605,2160,555
Truck7522,1610,2165,555
Truck7523,1615,2170,555
Truck7524,1620,2175,555
Truck7525,1625,2180,555
Truck7526,1630,2185,555
Truck7527,1635,2190,555
Truck7528,1640,2195,555
Truck7529,1645,2200,555
Truck7530,1650,2205,555
Truck7531,1655,2210,555
Truck7532,1660,2215,555
Truck7533,1665,2220,555
Truck7534,1670,2225,555
Truck7535,1675,2230,555
Truck7536,1680,2235,555
Truck7537,1685,2240,555
Truck7538,1690,2245,555
Truck7539,1695,2250,555
Truck7540,1700,2255,555
Truck7541,1705,2260,555
