truck_id,generated_at_step,removed_at_step,total_driving_time
Truck17281,5,560,555
Truck17282,10,565,555
Truck17284,20,577,557
Truck17285,25,580,555
Truck17287,35,590,555
Truck17288,40,597,557
Truck17289,45,603,558
Truck17290,50,608,558
Truck17293,65,622,557
Truck17294,70,625,555
Truck17292,60,627,567
Truck17295,75,633,558
Truck17280,0,634,634
Truck17296,80,640,560
Truck17297,85,643,558
Truck17298,90,645,555
Truck17283,15,647,632
Truck17299,95,650,555
Truck17300,100,655,555
Truck17301,105,662,557
Truck17286,30,664,634
Truck17302,110,665,555
Truck17303,115,670,555
Truck17304,120,675,555
Truck17305,125,680,555
Truck17306,130,685,555
Truck17291,55,687,632
Truck17307,135,690,555
Truck17309,145,700,555
Truck17308,140,707,567
Truck17310,150,709,559
Truck17311,155,715,560
Truck17312,160,718,558
Truck17313,165,720,555
Truck17314,170,725,555
Truck17315,175,730,555
Truck17316,180,737,557
Truck17317,185,740,555
Truck17318,190,745,555
Truck17319,195,750,555
Truck17320,200,758,558
Truck17321,205,760,555
Truck17322,210,769,559
Truck17323,215,770,555
Truck17324,220,775,555
Truck17325,225,780,555
Truck17326,230,785,555
Truck17327,235,790,555
Truck17328,240,795,555
Truck17329,245,800,555
Truck17330,250,805,555
Truck17331,255,810,555
Truck17332,260,815,555
Truck17333,265,820,555
Truck17334,270,825,555
Truck17335,275,830,555
Truck17336,280,835,555
Truck17337,285,844,559
Truck17338,290,845,555
Truck17339,295,850,555
Truck17340,300,855,555
Truck17341,305,860,555
Truck17342,310,867,557
Truck17343,315,870,555
Truck17344,320,875,555
Truck17345,325,880,555
Truck17346,330,888,558
Truck17348,340,895,555
Truck17350,350,905,555
Truck17351,355,910,555
Truck17352,360,915,555
Truck17353,365,920,555
Truck17354,370,925,555
Truck17355,375,930,555
Truck17356,380,935,555
Truck17357,385,943,558
Truck17358,390,945,555
Truck17360,400,957,557
Truck17359,395,962,567
Truck17361,405,962,557
Truck17362,410,967,557
Truck17347,335,969,634
Truck17363,415,970,555
Truck17364,420,975,555
Truck17349,345,979,634
Truck17365,425,980,555
Truck17366,430,985,555
Truck17367,435,990,555
Truck17368,440,995,555
Truck17369,445,1000,555
Truck17370,450,1005,555
Truck17371,455,1010,555
Truck17372,460,1015,555
Truck17373,465,1022,557
Truck17374,470,1025,555
Truck17375,475,1032,557
Truck17376,480,1035,555
Truck17377,485,1040,555
Truck17378,490,1048,558
Truck17379,495,1053,558
Truck17380,500,1057,557
Truck17381,505,1060,555
Truck17382,510,1065,555
Truck17384,520,1075,555
Truck17383,515,1082,567
Truck17385,525,1082,557
Truck17386,530,1085,555
Truck17387,535,1090,555
Truck17388,540,1095,555
Truck17390,550,1105,555
Truck17391,555,1113,558
Truck17392,560,1117,557
Truck17394,570,1125,555
Truck17396,580,1139,559
Truck17397,585,1142,557
Truck17398,590,1145,555
Truck17399,595,1150,555
Truck17400,600,1158,558
Truck17401,605,1160,555
Truck17402,610,1165,555
Truck17403,615,1170,555
Truck17404,620,1175,555
Truck17389,545,1177,632
Truck17405,625,1180,555
Truck17406,630,1185,555
Truck17407,635,1190,555
Truck17393,565,1199,634
Truck17409,645,1200,555
Truck17410,650,1205,555
Truck17408,640,1207,567
Truck17395,575,1209,634
Truck17412,660,1215,555
Truck17413,665,1220,555
Truck17415,675,1230,555
Truck17416,680,1235,555
Truck17418,690,1248,558
Truck17419,695,1250,555
Truck17420,700,1255,555
Truck17421,705,1260,555
Truck17422,710,1267,557
Truck17423,715,1270,555
Truck17424,720,1275,555
Truck17411,655,1287,632
Truck17427,735,1294,559
Truck17428,740,1295,555
Truck17429,745,1300,555
Truck17414,670,1304,634
Truck17431,755,1310,555
Truck17432,760,1315,555
Truck17417,685,1317,632
Truck17430,750,1321,571
Truck17433,765,1323,558
Truck17434,770,1325,555
Truck17435,775,1330,555
Truck17436,780,1335,555
Truck17437,785,1340,555
Truck17438,790,1345,555
Truck17440,800,1355,555
Truck17425,725,1357,632
Truck17441,805,1360,555
Truck17426,730,1364,634
Truck17442,810,1365,555
Truck17443,815,1370,555
Truck17444,820,1375,555
Truck17448,840,1395,555
Truck17449,845,1400,555
Truck17450,850,1405,555
Truck17451,855,1410,555
Truck17453,865,1420,555
Truck17452,860,1427,567
Truck17455,875,1430,555
Truck17439,795,1431,636
Truck17456,880,1435,555
Truck17457,885,1440,555
Truck17458,890,1445,555
Truck17459,895,1450,555
Truck17461,905,1460,555
Truck17445,825,1461,636
Truck17446,830,1464,634
Truck17462,910,1465,555
Truck17463,915,1470,555
Truck17447,835,1472,637
Truck17464,920,1478,558
Truck17466,930,1485,555
Truck17467,935,1490,555
Truck17468,940,1495,555
Truck17469,945,1500,555
Truck17454,870,1504,634
Truck17470,950,1507,557
Truck17471,955,1512,557
Truck17473,965,1520,555
Truck17474,970,1527,557
Truck17472,960,1528,568
Truck17475,975,1530,555
Truck17460,900,1532,632
Truck17476,980,1535,555
Truck17478,990,1545,555
Truck17479,995,1550,555
Truck17480,1000,1555,555
Truck17465,925,1561,636
Truck17481,1005,1562,557
Truck17482,1010,1565,555
Truck17483,1015,1570,555
Truck17484,1020,1575,555
Truck17485,1025,1580,555
Truck17487,1035,1592,557
Truck17488,1040,1595,555
Truck17486,1030,1597,567
Truck17489,1045,1600,555
Truck17490,1050,1605,555
Truck17491,1055,1610,555
Truck17492,1060,1615,555
Truck17477,985,1619,634
Truck17493,1065,1620,555
Truck17494,1070,1625,555
Truck17495,1075,1630,555
Truck17497,1085,1642,557
Truck17498,1090,1645,555
Truck17499,1095,1650,555
Truck17500,1100,1655,555
Truck17501,1105,1672,567
Truck17503,1115,1673,558
Truck17504,1120,1675,555
Truck17506,1130,1685,555
Truck17507,1135,1692,557
Truck17508,1140,1697,557
Truck17509,1145,1700,555
Truck17510,1150,1705,555
Truck17511,1155,1713,558
Truck17496,1080,1714,634
Truck17512,1160,1715,555
Truck17513,1165,1720,555
Truck17514,1170,1727,557
Truck17515,1175,1730,555
Truck17516,1180,1735,555
Truck17517,1185,1740,555
Truck17502,1110,1744,634
Truck17520,1200,1757,557
Truck17505,1125,1759,634
Truck17521,1205,1760,555
Truck17522,1210,1765,555
Truck17523,1215,1770,555
Truck17524,1220,1775,555
Truck17525,1225,1782,557
Truck17526,1230,1785,555
Truck17527,1235,1793,558
Truck17528,1240,1795,555
Truck17530,1250,1805,555
Truck17529,1245,1808,563
Truck17531,1255,1813,558
Truck17532,1260,1815,555
Truck17533,1265,1820,555
Truck17534,1270,1825,555
Truck17519,1195,1827,632
Truck17535,1275,1830,555
Truck17536,1280,1837,557
Truck17537,1285,1840,555
Truck17538,1290,1847,557
Truck17539,1295,1853,558
Truck17540,1300,1855,555
Truck17541,1305,1860,555
Truck17543,1315,1870,555
Truck17544,1320,1875,555
Truck17545,1325,1883,558
Truck17546,1330,1885,555
Truck17548,1340,1895,555
Truck17549,1345,1900,555
Truck17518,1190,1902,712
Truck17550,1350,1908,558
Truck17551,1355,1912,557
Truck17553,1365,1920,555
Truck17554,1370,1925,555
Truck17556,1380,1938,558
Truck17542,1310,1944,634
Truck17558,1390,1945,555
Truck17559,1395,1950,555
Truck17560,1400,1955,555
Truck17561,1405,1960,555
Truck17562,1410,1965,555
Truck17547,1335,1969,634
Truck17563,1415,1972,557
Truck17564,1420,1977,557
Truck17565,1425,1983,558
Truck17567,1435,1992,557
Truck17552,1360,1994,634
Truck17566,1430,1997,567
Truck17569,1445,2000,555
Truck17570,1450,2005,555
Truck17555,1375,2007,632
Truck17571,1455,2010,555
Truck17572,1460,2015,555
Truck17557,1385,2019,634
Truck17575,1475,2032,557
Truck17576,1480,2035,555
Truck17577,1485,2040,555
Truck17578,1490,2047,557
Truck17580,1500,2055,555
Truck17581,1505,2060,555
Truck17579,1495,2062,567
Truck17582,1510,2065,555
Truck17568,1440,2074,634
Truck17584,1520,2077,557
Truck17585,1525,2080,555
Truck17586,1530,2088,558
Truck17588,1540,2095,555
Truck17573,1465,2099,634
Truck17589,1545,2100,555
Truck17574,1470,2103,633
Truck17591,1555,2113,558
Truck17592,1560,2115,555
Truck17593,1565,2120,555
Truck17594,1570,2129,559
Truck17595,1575,2130,555
Truck17597,1585,2142,557
Truck17583,1515,2149,634
Truck17600,1600,2155,555
Truck17601,1605,2160,555
Truck17602,1610,2165,555
Truck17587,1535,2167,632
Truck17603,1615,2170,555
Truck17604,1620,2175,555
Truck17590,1550,2182,632
Truck17607,1635,2190,555
Truck17605,1625,2192,567
Truck17608,1640,2195,555
Truck17610,1650,2205,555
Truck17611,1655,2210,555
Truck17596,1580,2212,632
Truck17609,1645,2212,567
Truck17613,1665,2220,555
Truck17598,1590,2222,632
Truck17599,1595,2227,632
Truck17614,1670,2228,558
Truck17615,1675,2230,555
Truck17616,1680,2235,555
Truck17617,1685,2242,557
Truck17618,1690,2245,555
Truck17619,1695,2252,557
Truck17620,1700,2257,557
Truck17621,1705,2263,558
Truck17606,1630,2264,634
Truck17622,1710,2265,555
Truck17623,1715,2282,567
Truck17627,1735,2290,555
Truck17612,1660,2292,632
Truck17625,1725,2292,567
Truck17628,1740,2295,555
Truck17629,1745,2300,555
Truck17630,1750,2305,555
Truck17631,1755,2310,555
Truck17633,1765,2320,555
Truck17632,1760,2327,567
Truck17634,1770,2327,557
Truck17635,1775,2330,555
Truck17636,1780,2335,555
Truck17637,1785,2340,555
Truck17638,1790,2348,558
Truck17624,1720,2354,634
Truck17640,1800,2357,557
Truck17641,1805,2360,555
Truck17626,1730,2364,634
Truck17642,1810,2365,555
Truck17643,1815,2372,557
Truck17644,1820,2375,555
Truck17645,1825,2382,557
Truck17646,1830,2385,555
Truck17647,1835,2390,555
Truck17648,1840,2395,555
Truck17649,1845,2400,555
Truck17650,1850,2405,555
Truck17651,1855,2410,555
Truck17653,1865,2423,558
Truck17639,1795,2427,632
Truck17655,1875,2430,555
Truck17656,1880,2438,558
Truck17654,1870,2439,569
Truck17658,1890,2445,555
Truck17659,1895,2450,555
Truck17660,1900,2455,555
Truck17662,1910,2465,555
Truck17663,1915,2470,555
Truck17664,1920,2475,555
Truck17666,1930,2485,555
Truck17667,1935,2490,555
Truck17652,1860,2492,632
Truck17669,1945,2500,555
Truck17670,1950,2505,555
Truck17672,1960,2520,560
Truck17673,1965,2523,558
Truck17674,1970,2525,555
Truck17676,1980,2535,555
Truck17661,1905,2539,634
Truck17677,1985,2540,555
Truck17675,1975,2542,567
Truck17678,1990,2545,555
Truck17679,1995,2550,555
Truck17680,2000,2555,555
Truck17665,1925,2557,632
Truck17681,2005,2560,555
Truck17682,2010,2569,559
Truck17683,2015,2570,555
Truck17668,1940,2574,634
Truck17684,2020,2575,555
Truck17685,2025,2580,555
Truck17686,2030,2587,557
Truck17671,1955,2589,634
Truck17687,2035,2590,555
Truck17688,2040,2595,555
Truck17657,1885,2596,711
Truck17689,2045,2602,557
Truck17690,2050,2607,557
Truck17691,2055,2610,555
Truck17692,2060,2615,555
Truck17693,2065,2623,558
Truck17695,2075,2630,555
Truck17696,2080,2635,555
Truck17694,2070,2639,569
Truck17697,2085,2642,557
Truck17698,2090,2645,555
Truck17699,2095,2650,555
Truck17700,2100,2655,555
Truck17701,2105,2660,555
Truck17703,2115,2670,555
Truck17704,2120,2677,557
Truck17705,2125,2680,555
Truck17706,2130,2685,555
Truck17707,2135,2690,555
Truck17708,2140,2695,555
Truck17709,2145,2700,555
Truck17710,2150,2705,555
Truck17711,2155,2710,555
Truck17712,2160,2715,555
Truck17715,2175,2730,555
Truck17716,2180,2735,555
Truck17702,2110,2742,632
Truck17717,2185,2742,557
Truck17718,2190,2747,557
Truck17719,2195,2750,555
Truck17720,2200,2755,555
Truck17722,2210,2765,555
Truck17721,2205,2772,567
Truck17723,2215,2772,557
Truck17724,2220,2775,555
Truck17725,2225,2780,555
Truck17726,2230,2785,555
Truck17727,2235,2790,555
Truck17728,2240,2795,555
Truck17713,2165,2797,632
Truck17729,2245,2800,555
Truck17714,2170,2802,632
Truck17730,2250,2805,555
Truck17731,2255,2810,555
Truck17732,2260,2815,555
Truck17733,2265,2820,555
Truck17734,2270,2828,558
Truck17735,2275,2830,555
Truck17736,2280,2835,555
Truck17737,2285,2840,555
Truck17738,2290,2845,555
Truck17739,2295,2852,557
Truck17740,2300,2855,555
Truck17741,2305,2860,555
Truck17743,2315,2870,555
Truck17744,2320,2875,555
Truck17745,2325,2880,555
Truck17746,2330,2887,557
Truck17747,2335,2890,555
Truck17748,2340,2895,555
Truck17749,2345,2903,558
Truck17750,2350,2905,555
Truck17751,2355,2913,558
Truck17752,2360,2918,558
Truck17753,2365,2922,557
Truck17755,2375,2934,559
Truck17756,2380,2935,555
Truck17757,2385,2940,555
Truck17758,2390,2945,555
Truck17742,2310,2946,636
Truck17759,2395,2950,555
Truck17761,2405,2960,555
Truck17763,2415,2970,555
Truck17764,2420,2975,555
Truck17765,2425,2983,558
Truck17766,2430,2988,558
Truck17767,2435,2990,555
Truck17768,2440,2995,555
Truck17769,2445,3000,555
Truck17754,2370,3004,634
Truck17770,2450,3008,558
Truck17772,2460,3015,555
