truck_id,source_id,sink_id,generated_at_step,removed_at_step,total_driving_time
Truck725788,1339,3122,5,9,4
Truck725784,3122,1339,5,11,6
Truck725802,3122,1339,10,16,6
Truck725856,3122,1339,25,31,6
Truck725794,2822,2821,5,38,33
Truck725775,2821,2998,0,46,46
Truck725950,1339,3122,50,54,4
Truck725932,1339,0,45,57,12
Truck725968,1339,3122,55,59,4
Truck725953,3331,2656,50,60,10
Truck725831,2998,2821,15,61,46
Truck725928,3122,0,45,61,16
Truck725764,2999,3121,0,64,64
Truck725765,3121,2999,0,64,64
Truck725793,2821,3331,5,70,65
Truck725964,3122,0,55,71,16
Truck725772,3239,2655,0,72,72
Truck725898,3239,2656,35,76,41
Truck726018,3122,1339,70,76,6
Truck725952,3239,3331,50,83,33
Truck725875,3238,1339,30,89,59
Truck725808,3239,2655,10,91,81
Truck725826,3239,2655,15,91,76
Truck725874,3122,3238,30,92,62
Truck725900,2656,2821,35,92,57
Truck725901,2821,2656,35,92,57
Truck725791,3331,2436,5,93,88
Truck725972,2656,3239,55,94,39
Truck725918,2656,2821,40,97,57
Truck726007,3331,3239,65,97,32
Truck726025,3331,3239,70,102,32
Truck725934,3239,2225,45,103,58
Truck726028,2822,2821,70,103,33
Truck725773,3331,2655,0,104,104
Truck725774,2656,1338,0,104,104
Truck725909,3121,2999,40,104,64
Truck725993,2998,2821,60,106,46
Truck726006,3239,2656,65,106,41
Truck725816,2437,3122,15,107,92
Truck725902,2822,2998,35,107,72
Truck725954,2656,2821,50,107,57
Truck725777,2998,3331,0,110,110
Truck725937,2821,3331,45,110,65
Truck725838,3122,2437,20,111,91
Truck725915,2224,2998,40,114,74
Truck725834,2437,1339,20,115,95
Truck725916,3239,1338,40,115,75
Truck725844,3239,2821,20,117,97
Truck725938,2822,2224,45,117,72
Truck725792,2656,3121,5,119,114
Truck725852,2437,1339,25,120,95
Truck725947,3238,0,50,120,70
Truck725974,2822,3331,55,120,65
Truck725866,2822,3239,25,123,98
Truck726010,2822,2656,65,123,58
Truck726096,3239,3331,90,123,33
Truck725951,2224,2822,50,124,74
Truck725809,3331,2999,10,130,120
Truck726019,3238,3122,70,130,60
Truck725881,3331,3121,30,131,101
Truck725864,2656,2437,25,132,107
Truck725810,2656,3121,10,134,124
Truck725827,3331,2999,15,135,120
Truck725906,2437,1339,40,135,95
Truck726001,3238,0,65,135,70
Truck726198,3122,0,120,136,16
