truck_id,source_id,sink_id,generated_at_step,removed_at_step,total_driving_time
Truck933188,2656,3331,15,21,6
Truck933234,3122,1339,30,36,6
Truck933228,0,3122,30,46,16
Truck933246,0,1339,35,47,12
Truck933295,3331,2656,45,51,6
Truck933144,3122,3238,5,67,62
Truck933240,3239,2436,30,69,39
Truck933169,3331,2821,10,72,62
Truck933137,2998,2822,0,73,73
Truck933258,3239,3121,35,74,39
Truck933285,2655,3239,45,83,38
Truck933122,2437,2999,0,85,85
Truck933173,2998,2822,10,85,75
Truck933279,2821,2998,40,86,46
Truck933225,2821,3331,25,87,62
Truck933185,2224,2822,15,89,74
Truck933330,3239,2436,55,94,39
Truck933458,2656,3331,90,96,6
Truck933339,2655,3239,60,98,38
Truck933256,1339,3238,35,99,64
Truck933132,3239,3331,0,101,101
Truck933277,3331,2821,40,102,62
Truck933366,3239,1338,65,104,39
Truck933205,3331,3239,20,110,90
Truck933212,2437,2999,25,112,87
Truck933315,2821,3331,50,112,62
Truck933480,0,1339,100,112,12
Truck933134,2656,3239,0,113,113
Truck933222,3239,3331,25,113,88
Truck933526,1339,3122,110,114,4
Truck933154,2822,2656,5,115,110
Truck933350,2656,2821,60,117,57
Truck933351,2821,2656,60,117,57
Truck933498,0,1339,105,117,12
Truck933151,3331,1338,5,124,119
Truck933343,3238,1339,60,124,64
Truck933438,3239,2655,85,124,39
Truck933565,3331,2656,120,126,6
Truck933456,3239,1338,90,129,39
Truck933379,3238,3122,70,130,60
Truck933353,2998,2822,60,134,74
Truck933382,1339,3238,70,134,64
Truck933304,2999,2437,50,136,86
Truck933170,2656,2655,10,139,129
Truck933207,2821,2224,20,140,120
Truck933441,2821,2656,85,142,57
Truck933598,1339,0,130,142,12
Truck933415,3238,1339,80,144,64
Truck933510,3239,1338,105,144,39
Truck933372,0,3238,70,146,76
Truck933233,3121,2999,30,149,119
Truck933401,2224,2998,75,149,74
Truck933652,1339,3122,145,149,4
Truck933159,2655,3331,10,150,140
Truck933406,2822,2998,75,150,75
Truck933648,3122,1339,145,151,6
Truck933187,3331,2436,15,152,137
Truck933314,2656,2998,50,153,103
Truck933141,2655,2656,5,154,149
Truck933162,3122,2437,10,154,144
Truck933232,2999,2225,30,155,125
Truck933424,2822,2998,80,156,76
Truck933317,2998,3331,50,158,108
Truck933254,2225,2999,35,159,124
Truck933241,3331,2655,30,160,130
Truck933402,3239,3331,75,160,85
Truck933549,2821,2822,115,161,46
Truck933692,2656,3331,155,161,6
Truck933182,2225,2436,15,162,147
Truck933242,2656,2437,30,164,134
Truck933249,2655,1339,35,164,129
Truck933268,2999,2225,40,164,124
Truck933298,2822,3331,45,164,119
Truck933278,2656,2437,40,166,126
Truck933513,2821,3331,105,167,62
Truck933156,0,2437,10,168,158
Truck933600,3239,2999,130,169,39
Truck933523,3238,3122,110,170,60
Truck933216,3122,2437,25,171,146
Truck933497,2998,2224,100,174,74
Truck933618,3239,2436,135,174,39
Truck933329,2224,2821,55,175,120
Truck933340,2999,3121,60,177,117
Truck933724,1339,0,165,177,12
Truck933262,2822,2656,35,178,143
Truck933321,2655,3331,55,178,123
Truck933636,3239,3121,140,179,39
Truck933466,2999,2437,95,181,86
Truck933621,2821,2998,135,181,46
Truck933153,2821,2655,5,183,178
Truck933231,2655,3238,30,183,153
