truck_id,source_id,sink_id,generated_at_step,removed_at_step,total_driving_time
Truck622093,3331,2656,0,6,6
Truck622122,3122,1339,10,16,6
Truck622140,3122,0,15,31,16
Truck622170,0,1339,25,37,12
Truck622188,0,1339,30,42,12
Truck622130,2656,3239,10,48,38
Truck622128,3239,2437,10,49,39
Truck622094,2656,2822,0,56,56
Truck622252,1339,0,45,57,12
Truck622164,3239,2656,20,58,38
Truck622114,2822,2656,5,62,57
Truck622096,2822,3331,0,64,64
Truck622182,3239,2225,25,64,39
Truck622169,2998,2821,20,66,46
Truck622302,3122,1339,60,66,6
Truck622200,3239,2656,30,68,38
Truck622218,3239,2437,35,74,39
Truck622227,2655,3239,40,78,38
Truck622254,3239,3331,45,78,33
Truck622236,3239,2999,40,79,39
Truck622129,3331,2225,10,80,70
Truck622112,2656,1338,5,81,76
Truck622272,3239,3331,50,83,33
Truck622147,3331,1338,15,85,70
Truck622332,0,3122,70,86,16
Truck622382,2656,3331,80,86,6
Truck622183,3331,2822,25,87,62
Truck622202,2656,2821,30,87,57
Truck622186,2822,3331,25,89,64
Truck622198,1339,3238,30,89,59
Truck622204,2822,2656,30,89,59
Truck622165,3331,1338,20,90,70
Truck622148,2656,2437,15,91,76
Truck622399,3331,2656,85,91,6
Truck622290,3239,2655,55,94,39
Truck622168,2822,2224,20,95,75
Truck622221,2821,3331,35,97,62
Truck622231,3238,1339,40,99,59
Truck622308,3239,2999,60,99,39
Truck622201,3331,2437,30,100,70
Truck622184,2656,2225,25,101,76
Truck622428,3122,1339,95,101,6
Truck622082,2437,0,0,103,103
Truck622248,3122,3238,45,107,62
Truck622255,3331,2822,45,107,62
Truck622365,2821,2822,75,107,32
Truck622344,3239,2656,70,108,38
Truck622174,2999,2437,25,109,84
Truck622237,3331,2437,40,110,70
Truck622220,2656,1338,35,111,76
Truck622471,3331,2656,105,111,6
Truck622111,3331,2998,5,113,108
Truck622362,3239,2437,75,114,39
Truck622104,3122,2655,5,115,110
Truck622245,2655,3331,45,115,70
Truck622238,2656,1338,40,116,76
Truck622490,2656,3331,110,116,6
Truck622293,2821,3331,55,117,62
Truck622398,3239,3331,85,118,33
Truck622083,2655,0,0,119,119
Truck622380,3239,1338,80,119,39
Truck622273,3331,2655,50,120,70
Truck622102,2999,3121,5,123,118
Truck622152,0,2437,20,123,103
Truck622277,2998,2822,50,123,73
Truck622101,2655,0,5,124,119
Truck622321,3238,1339,65,124,59
Truck622281,2655,3331,55,125,70
Truck622274,2656,1338,50,126,76
Truck622383,2821,2998,80,126,46
Truck622525,3331,2656,120,126,6
Truck622216,1339,2437,35,127,92
Truck622309,3331,2437,60,130,70
Truck622292,2656,2437,55,131,76
Truck622500,3122,0,115,131,16
Truck622226,2437,1339,40,132,92
Truck622348,2822,3331,70,133,63
Truck622436,2656,3239,95,133,38
Truck622239,2821,3239,40,134,94
Truck622434,3239,3121,95,134,39
Truck622327,3331,3121,65,135,70
Truck622310,2656,2225,60,136,76
Truck622113,2821,2655,5,137,132
Truck622452,3239,1338,100,139,39
Truck622097,2998,3239,0,140,140
Truck622381,3331,2822,80,141,61
Truck622439,2998,2821,95,141,46
Truck622131,2821,2436,10,142,132
Truck622401,2821,2656,85,142,57
Truck622548,0,1339,130,142,12
Truck622132,2822,3121,10,143,133
Truck622298,2437,2999,60,143,83
Truck622349,2998,2224,70,144,74
Truck622276,2822,3239,50,145,95
Truck622392,3122,3238,85,147,62
Truck622150,2822,2436,15,148,133
Truck622364,2656,1338,75,151,76
Truck622368,0,3238,80,151,71
Truck622167,2821,2436,20,152,132
Truck622316,2437,3122,65,153,88
Truck622432,1339,3238,95,154,59
Truck622590,3122,0,140,156,16
Truck622185,2821,2225,25,157,132
Truck622524,3239,2656,120,158,38
Truck622542,3239,3331,125,158,33
Truck622338,3122,2437,70,159,89
Truck622354,2999,2437,75,159,84
Truck622266,3122,2655,50,160,110
Truck622417,3331,2999,90,160,70
Truck622447,3238,3122,100,160,60
Truck622400,2656,2225,85,161,76
Truck622191,2655,2821,30,162,132
Truck622141,3238,2437,15,163,148
Truck622370,2437,2999,80,163,83
Truck622347,2821,3239,70,164,94
Truck622372,2999,2437,80,164,84
Truck622187,2998,3239,25,165,140
Truck622435,3331,2225,95,165,70
Truck622209,2655,2822,35,166,131
Truck622626,3122,0,150,166,16
Truck622579,3331,3239,135,167,32
Truck622154,2437,3238,20,168,148
Truck622222,2822,2655,35,168,133
Truck622433,2224,2998,95,169,74
Truck622492,2822,2656,110,169,59
Truck622560,3239,2436,130,169,39
Truck622205,2998,3239,30,170,140
Truck622275,2821,2224,50,170,120
Truck622453,3331,3121,100,170,70
Truck622086,3122,2999,0,172,172
Truck622489,3331,2821,110,172,62
Truck622491,2821,3331,110,172,62
Truck622597,3331,3239,140,172,32
Truck622240,2822,2655,40,173,133
Truck622388,2437,3122,85,173,88
Truck622600,2822,2821,140,173,33
Truck622118,2437,3331,10,175,165
Truck622278,0,2655,55,175,120
Truck622289,2224,2821,55,175,120
Truck622705,3331,2656,170,176,6
Truck622092,3239,3238,0,177,177
Truck622136,2437,2998,15,177,162
Truck622674,0,1339,165,177,12
Truck622526,2656,2822,120,178,58
Truck622528,2822,2656,120,178,58
Truck622598,2656,3239,140,178,38
Truck622410,3122,2437,90,179,89
Truck622475,2998,2822,105,179,74
Truck622596,3239,3121,140,179,39
Truck622241,2998,3239,40,180,140
Truck622472,2656,2655,105,181,76
Truck622110,3239,3238,5,182,177
Truck622137,2655,2437,15,182,167
Truck622546,2822,2656,125,182,57
Truck622212,3122,3239,35,183,148
Truck622442,2437,2999,100,183,83
Truck622416,3239,2822,90,184,94
Truck622264,2999,3121,50,185,135
Truck622507,3331,2437,115,185,70
Truck622084,2999,0,0,186,186
Truck622536,3122,3238,125,187,62
Truck622543,3331,2821,125,187,62
Truck622653,2821,2822,155,187,32
Truck622403,2998,2656,85,188,103
Truck622294,2822,2655,55,189,134
Truck622632,3239,2225,150,189,39
Truck622756,1339,3122,185,189,4
Truck622343,2224,2821,70,190,120
Truck622098,0,2999,5,191,186
Truck622617,2821,2998,145,191,46
Truck622311,2821,2225,60,192,132
Truck622312,2822,2655,60,192,132
Truck622669,3331,3239,160,192,32
Truck622151,2998,2655,15,193,178
Truck622389,2655,1339,85,193,108
Truck622355,3121,2999,75,194,119
Truck622576,1339,3238,135,194,59
Truck622650,3239,3121,155,194,39
Truck622515,2655,2656,120,195,75
Truck622537,3238,0,125,195,70
Truck622270,1339,3239,50,196,146
Truck622208,2437,2656,35,197,162
Truck622547,2998,2822,125,199,74
Truck622555,3238,0,130,200,70
Truck622591,3238,3122,140,200,60
Truck622134,0,2999,15,201,186
Truck622616,2656,2822,145,201,56
Truck622335,2655,2821,70,202,132
Truck622454,2656,2998,100,203,103
Truck622158,3122,2656,20,205,185
Truck622331,2998,3239,65,205,140
Truck622195,3238,3239,30,206,176
