truck_id,source_id,sink_id,generated_at_step,removed_at_step,total_driving_time
Truck984988,1339,3122,5,9,4
Truck984984,3122,1339,5,11,6
Truck984994,2822,2821,5,38,33
Truck985050,0,3122,25,41,16
Truck985068,0,1339,30,42,12
Truck984975,2821,2998,0,46,46
Truck985096,1339,0,35,47,12
Truck985030,2822,2821,15,48,33
Truck985066,2822,2821,25,58,33
Truck985140,0,1339,50,62,12
Truck984964,2999,3121,0,64,64
Truck984965,3121,2999,0,65,65
Truck985008,3239,2999,10,67,57
Truck985003,3238,1339,10,69,59
Truck984993,2821,3331,5,70,65
Truck985164,3122,0,55,71,16
Truck985024,1339,3238,15,74,59
Truck985222,1339,3122,70,74,4
Truck985044,3239,2436,20,77,57
Truck984972,3239,2655,0,78,78
Truck985039,3238,3122,20,80,60
Truck984996,0,3238,10,81,71
Truck985243,3331,2656,75,83,8
Truck985014,0,3238,15,86,71
Truck985075,3238,1339,30,89,59
Truck985098,3239,2999,35,92,57
Truck985092,3122,3238,35,97,62
Truck984991,3331,2436,5,100,95
Truck985035,2655,3239,20,100,80
Truck985017,2655,3239,15,102,87
Truck985137,2821,2656,45,102,57
Truck985026,3239,2999,15,106,91
Truck985312,1339,0,95,107,12
Truck985334,2656,3331,100,108,8
Truck985333,3331,2656,100,109,9
Truck984977,2998,3331,0,110,110
Truck985072,2999,2437,30,114,84
Truck985165,3238,1339,55,114,59
Truck984973,3331,2655,0,115,115
Truck984992,2656,3121,5,116,111
Truck985120,2822,2224,40,116,76
Truck985229,2998,2821,70,116,46
Truck985362,3122,1339,110,116,6
Truck985190,2656,2821,60,117,57
Truck985016,2437,0,15,120,105
Truck985338,0,3122,105,121,16
Truck985299,2821,2822,90,122,32
Truck985049,2998,2656,20,123,103
Truck985180,2999,3121,60,124,64
Truck985388,2656,3331,115,124,9
Truck985402,1339,3122,120,124,4
Truck985398,3122,1339,120,126,6
Truck985227,2821,2656,70,127,57
Truck985124,2437,2999,45,128,83
Truck985192,2822,3331,60,129,69
Truck985228,2822,2656,70,129,59
Truck984974,2656,1338,0,130,130
Truck985045,3331,2998,20,130,110
Truck985117,3331,3121,40,130,90
Truck985416,3122,1339,125,131,6
Truck985188,3239,2225,60,132,72
Truck985335,2821,2822,100,132,32
Truck985392,0,1339,120,132,12
Truck985424,2656,3331,125,132,7
Truck985009,3331,3121,10,135,125
Truck985070,2437,0,30,136,106
Truck985206,3239,2436,65,136,71
Truck985010,2656,2436,10,137,127
Truck985420,1339,0,125,137,12
Truck985063,3331,1338,25,138,113
Truck985255,3238,3122,80,140,60
Truck985081,3331,2655,30,141,111
Truck985278,3239,2225,85,142,57
Truck985121,2998,2656,40,143,103
Truck985428,0,3122,130,146,16
Truck984995,2998,3239,5,147,142
Truck985196,2437,2999,65,148,83
Truck985390,2822,2821,115,148,33
Truck985198,2999,2437,65,149,84
Truck985260,3239,3121,80,150,70
Truck985298,2656,2822,90,150,60
Truck985122,0,2437,45,151,106
Truck985182,3122,2437,60,151,91
Truck985071,2655,3331,30,152,122
Truck985170,3239,2822,55,153,98
Truck985189,3331,2225,60,154,94
Truck985242,3239,2436,75,154,79
Truck985495,3331,2656,145,154,9
Truck984976,2822,2999,0,155,155
Truck985464,0,3122,140,156,16
Truck985031,2998,3239,15,157,142
Truck985224,3239,3121,70,159,89
Truck985153,3331,2998,50,160,110
Truck985315,3331,2821,95,160,65
Truck985404,3239,2656,120,160,40
Truck985391,2998,2821,115,161,46
Truck985034,2437,3121,20,164,144
Truck985089,2655,3331,35,164,129
Truck985345,3238,1339,105,164,59
Truck985348,1339,3238,105,164,59
Truck985082,2656,1338,30,166,136
Truck985208,2656,1338,65,167,102
Truck985314,3239,2225,95,167,72
Truck985344,3122,3238,105,167,62
Truck985518,0,1339,155,167,12
Truck985332,3239,2655,100,170,70
Truck985342,2999,3121,105,170,65
Truck985363,3238,3122,110,170,60
Truck985061,2224,2821,25,171,146
Truck985296,3239,2999,90,172,82
Truck985225,3331,2998,70,180,110
Truck985279,3331,2225,85,181,96
Truck985281,2821,3239,85,181,96
Truck985002,3122,2999,10,183,173
Truck985244,2656,2437,75,183,108
Truck985065,2821,2655,25,184,159
Truck985280,2656,2655,85,185,100
Truck985088,2437,3238,35,186,151
Truck985248,0,2437,80,186,106
Truck985018,2999,3122,15,187,172
Truck985443,2821,2656,130,187,57
Truck984966,3122,2655,0,188,188
Truck985261,3331,2655,80,188,108
Truck985340,2437,2999,105,188,83
Truck985297,3331,3121,90,189,99
Truck985142,2437,3121,50,192,142
Truck985152,3239,2998,50,192,142
Truck985608,0,1339,180,192,12
Truck985358,2437,2999,110,193,83
Truck985226,2656,2437,70,194,124
Truck985138,2822,2655,45,199,154
Truck985350,3239,2225,105,199,94
Truck985461,2821,3331,135,199,64
Truck985471,3238,1339,140,199,59
Truck985084,2822,2655,30,200,170
Truck985012,2822,1338,10,201,191
Truck985047,2821,2225,20,202,182
Truck985060,1339,2999,25,202,177
Truck985193,2998,3239,60,202,142
Truck985497,2821,2656,145,202,57
Truck985676,2656,3331,195,202,7
Truck985011,2821,3121,10,203,193
Truck985102,2822,2436,35,203,168
Truck985477,3331,2821,140,205,65
Truck985101,2821,1338,35,206,171
Truck985444,2822,2998,130,206,76
Truck985662,0,1339,195,207,12
Truck985032,0,2655,20,208,188
Truck985352,2656,2998,105,208,103
Truck985265,2998,2224,80,210,130
Truck985405,3331,1338,120,210,90
Truck985449,2655,3239,135,210,75
Truck985331,2224,2822,100,211,111
Truck985569,2821,2998,165,211,46
Truck985704,3122,1339,205,211,6
Truck985090,2999,1339,35,212,177
Truck985156,2822,2436,50,212,162
Truck984962,2437,2656,0,214,214
Truck985406,2656,2999,120,214,94
Truck985512,3239,3121,150,214,64
Truck985494,3239,3121,145,215,70
Truck985058,2225,2436,25,217,192
Truck985316,2656,2655,95,218,123
Truck985730,2656,3331,210,218,8
Truck985126,2999,3122,45,219,174
Truck985369,3331,2437,110,220,110
Truck985507,3238,0,150,220,70
Truck985434,3122,2437,130,221,91
Truck985423,3331,2225,125,222,97
Truck984981,2655,2998,5,225,220
Truck985209,2821,2655,65,225,160
Truck985549,3331,2821,160,225,65
Truck985566,3239,2655,165,226,61
Truck985119,2821,2437,40,227,187
Truck985456,1339,2437,135,228,93
Truck985484,2437,2999,145,228,83
Truck985765,3331,2656,220,228,8
Truck985301,2998,3239,90,231,141
Truck985412,2437,0,125,231,106
Truck985567,3331,2822,165,231,66
Truck985643,2998,2821,185,231,46
Truck985108,2999,2225,40,232,192
Truck985458,3239,2821,135,232,97
Truck985578,3122,3238,170,232,62
Truck985762,1339,0,220,232,12
Truck984998,2437,2655,10,234,224
Truck985053,2655,3122,25,234,209
Truck985289,3121,2437,90,234,144
Truck985085,2998,2437,30,235,205
Truck985463,2998,2224,135,235,100
Truck985476,3239,2822,140,236,96
Truck985210,2822,3121,65,237,172
Truck985268,2437,3238,85,237,152
Truck985770,0,1339,225,237,12
Truck985307,3121,2437,95,239,144
Truck985492,1339,2437,145,239,94
Truck985286,2437,3238,90,240,150
Truck985459,3331,2437,135,240,105
Truck985322,2437,3121,100,242,142
Truck985731,2821,2822,210,242,32
Truck985136,2656,2224,45,243,198
Truck985506,3122,2437,150,243,93
Truck985246,2822,2655,75,244,169
Truck985613,3121,2999,180,245,65
Truck985023,2436,2225,15,246,231
Truck985095,2436,2225,35,246,211
Truck985282,2822,2436,85,246,161
Truck985355,2998,3239,105,246,141
Truck985830,3122,1339,240,246,6
Truck985001,3121,1339,10,247,237
Truck985747,3331,3239,215,247,32
Truck985816,1339,0,235,247,12
Truck985750,2822,2821,215,248,33
Truck985067,2998,2655,25,249,224
Truck985513,3331,2437,150,249,99
Truck985530,3239,2655,155,249,94
Truck985602,3239,3121,175,250,75
Truck985615,3238,0,180,250,70
Truck985538,2437,3122,160,251,91
Truck985620,3239,3121,180,251,71
Truck985812,3122,0,235,251,16
Truck985848,3122,1339,245,251,6
Truck985099,3331,2224,35,252,217
Truck985767,2821,2822,220,252,32
Truck984978,0,3121,5,253,248
Truck985576,2999,2437,170,254,84
Truck985870,1339,3122,250,254,4
Truck985258,1339,2999,80,255,175
Truck985245,2821,2655,75,256,181
Truck985371,2821,2224,110,256,146
Truck985585,3331,3121,170,256,86
Truck985529,2224,2822,155,257,102
Truck985785,2821,2822,225,257,32
Truck985143,2655,3238,50,258,208
Truck985200,3122,2655,65,258,193
Truck985272,3122,2999,85,258,173
Truck985624,2822,2224,180,258,78
Truck985667,3121,2999,195,259,64
Truck985694,2656,2822,200,259,59
Truck985157,2998,1338,50,260,210
Truck985764,3239,2656,220,260,40
Truck985160,2437,2822,55,262,207
Truck985233,2655,3122,75,263,188
Truck985103,2998,2655,35,264,229
Truck985353,2821,2436,105,264,159
Truck985728,3239,2225,210,265,55
Truck985254,3122,2655,80,266,186
Truck985550,2656,2999,160,266,106
Truck985584,3239,2999,170,267,97
Truck985389,2821,1338,115,270,155
Truck985478,2656,2436,140,270,130
Truck985884,3122,0,255,271,16
Truck985906,1339,0,260,272,12
Truck985109,3121,2225,40,273,233
Truck985266,0,2999,85,273,188
Truck985326,3122,2999,100,274,174
Truck985372,2822,2225,110,274,164
Truck985318,2822,1338,95,275,180
Truck985741,3238,3122,215,275,60
Truck985264,2822,2225,80,276,196
Truck985746,3239,1338,215,276,61
Truck985818,3239,2656,235,276,41
