truck_id,source_id,sink_id,generated_at_step,removed_at_step,total_driving_time
Truck777618,0,3122,5,21,16
Truck777636,0,1339,10,22,12
Truck777686,2656,3331,20,26,6
Truck777703,3331,2656,25,31,6
Truck777736,1339,3122,35,39,4
Truck777690,0,3122,25,41,16
Truck777648,3239,3331,10,43,33
Truck777630,3239,2225,5,44,39
Truck777708,0,3122,30,46,16
Truck777639,2655,3239,10,48,38
Truck777666,3239,3331,15,48,33
Truck777607,3238,3122,0,60,60
Truck777634,2822,2821,5,63,58
Truck777702,3239,2656,25,63,38
Truck777739,3331,3239,35,67,32
Truck777613,3331,2436,0,70,70
Truck777804,3122,0,55,71,16
Truck777738,3239,2225,35,74,39
Truck777631,3331,2436,5,75,70
Truck777614,2656,2437,0,76,76
Truck777774,3239,3331,45,78,33
Truck777632,2656,3121,5,81,76
Truck777743,2998,2821,35,81,46
Truck777635,2998,2822,5,82,77
Truck777776,2656,3239,45,83,38
Truck777852,0,3122,70,86,16
Truck777792,3239,2225,50,89,39
Truck777685,3331,2999,20,90,70
Truck777633,2821,3331,5,99,94
Truck777704,2656,2437,25,101,76
Truck777750,3122,3238,40,102,62
Truck777706,2822,2998,25,103,78
Truck777719,2224,2822,30,104,74
Truck777722,2656,2437,30,106,76
Truck778006,1339,3122,110,114,4
Truck777775,3331,2437,45,115,70
Truck777620,2437,2655,5,117,112
Truck777978,0,1339,105,117,12
Truck777902,2656,3239,80,118,38
Truck777760,2822,2821,40,119,79
Truck777773,2224,2822,45,119,74
Truck777826,1339,3238,60,119,59
Truck777900,3239,1338,80,119,39
Truck777728,2437,2999,35,120,85
Truck778027,3331,2656,115,121,6
Truck777638,2437,2224,10,122,112
Truck777741,2821,2822,35,123,88
Truck777841,3238,1339,65,124,59
Truck777918,3239,2999,85,124,39
Truck777629,2224,2821,5,125,120
Truck777797,2998,2822,50,125,75
Truck777811,3331,2436,55,125,70
Truck777794,2656,2436,50,126,76
Truck777903,2821,2998,80,126,46
Truck777996,0,3122,110,126,16
Truck777656,2437,2656,15,130,115
Truck777759,2821,2656,40,130,90
Truck777819,2655,3331,60,130,70
Truck777705,2821,2656,25,131,106
Truck777764,2437,2999,45,131,86
Truck777812,2656,2437,55,131,76
Truck777921,2821,2998,85,131,46
Truck777923,2998,2821,85,131,46
Truck777858,3122,3238,70,132,62
Truck777877,3238,1339,75,134,59
Truck777954,3239,2225,95,134,39
Truck777832,2822,2224,60,139,79
Truck777687,2821,2224,20,140,120
Truck777855,2655,3331,70,140,70
Truck777865,3331,2437,70,140,70
Truck777848,2656,2999,65,141,76
Truck777710,2437,2655,30,142,112
Truck777990,3239,1338,105,144,39
Truck777723,2821,3331,30,145,115
Truck777883,3331,2655,75,145,70
Truck777866,2656,2655,70,146,76
Truck777870,0,3238,75,146,71
Truck777975,2821,2998,100,146,46
Truck778068,0,3122,130,146,16
Truck777707,2998,2656,25,149,124
Truck777934,1339,3238,90,149,59
Truck778008,3239,2225,110,149,39
Truck777603,2655,0,0,151,151
Truck777888,0,3238,80,151,71
Truck777746,2437,2822,40,153,113
Truck777610,1339,2655,0,154,154
Truck777919,3331,2436,85,155,70
Truck777615,2821,2225,0,156,156
Truck778104,0,3122,140,156,16
Truck777612,3239,2998,0,157,157
Truck778044,3239,2436,120,159,39
Truck777879,2436,2225,75,160,85
Truck777920,2656,2436,85,161,76
Truck777712,2999,3121,30,163,133
Truck777994,2822,2821,105,164,59
Truck777651,2821,3121,10,165,155
Truck777777,2821,2224,45,165,120
Truck777729,2655,1339,35,166,131
Truck777938,2656,2437,90,166,76
Truck778158,0,1339,155,167,12
Truck778168,1339,0,155,167,12
Truck777800,2437,2656,55,168,113
Truck777940,2822,2998,90,168,78
Truck777959,2998,2224,95,169,74
Truck778080,3239,2437,130,169,39
Truck777624,3122,3239,5,173,168
Truck777971,2224,2822,100,174,74
Truck777976,2822,2821,100,174,74
Truck777963,2655,2656,100,175,75
Truck778116,3239,2436,140,179,39
Truck777711,2655,0,30,180,150
Truck778222,1339,0,170,182,12
Truck778125,2655,3239,145,183,38
Truck778136,2656,3239,145,183,38
Truck778060,1339,3238,125,184,59
Truck777962,2437,2999,100,185,85
Truck778057,3238,3122,125,185,60
Truck778010,2656,2225,110,186,76
Truck777872,2437,2224,75,187,112
Truck778056,3122,3238,125,187,62
Truck778025,2224,2998,115,189,74
Truck778152,3239,2437,150,189,39
Truck777715,3238,2655,30,190,160
Truck777890,2437,2822,80,191,111
Truck778028,2656,2655,115,191,76
Truck778139,2998,2821,145,191,46
Truck777885,2821,3239,75,192,117
Truck777721,3331,2998,30,193,163
Truck778170,3239,2656,155,193,38
Truck778043,2224,2822,120,194,74
Truck778005,2436,2225,110,196,86
Truck777604,2999,3331,0,199,199
