truck_id,source_id,sink_id,generated_at_step,removed_at_step,total_driving_time
Truck1088640,0,3122,0,20,20
Truck1088653,3331,3239,0,40,40
Truck1088798,2656,3331,40,46,6
Truck1088748,0,3122,30,48,18
Truck1088790,3122,1339,40,48,8
Truck1088657,2998,2436,0,54,54
Truck1088688,3239,3331,10,54,44
Truck1088675,2998,3122,5,57,52
Truck1088691,2821,2822,10,61,51
Truck1088693,2998,2436,10,61,51
Truck1088672,2656,2822,5,69,64
Truck1088820,0,3122,50,69,19
Truck1088711,2998,2436,15,71,56
Truck1088884,1339,3122,65,71,6
Truck1088880,3122,1339,65,73,8
Truck1088729,2998,3239,20,74,54
Truck1088838,0,3122,55,74,19
Truck1088905,3331,2656,70,76,6
Truck1088747,2998,3239,25,78,53
Truck1088902,1339,3122,70,78,8
Truck1088710,2822,2998,15,79,64
Truck1088765,2998,3239,30,85,55
Truck1088782,2822,2998,35,86,51
Truck1088783,2998,2437,35,86,51
Truck1088692,2822,2224,10,87,77
Truck1088701,3238,3122,15,87,72
Truck1088833,3331,3239,50,92,42
Truck1088718,3122,3238,20,93,73
Truck1088764,2822,2224,30,94,64
Truck1088801,2998,2999,40,94,54
Truck1088817,2821,2822,45,94,49
Truck1088761,3331,2822,30,97,67
Truck1088819,2998,0,45,98,53
Truck1088934,3122,0,80,99,19
Truck1088800,2822,2224,40,101,61
Truck1088837,2998,2656,50,102,52
Truck1088870,2656,3239,60,107,47
Truck1088855,2998,2999,55,110,55
Truck1088812,1339,3238,45,111,66
Truck1088873,2998,0,60,114,54
Truck1088886,3239,2656,65,115,50
Truck1088891,2998,2656,65,119,54
Truck1089024,3122,0,105,123,18
Truck1088927,2998,2437,75,126,51
Truck1089086,2656,3331,120,126,6
Truck1088926,2822,2224,75,129,54
Truck1088872,2822,2821,60,131,71
Truck1089104,2656,3331,125,131,6
Truck1088890,2822,3331,65,132,67
Truck1088945,2998,2656,80,135,55
Truck1088963,2998,2822,85,140,55
Truck1088708,2656,2821,15,144,129
Truck1088727,2821,3331,20,144,124
Truck1088999,2998,2656,95,148,53
Truck1089017,2998,2436,100,154,54
Truck1089132,3122,0,135,154,19
Truck1089194,2656,3331,150,156,6
Truck1089035,2998,3238,105,159,54
Truck1088836,2822,3239,50,161,111
Truck1088953,3238,0,85,161,76
Truck1089014,2656,2822,100,163,63
Truck1089053,2998,3238,110,163,53
Truck1088944,2822,2821,80,168,88
Truck1089032,2656,2822,105,168,63
Truck1089071,2998,3331,115,169,54
Truck1089070,2822,2821,115,170,55
Truck1089089,2998,0,120,173,53
Truck1088908,2822,3239,70,177,107
Truck1089244,1339,0,165,177,12
Truck1089107,2998,0,125,179,54
Truck1089052,2822,3331,110,180,70
Truck1088998,2822,2821,95,181,86
Truck1089051,2821,2822,110,181,71
Truck1089043,3238,3122,110,182,72
Truck1089138,3239,2656,135,183,48
Truck1088922,3239,2822,75,184,109
Truck1089125,2998,3239,130,184,54
Truck1088745,2821,3239,25,185,160
Truck1089302,2656,3331,180,186,6
Truck1089124,2822,2998,130,187,57
Truck1088889,2821,2656,65,188,123
Truck1089143,2998,3121,135,190,55
Truck1089079,3238,3122,120,192,72
Truck1089122,2656,2822,130,193,63
Truck1089161,2998,2822,140,193,53
Truck1089312,3122,1339,185,193,8
Truck1089106,2822,3331,125,194,69
Truck1089316,1339,0,185,197,12
Truck1089121,3331,2822,130,198,68
Truck1089179,2998,2225,145,198,53
Truck1088787,2655,3122,40,200,160
Truck1088769,2655,3122,35,202,167
Truck1089334,1339,0,190,202,12
Truck1088651,2224,2822,0,203,203
Truck1089197,2998,1338,150,203,53
Truck1088852,2656,2224,55,205,150
Truck1089215,2998,2656,155,206,51
Truck1088709,2821,3239,15,207,192
Truck1089342,0,1339,195,207,12
Truck1089391,3331,2656,205,211,6
Truck1088823,2655,0,50,213,163
Truck1089233,2998,2655,160,213,53
Truck1088697,2655,3238,15,218,203
Truck1089141,2821,2822,135,218,83
Truck1089249,2821,2998,165,219,54
Truck1089251,2998,0,165,220,55
Truck1088826,3122,2655,50,224,174
Truck1089269,2998,3122,170,224,54
Truck1088814,3239,2998,45,225,180
Truck1089214,2822,3331,155,225,70
Truck1089287,2998,0,175,226,51
Truck1088723,2224,1338,20,227,207
Truck1088841,2655,3122,55,228,173
Truck1089204,3122,3238,155,228,73
Truck1089232,2822,3331,160,230,70
Truck1088706,3239,2437,15,231,216
Truck1088981,2998,2224,90,232,142
Truck1088719,3238,2655,20,233,213
Truck1089305,2998,2656,180,234,54
Truck1089338,2656,3239,190,236,46
Truck1089250,2822,2821,165,237,72
Truck1088795,2224,3121,40,238,198
Truck1089323,2998,3331,185,238,53
Truck1088670,3239,2436,5,239,234
Truck1088777,2224,2998,35,239,204
Truck1089259,3238,3122,170,240,70
Truck1089280,1339,3238,175,240,65
Truck1088848,1339,2655,55,243,188
Truck1089120,3239,2822,130,243,113
Truck1089341,2998,3121,190,243,53
Truck1089049,3331,2821,110,244,134
Truck1088743,3331,2436,25,246,221
Truck1089359,2998,2656,195,246,51
Truck1089374,2656,3239,200,247,47
Truck1089390,3239,3331,205,247,42
Truck1089474,3122,0,230,249,19
Truck1088642,2437,2655,0,253,253
Truck1088669,2224,2656,5,253,248
Truck1089392,2656,3239,205,253,48
Truck1088897,3121,2999,70,254,184
Truck1089377,2998,3331,200,255,55
Truck1089174,3239,2822,145,257,112
Truck1089395,2998,2999,205,257,52
Truck1089178,2822,3239,145,258,113
Truck1089393,2821,2998,205,260,55
Truck1089330,3122,3238,190,261,71
Truck1088760,3239,2437,30,262,232
Truck1089355,3331,2822,195,262,67
Truck1089568,1339,3122,255,262,7
Truck1088778,3239,2436,35,263,228
Truck1089376,2822,2656,200,263,63
Truck1089413,2998,2655,210,263,53
Truck1088781,2821,2224,35,264,229
Truck1089564,3122,1339,255,264,9
Truck1088687,2224,2437,10,265,255
Truck1088725,3331,1338,20,265,245
Truck1088831,2224,0,50,265,215
Truck1088909,2998,2224,70,265,195
Truck1088949,2655,3239,85,265,180
Truck1089589,3331,2656,260,266,6
Truck1088705,2224,2655,15,267,252
Truck1088741,2224,3122,25,267,242
Truck1089430,2822,2998,215,268,53
Truck1089431,2998,2656,215,268,53
Truck1088759,2224,1339,30,269,239
Truck1088654,2656,2225,0,270,270
Truck1088943,2821,3239,80,271,191
Truck1088850,3239,2225,55,272,217
Truck1089410,2656,2822,210,272,62
Truck1088742,3239,2436,25,273,248
Truck1088976,3239,2224,90,273,183
Truck1089230,2656,2821,160,273,113
Truck1089449,2998,2437,220,274,54
Truck1089394,2822,3331,205,275,70
Truck1088678,2437,2999,10,276,266
Truck1088780,2656,2225,35,276,241
Truck1089466,2822,2998,225,276,51
Truck1088813,2224,3238,45,277,232
Truck1088951,3121,2999,85,277,192
Truck1089176,2656,2998,145,277,132
Truck1088660,2437,2224,5,278,273
Truck1088779,3331,2436,35,278,243
Truck1089100,1339,2655,125,278,153
Truck1089467,2998,1339,225,278,53
Truck1088732,2437,3122,25,279,254
Truck1088768,2437,1339,35,281,246
Truck1088858,2437,3122,60,282,222
Truck1089264,3239,2822,170,282,112
Truck1089385,3238,0,205,282,77
Truck1088815,3331,2999,45,283,238
Truck1088904,3239,3121,70,283,213
Truck1089427,3331,2822,215,283,68
Truck1088744,2656,2225,25,284,259
Truck1089485,2998,3122,230,284,54
Truck1089500,2656,3239,235,284,49
Truck1088796,3239,2655,40,285,245
Truck1089402,3122,3238,210,285,75
Truck1089661,3331,2656,280,286,6
Truck1089403,3238,0,210,287,77
Truck1089640,1339,0,275,287,12
Truck1088867,2224,3121,60,290,230
Truck1089503,2998,2437,235,290,55
Truck1088797,3331,2437,40,291,251
Truck1089521,2998,2999,240,292,52
Truck1088903,2224,3331,70,293,223
Truck1089231,2821,3331,160,293,133
Truck1089672,3122,1339,285,293,8
Truck1088869,3331,2655,60,294,234
Truck1088696,2437,2224,15,297,282
Truck1089267,2821,2656,170,297,127
Truck1088676,0,2437,10,298,288
Truck1089539,2998,2999,245,298,53
Truck1089648,0,3122,280,298,18
Truck1089285,2821,2656,175,299,124
Truck1088868,3239,1338,60,300,240
Truck1088715,2655,2437,20,301,281
Truck1088979,2821,2224,90,301,211
Truck1089005,3121,2999,100,301,201
Truck1088885,2224,3239,65,302,237
Truck1089557,2998,1339,250,302,52
Truck1089266,2656,2998,170,303,133
Truck1088849,2224,2225,55,304,249
Truck1088750,2437,2224,30,305,275
Truck1089514,1339,3238,240,305,65
Truck1088786,2437,1339,40,306,266
Truck1089337,3331,2998,190,307,117
Truck1089468,0,3238,230,307,77
Truck1089502,2822,2998,235,307,72
Truck1088671,3331,3121,5,308,303
Truck1088957,2224,2822,85,308,223
Truck1089054,0,2655,115,308,193
Truck1089118,1339,2655,130,308,178
Truck1088939,2224,2822,80,311,231
Truck1089486,0,3238,235,312,77
Truck1089730,1339,0,300,312,12
Truck1089084,3239,2436,120,313,193
Truck1089591,2821,2998,260,313,53
Truck1089593,2998,3122,260,313,53
Truck1089608,2656,3239,265,313,48
Truck1088923,3331,2999,75,315,240
Truck1089029,2224,2656,105,315,210
Truck1089550,1339,3238,250,315,65
Truck1088816,2656,2999,45,316,271
Truck1088921,2224,2437,75,317,242
Truck1088993,2224,2999,95,319,224
Truck1089611,2998,0,265,320,55
Truck1089784,1339,3122,315,321,6
Truck1089574,2822,3331,255,323,68
Truck1088975,2224,2822,90,324,234
Truck1089629,2998,2656,270,325,55
Truck1088656,2822,2225,0,329,329
Truck1088804,2437,3239,45,329,284
Truck1089647,2998,2436,275,329,54
Truck1089665,2998,1339,280,331,51
Truck1089192,3239,2999,150,332,182
Truck1089610,2822,3331,265,333,68
Truck1089047,2224,1339,110,334,224
Truck1089065,2224,2655,115,334,219
Truck1089237,2655,1339,165,335,170
Truck1089841,3331,2656,330,336,6
Truck1089601,3238,3122,265,337,72
Truck1089683,2998,2821,285,337,52
Truck1089031,3331,2436,105,338,233
Truck1088906,2656,3121,70,339,269
Truck1089066,3239,1338,115,339,224
Truck1089663,2821,2822,280,341,61
Truck1089183,2655,3239,150,344,194
Truck1088876,2437,0,65,345,280
Truck1089498,3239,2822,235,345,110
Truck1089701,2998,2437,290,345,55
Truck1088822,2437,2999,50,348,298
Truck1088941,3331,1338,80,348,268
Truck1089834,3122,0,330,349,19
Truck1089482,2656,2821,230,350,120
Truck1089187,3238,2655,150,351,201
Truck1089246,3239,2998,165,352,187
Truck1089409,3331,2224,210,352,142
Truck1089048,3239,2655,110,353,243
Truck1089083,2224,1338,120,353,233
Truck1089592,2822,2224,260,353,93
Truck1089737,2998,3239,300,353,53
Truck1088958,3239,2999,85,354,269
Truck1089630,0,3238,275,354,79
Truck1088860,2999,2225,60,355,295
Truck1089213,2821,3239,155,355,200
Truck1089691,3238,1339,290,355,65
Truck1089056,2437,2998,115,356,241
Truck1089628,2822,2821,270,356,86
Truck1088818,2822,2655,45,357,312
Truck1089074,2437,1339,120,357,237
Truck1089755,2998,2225,305,357,52
Truck1088912,2437,0,75,358,283
Truck1089239,3121,2999,165,359,194
Truck1089870,3122,0,340,359,19
Truck1089021,2655,2437,105,360,255
Truck1089119,2224,2436,130,360,230
Truck1089273,2655,3122,175,360,185
Truck1088887,3331,2436,65,361,296
Truck1088894,2437,0,70,361,291
Truck1089157,3331,2437,140,362,222
Truck1089734,2656,2822,300,362,62
Truck1089773,2998,1338,310,363,53
Truck1088960,2656,2437,85,365,280
Truck1089203,3121,2999,155,365,210
Truck1089011,2224,2821,100,366,266
Truck1088840,2437,2822,55,367,312
Truck1089209,2224,2437,155,367,212
Truck1089375,2821,3239,200,367,167
Truck1088977,3331,2655,90,369,279
Truck1089137,2224,2437,135,369,234
Truck1089791,2998,3121,315,369,54
Truck1089173,2224,2656,145,370,225
Truck1088746,2822,2655,25,371,346
Truck1088966,2437,1339,90,371,281
Truck1089101,2224,3239,125,372,247
Truck1089809,2998,2437,320,373,53
Truck1089840,3239,3331,330,373,43
Truck1089013,3331,2436,100,374,274
Truck1089263,2224,2822,170,374,204
Truck1089300,3239,2224,180,374,194
Truck1089571,3331,2821,255,374,119
Truck1089763,3238,1339,310,374,64
Truck1088978,2656,2437,90,376,286
Truck1089156,3239,2999,140,377,237
Truck1089424,1339,2655,215,377,162
Truck1089827,2998,3239,325,379,54
Truck1088986,2999,2225,95,380,285
Truck1089103,3331,2436,125,380,255
Truck1089227,2224,2436,160,381,221
Truck1089247,3331,2436,165,382,217
Truck1089845,2998,0,330,382,52
Truck1089016,2822,2655,100,383,283
Truck1089212,2656,2655,155,384,229
Truck1089164,2437,2999,145,386,241
Truck1089465,2821,3239,225,386,161
Truck1090022,2656,3331,380,386,6
Truck1089990,0,1339,375,387,12
Truck1089067,3331,2999,115,388,273
Truck1089193,3331,2655,150,388,238
Truck1089536,2656,2224,245,388,143
Truck1088655,2821,3121,0,389,389
Truck1088996,2656,2655,95,389,294
Truck1089863,2998,2225,335,390,55
Truck1089460,1339,2655,225,391,166
Truck1089175,3331,2436,145,392,247
Truck1089799,3238,3122,320,392,72
Truck1090036,1339,3122,385,392,7
Truck1088984,2437,3239,95,393,298
Truck1089000,0,2437,100,393,293
Truck1089218,2437,2821,160,393,233
Truck1089996,3122,0,375,394,19
Truck1089034,2822,2436,105,395,290
Truck1089050,2656,1338,110,395,285
Truck1089537,2821,3331,245,395,150
Truck1089881,2998,2821,340,395,55
Truck1089517,3331,2821,240,397,157
Truck1089899,2998,2436,345,397,52
Truck1089318,3239,2437,185,398,213
Truck1088682,3122,3239,10,399,389
Truck1089299,2224,2225,180,399,219
Truck1089229,3331,3121,160,400,240
Truck1089453,2655,0,225,400,175
Truck1089817,3238,0,325,400,75
Truck1089147,2655,2656,140,401,261
Truck1089020,2437,3331,105,402,297
Truck1089158,2656,3121,140,402,262
Truck1089917,2998,2999,350,402,52
Truck1088895,2655,2822,70,403,333
Truck1089211,3331,3121,155,403,248
Truck1089228,3239,1338,160,403,243
Truck1089085,3331,3121,120,404,284
Truck1089265,3331,2436,170,404,234
Truck1088751,2655,2224,30,405,375
Truck1089155,2224,2822,140,405,265
Truck1089898,2822,2656,345,406,61
Truck1089281,2224,3121,175,407,232
Truck1089245,2224,2999,165,408,243
Truck1089935,2998,3122,355,408,53
Truck1089182,2437,2821,150,411,261
Truck1089968,2656,3239,365,411,46
Truck1089354,3239,1338,195,412,217
Truck1089807,2821,2822,320,412,92
Truck1089826,2822,2821,325,412,87
Truck1089200,2437,3331,155,413,258
Truck1089444,3239,2999,220,413,193
Truck1089953,2998,1339,360,413,53
Truck1090068,3122,0,395,413,18
Truck1089191,2224,2437,150,414,264
Truck1090062,0,3122,395,414,19
Truck1089389,2224,1338,205,415,210
Truck1089335,2224,3122,190,416,226
Truck1089383,3121,2999,205,416,211
Truck1089439,3238,2655,220,416,196
Truck1089489,2655,1339,235,416,181
Truck1089443,2224,2437,220,417,197
Truck1089934,2822,2656,355,417,62
Truck1089219,2655,3239,160,418,258
Truck1089971,2998,2655,365,418,53
Truck1089516,3239,2821,240,419,179
Truck1089609,2821,3331,265,419,154
Truck1089336,3239,3121,190,420,230
Truck1090148,2656,3331,415,421,6
Truck1089254,2437,2821,170,422,252
Truck1089882,0,3238,345,422,77
Truck1090126,1339,0,410,422,12
Truck1088809,3238,2437,45,423,378
Truck1089372,3239,2999,200,423,223
Truck1089989,2998,2656,370,423,53
Truck1089951,2821,2822,360,424,64
Truck1088799,2821,3121,40,425,385
Truck1089128,2437,2821,135,426,291
Truck1089364,2999,3121,200,426,226
Truck1089398,2437,2655,210,426,216
Truck1089624,3239,2821,270,426,156
Truck1089946,1339,3238,360,426,66
Truck1090007,2998,3331,375,426,51
Truck1088971,3238,2437,90,427,337
Truck1089146,2437,2822,140,428,288
Truck1089480,3239,2821,230,428,198
Truck1089282,3239,3121,175,429,254
Truck1090005,2821,2998,375,429,54
Truck1090158,3122,1339,420,429,9
Truck1088835,2821,2225,50,430,380
Truck1089088,2822,2225,120,430,310
Truck1088740,1339,3331,25,431,406
Truck1089594,0,2655,265,431,166
Truck1089916,2822,2224,350,431,81
Truck1089964,1339,3238,365,432,67
Truck1089116,2225,2999,130,433,303
Truck1089579,2655,1339,260,433,173
Truck1089605,2224,2998,265,433,168
Truck1090025,2998,2999,380,433,53
Truck1089129,2655,2822,135,434,299
Truck1089356,2656,3121,195,436,241
Truck1089142,2822,1338,135,437,302
Truck1089416,2437,2224,215,437,222
Truck1089434,2437,2656,220,437,217
Truck1089552,3239,2224,250,437,187
Truck1089570,3239,2998,255,437,182
Truck1089970,2822,2998,365,437,72
Truck1088652,3239,3122,0,438,438
Truck1089353,2224,2821,195,438,243
Truck1089606,3239,2821,265,438,173
Truck1089969,2821,2822,365,438,73
Truck1089561,2655,1339,255,439,184
Truck1089915,2821,2822,350,439,89
