truck_id,source_id,sink_id,generated_at_step,removed_at_step,total_driving_time
Truck803569,3331,2656,10,16,6
Truck803641,3331,2656,30,36,6
Truck803532,3239,1338,0,41,41
Truck803670,3122,1339,40,46,6
Truck803537,2998,0,0,49,49
Truck803568,3239,3121,10,51,41
Truck803555,2998,3331,5,53,48
Truck803682,0,1339,45,57,12
Truck803573,2998,2225,10,59,49
Truck803604,3239,3121,20,60,40
Truck803530,1339,3238,0,61,61
Truck803688,3122,0,45,61,16
Truck803591,2998,2655,15,64,49
Truck803622,3239,2999,25,65,40
Truck803609,2998,3331,20,68,48
Truck803563,3238,1339,10,71,61
Truck803627,2998,2656,25,74,49
Truck803581,3238,3122,15,75,60
Truck803541,2655,3331,5,76,71
Truck803680,2822,2998,40,76,36
Truck803534,2656,2999,0,77,77
Truck803551,3331,1338,5,78,73
Truck803645,2998,2436,30,78,48
Truck803578,2999,3121,15,81,66
Truck803552,2656,3121,5,83,78
Truck803663,2998,2436,35,84,49
Truck803818,1339,3122,80,84,4
Truck803694,3239,3121,45,85,40
Truck803681,2998,3121,40,89,49
Truck803638,1339,3238,30,90,60
Truck803703,2655,3239,50,90,40
Truck803839,3331,2656,85,91,6
Truck803662,2822,2656,35,92,57
Truck803749,3331,3239,60,92,32
Truck803588,2656,2437,15,93,78
Truck803699,2998,2225,45,93,48
Truck803540,2437,3122,5,95,90
Truck803653,3238,3122,35,95,60
Truck803751,2821,2822,60,95,35
Truck803553,2821,2656,5,96,91
Truck803623,3331,3121,25,97,72
Truck803678,2656,2822,40,97,57
Truck803550,3239,2822,5,99,94
Truck803606,2656,2436,20,99,79
Truck803717,2998,1338,50,99,49
Truck803770,2822,2224,65,101,36
Truck803582,2225,2436,15,102,87
Truck803631,2655,3331,30,103,73
Truck803768,2656,3239,65,103,38
Truck803735,2998,1338,55,105,50
Truck803844,0,3122,90,106,16
Truck803642,2656,2999,30,107,77
Truck803659,3331,2437,35,107,72
Truck803753,2998,3238,60,108,48
Truck803707,3238,3122,50,110,60
Truck803710,1339,3238,50,110,60
Truck803784,3239,2436,70,111,41
Truck803890,1339,0,100,112,12
Truck803677,3331,2437,40,113,73
Truck803771,2998,3122,65,114,49
Truck803802,3239,2225,75,115,40
Truck803605,3331,2998,20,116,96
Truck803886,3122,0,100,116,16
Truck803607,2821,3331,20,117,97
Truck803695,3331,2436,45,117,72
Truck803789,2998,2225,70,118,48
Truck803820,3239,2656,80,118,38
Truck803531,2224,2656,0,121,121
Truck803696,2656,2225,45,122,77
Truck803713,3331,2437,50,122,72
Truck803643,2821,3331,30,125,95
Truck803644,2822,3239,30,125,95
Truck803761,3238,3122,65,125,60
Truck803838,3239,3121,85,125,40
Truck803549,2224,3121,5,127,122
Truck803576,2437,3331,15,129,114
Truck803847,2655,3239,90,130,40
Truck803567,2224,1339,10,133,123
Truck803732,2656,2655,55,133,78
Truck803843,2998,2656,85,134,49
Truck803536,2822,2436,0,135,135
Truck803630,2437,0,30,135,105
Truck803776,2999,3121,70,135,65
Truck804001,3331,2656,130,136,6
Truck803613,2655,2437,25,137,112
Truck803739,2655,2656,60,137,77
Truck803803,3331,2822,75,137,62
Truck803911,3331,3239,105,137,32
Truck803585,2224,1339,15,138,123
Truck803750,2656,2436,60,138,78
Truck803861,2998,3331,90,138,48
Truck803714,2656,2224,50,139,89
Truck803715,2821,2656,50,139,89
Truck803612,2437,2656,25,140,115
Truck803785,3331,2436,70,141,71
Truck803586,3239,2998,15,142,127
Truck803603,2224,2225,20,142,122
Truck803879,2998,2436,95,143,48
Truck803522,2437,3121,0,145,145
Truck803833,3238,3122,85,145,60
Truck803836,1339,3238,85,145,60
Truck803910,3239,2436,105,145,40
Truck803724,3122,2437,55,146,91
Truck803793,2655,3331,75,146,71
Truck804030,3122,1339,140,146,6
Truck803621,2224,3331,25,147,122
Truck803648,2437,2821,35,148,113
Truck803807,2998,2224,75,149,74
Truck803590,2822,1338,15,150,135
Truck803742,3122,2437,60,150,90
Truck803639,2224,3331,30,152,122
Truck803825,2998,2224,80,154,74
Truck803915,2998,3239,105,154,49
Truck803666,2437,2655,40,155,115
Truck803700,0,2437,50,155,105
Truck803829,2655,3331,85,156,71
Truck803946,3239,2436,115,156,41
Truck803650,2999,2225,35,157,122
Truck803657,2224,1338,35,157,122
Truck803822,2656,2655,80,157,77
Truck803933,2998,2999,110,158,48
Truck803887,3238,3122,100,160,60
Truck803857,3331,2225,90,161,71
Truck803964,3239,2655,120,161,41
Truck804091,3331,2656,155,161,6
Truck803658,3239,2998,35,162,127
Truck803672,2225,2999,40,162,122
Truck803675,2224,2655,40,163,123
Truck803951,2998,2656,115,165,50
Truck803693,2224,2225,45,166,121
Truck803804,2656,2998,75,166,91
Truck804004,2822,2821,130,166,36
Truck803869,3238,0,95,167,72
Truck804078,0,1339,155,167,12
Truck803969,2998,2436,120,169,49
Truck803720,2437,2821,55,170,115
Truck803902,2999,3121,105,170,65
Truck803711,2224,3331,50,172,122
Truck803876,2656,2225,95,173,78
Truck803897,2998,2224,100,174,74
Truck803987,2998,2821,125,174,49
Truck803840,2656,2224,85,175,90
Truck803559,2655,2821,10,176,166
Truck803821,3331,2821,80,176,96
Truck804018,3239,3121,135,176,41
Truck803571,2821,2437,10,177,167
Truck803729,2224,3238,55,178,123
Truck803756,2437,2224,65,178,113
Truck804005,2998,2656,130,179,49
Truck803635,3238,2437,30,180,150
Truck803698,2822,2225,45,180,135
Truck804058,2822,2998,145,180,35
Truck803747,2224,2821,60,181,121
Truck803774,2437,2655,70,181,111
Truck803858,2656,2224,90,181,91
Truck803730,3239,2998,55,183,128
Truck803716,2822,2999,50,184,134
Truck803548,1339,2999,5,185,180
Truck804054,3239,3121,145,185,40
Truck803947,3331,2225,115,187,72
Truck804076,2822,2821,150,187,37
