truck_id,source_id,sink_id,generated_at_step,removed_at_step,total_driving_time
Truck1192392,0,3122,20,36,16
Truck1192477,3331,2656,40,46,6
Truck1192337,2998,2822,0,51,51
Truck1192510,1339,3122,50,54,4
Truck1192355,2998,3122,5,58,53
Truck1192373,2998,3121,10,64,54
Truck1192344,3122,3238,5,69,64
Truck1192391,2998,2225,15,71,56
Truck1192409,2998,3122,20,73,53
Truck1192427,2998,3238,25,77,52
Truck1192560,3122,0,65,81,16
Truck1192399,3238,3122,20,83,63
Truck1192445,2998,2656,30,83,53
Truck1192572,0,3122,70,86,16
Truck1192614,3122,1339,80,86,6
Truck1192463,2998,3121,35,89,54
Truck1192481,2998,3238,40,95,55
Truck1192499,2998,2437,45,100,55
Truck1192517,2998,1338,50,102,52
Truck1192535,2998,2225,55,111,56
Truck1192553,2998,2655,60,112,52
Truck1192322,2437,2999,0,118,118
Truck1192571,2998,3122,65,119,54
Truck1192589,2998,2225,70,123,53
Truck1192607,2998,2999,75,128,53
Truck1192625,2998,1338,80,134,54
Truck1192334,2656,3239,0,137,137
Truck1192390,2822,2821,15,138,123
Truck1192643,2998,2655,85,138,53
Truck1192812,3122,1339,135,141,6
Truck1192661,2998,2655,90,143,53
Truck1192679,2998,3331,95,149,54
Truck1192368,3239,2436,10,150,140
Truck1192697,2998,2999,100,154,54
Truck1192870,1339,3122,150,154,4
Truck1192332,3239,3331,0,155,155
Truck1192426,2822,2821,25,156,131
Truck1192654,1339,3238,90,156,66
Truck1192830,3122,0,140,156,16
Truck1192715,2998,2822,105,157,52
Truck1192354,2822,2656,5,164,159
Truck1192733,2998,1339,110,165,55
Truck1192386,3239,2999,15,168,153
Truck1192751,2998,3122,115,169,54
Truck1192769,2998,2999,120,171,51
Truck1192430,2437,2999,30,172,142
Truck1192534,2822,2998,55,172,117
Truck1192404,3239,2655,20,176,156
Truck1192787,2998,2436,125,177,52
Truck1192960,1339,3122,175,179,4
Truck1192759,3238,3122,120,182,62
Truck1192803,2821,2998,130,183,53
Truck1192398,3122,2437,20,184,164
Truck1192444,2822,3331,30,184,154
Truck1192805,2998,2225,130,184,54
Truck1192978,1339,3122,180,184,4
Truck1192462,2822,3331,35,186,151
Truck1192823,2998,3238,135,189,54
Truck1192356,0,2437,10,190,180
Truck1192416,3122,2437,25,190,165
Truck1192488,3122,2437,45,190,145
Truck1192458,3239,2655,35,191,156
Truck1192841,2998,2821,140,196,56
Truck1192410,0,2437,25,199,174
Truck1192476,3239,2437,40,199,159
Truck1192408,2822,2224,20,201,181
Truck1192479,2821,2822,40,201,161
Truck1192859,2998,2225,145,201,56
Truck1193004,0,1339,190,202,12
Truck1192877,2998,2655,150,204,54
Truck1192566,3239,3331,65,205,140
Truck1193010,3122,0,190,206,16
Truck1192610,2437,2999,80,208,128
Truck1192422,3239,2656,25,209,184
