truck_id,source_id,sink_id,generated_at_step,removed_at_step,total_driving_time
Truck1218286,1339,0,10,22,12
Truck1218444,3122,1339,55,61,6
Truck1218426,3122,0,50,66,16
Truck1218288,3239,2224,10,77,67
Truck1218325,3331,3239,20,78,58
Truck1218254,2656,2436,0,80,80
Truck1218256,2822,2224,0,80,80
Truck1218344,2656,2436,25,81,56
Truck1218474,0,3122,65,81,16
Truck1218492,0,1339,70,82,12
Truck1218290,2656,3121,10,83,73
Truck1218362,2656,2999,30,88,58
Truck1218308,2656,2225,15,91,76
Truck1218347,2998,2822,25,102,77
Truck1218346,2822,2998,25,105,80
Truck1218396,3239,2224,40,106,66
Truck1218326,2656,0,20,112,92
Truck1218309,2821,2822,15,113,98
Truck1218398,2656,2436,40,115,75
Truck1218451,3331,3239,55,116,61
Truck1218600,0,3122,100,116,16
Truck1218270,3239,1338,5,117,112
Truck1218328,2822,2821,20,118,98
Truck1218450,3239,3331,55,120,65
Truck1218252,3239,1338,0,121,121
Truck1218380,2656,3122,35,127,92
Truck1218434,2656,2437,50,130,80
Truck1218452,2656,2999,55,130,75
Truck1218506,2656,2999,70,132,62
Truck1218488,2656,1338,65,134,69
Truck1218542,2656,2437,80,135,55
Truck1218522,3239,2224,75,136,61
Truck1218272,2656,2822,5,140,135
Truck1218416,2656,2436,45,140,95
Truck1218342,3239,3121,25,147,122
Truck1218470,2656,0,60,148,88
Truck1218460,2999,2437,60,149,89
Truck1218558,3239,2821,85,149,64
Truck1218243,2655,3122,0,150,150
Truck1218317,3121,2999,20,152,132
Truck1218360,3239,2655,30,154,124
Truck1218363,2821,2822,30,157,127
Truck1218808,1339,3122,155,159,4
Truck1218258,0,2655,5,160,155
Truck1218324,3239,2225,20,165,145
Truck1218630,3239,2822,105,165,60
Truck1218253,3331,2225,0,167,167
Truck1218279,2655,2821,10,169,159
Truck1218300,3122,2655,15,169,154
Truck1218471,2821,2822,60,169,109
Truck1218291,2821,2998,10,171,161
Truck1218631,3331,3239,105,171,66
Truck1218414,3239,2999,45,177,132
Truck1218468,3239,1338,60,178,118
Truck1218614,2656,2437,100,180,80
Truck1218540,3239,2436,80,181,101
Truck1218578,2656,2436,90,182,92
Truck1218858,3122,0,170,186,16
Truck1218894,3122,1339,180,186,6
Truck1218355,3238,1339,30,187,157
Truck1218390,3122,2655,40,187,147
Truck1218427,3238,3122,50,189,139
Truck1218898,1339,0,180,192,12
Truck1218509,2998,2821,70,193,123
Truck1218633,2821,2822,105,193,88
Truck1218668,2656,3121,115,193,78
Truck1218722,2656,3122,130,194,64
Truck1218758,2656,3238,140,196,56
Truck1218666,3239,2436,115,197,82
Truck1218632,2656,3122,105,199,94
Truck1218271,3331,2436,5,200,195
Truck1218315,2655,2821,20,200,180
Truck1218333,2655,0,25,200,175
Truck1218720,3239,3331,130,200,70
Truck1218297,2655,2656,15,201,186
Truck1218340,1339,2437,25,201,176
Truck1218912,3122,0,185,201,16
Truck1218948,3122,1339,195,201,6
Truck1218423,2655,3122,50,202,152
Truck1218260,2437,0,5,205,200
Truck1218486,3239,3121,65,206,141
Truck1218242,2437,3121,0,207,207
Truck1218686,2656,2225,120,209,89
Truck1218776,2656,3122,145,210,65
Truck1218477,2655,0,65,211,146
Truck1218408,3122,2437,45,213,168
Truck1218596,2656,2822,95,213,118
Truck1218287,2224,2656,10,216,206
