truck_id,source_id,sink_id,generated_at_step,removed_at_step,total_driving_time
Truck1244191,3331,2656,5,13,8
Truck1244176,2822,2999,0,35,35
Truck1244250,0,1339,25,37,12
Truck1244296,1339,3122,35,39,4
Truck1244194,2822,3121,5,40,35
Truck1244212,2822,0,10,45,35
Truck1244230,2822,2655,15,50,35
Truck1244248,2822,2656,20,54,34
Truck1244346,3122,1339,50,56,6
Truck1244266,2822,1339,25,60,35
Truck1244284,2822,1339,30,65,35
Truck1244192,2656,2822,5,70,65
Truck1244302,2822,2436,35,71,36
Truck1244408,2656,3331,65,72,7
Truck1244320,2822,3238,40,75,35
Truck1244338,2822,2655,45,80,35
Truck1244209,3331,2822,10,82,72
Truck1244246,2656,2821,20,84,64
Truck1244458,1339,3122,80,84,4
Truck1244356,2822,1338,50,85,35
Truck1244374,2822,1339,55,90,35
Truck1244392,2822,2655,60,94,34
Truck1244265,2821,3331,25,95,70
Truck1244410,2822,2999,65,99,34
Truck1244300,2656,2821,35,100,65
Truck1244428,2822,2437,70,104,34
Truck1244530,1339,3122,100,104,4
Truck1244299,3331,2821,35,108,73
Truck1244317,3331,2822,40,110,70
Truck1244446,2822,0,75,110,35
Truck1244236,2999,2437,20,111,91
Truck1244175,2821,2998,0,113,113
Truck1244177,2998,3331,0,113,113
Truck1244354,2656,2822,50,114,64
Truck1244464,2822,1339,80,115,35
Truck1244520,0,3122,100,116,16
Truck1244193,2821,3239,5,117,112
Truck1244461,3331,3239,80,119,39
Truck1244195,2998,1339,5,121,116
Truck1244353,3331,2821,50,121,71
Truck1244482,2822,2999,85,121,36
Truck1244587,3331,2656,115,124,9
Truck1244208,3239,3121,10,125,115
Truck1244500,2822,3239,90,125,35
Truck1244226,3239,2821,15,129,114
Truck1244231,2998,3239,15,130,115
Truck1244518,2822,3121,95,130,35
Truck1244480,2656,3239,85,133,48
Truck1244249,2998,3238,20,134,114
Truck1244638,1339,3122,130,134,4
Truck1244190,3239,3121,5,136,131
Truck1244244,3239,2225,20,137,117
Truck1244267,2998,2656,25,137,112
Truck1244445,2821,2656,75,139,64
Truck1244554,2822,2225,105,139,34
Truck1244253,2655,3239,25,142,117
Truck1244285,2998,2437,30,142,112
Truck1244551,3331,3239,105,146,41
Truck1244572,2822,3121,110,146,36
Truck1244172,3239,2655,0,148,148
Truck1244303,2998,1339,35,149,114
Truck1244411,2998,2822,65,149,84
Truck1244590,2822,1338,115,150,35
Truck1244688,3122,1339,145,151,6
Truck1244332,1339,3238,45,152,107
Truck1244298,3239,2822,35,154,119
Truck1244301,2821,2998,35,154,119
Truck1244608,2822,0,120,154,34
Truck1244262,3239,3121,25,156,131
Truck1244321,2998,0,40,156,116
Truck1244516,2656,2821,95,158,63
Truck1244339,2998,2437,45,161,116
Truck1244626,2822,3122,125,161,36
Truck1244329,3238,1339,45,162,117
Truck1244337,2821,2224,45,164,119
Truck1244352,3239,2821,50,164,114
Truck1244644,2822,2437,130,164,34
Truck1244534,2656,2998,100,165,65
Truck1244355,2821,2224,50,166,116
Truck1244742,3122,1339,160,166,6
Truck1244357,2998,2999,50,167,117
Truck1244311,3238,0,40,168,128
Truck1244662,2822,3239,135,169,34
Truck1244604,3239,2656,120,170,50
Truck1244724,3122,0,155,171,16
Truck1244375,2998,3331,55,172,117
Truck1244680,2822,3331,140,175,35
Truck1244173,3331,2655,0,176,176
Truck1244519,2998,2822,95,176,81
Truck1244347,3238,3122,50,179,129
